Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
69,1917,Dominique Johnson,USA,"Great Tusk, Maushold, Murkrow, Iron Bundle, Flutter Mane, Tyranitar"
70,1954,Rushil Thakkar,USA,"Annihilape, Torkoal, Armarouge, Female Indeedee, Hatterene, Roaring Moon"
71,1039,Allan Martinez,USA,"Great Tusk, Maushold, Ceruledge, Iron Bundle, Gholdengo, Dragonite"
72,1230,Nathan Ortiz,USA,"Abomasnow, Maushold, Camerupt, Oranguru, Mimikyu, Brute Bonnet"
73,1044,Alexander Williams,USA,"Iron Hands, Grimmsnarl, Volcarona, Palafin, Flutter Mane, Baxcalibur"
74,1602,Tang Shiliang,China,"Kingambit, Flutter Mane, Volcarona, Dondozo, Tatsugiri, Baxcalibur"
75,417,Leonard Craft,USA,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
76,1955,Evan Gales,USA,"Farigiraf, Brute Bonnet, Talonflame, Iron Bundle, Flutter Mane, Garchomp"
77,1956,Carter Davis,USA,"Pawmot, Brute Bonnet, Talonflame, Dondozo, Tatsugiri, Gholdengo"
78,1957,Alex Brown,USA,"Annihilape, Grimmsnarl, Paldean Tauros Blaze Breed, Iron Bundle, Sandy Shocks, Tyranitar"
79,1603,Rowan Hall,USA,"Great Tusk, Maushold, Volcarona, Iron Bundle, Gholdengo, Dragonite"
80,1786,Steven Stark,USA,"Iron Hands, Amoonguss, Grimmsnarl, Sylveon, Flutter Mane, Dragapult"
81,1814,Xavier Méndez,Mexico,"Iron Hands, Female Indeedee, Armarouge, Palafin, Pelipper, Maushold"
82,1606,Jonathan Quiñones,Puerto Rico,"Iron Hands, Amoonguss, Mimikyu, Farigiraf, Annihilape, Maushold"
83,1958,John Galvin,USA,"Iron Hands, Amoonguss, Armarouge, Iron Bundle, Flutter Mane, Female Indeedee"
84,1959,Zachary Mnich,USA,"Kingambit, Amoonguss, Pelipper, Palafin, Flutter Mane, Dragonite"
85,1960,Max Carter,USA,"Iron Hands, Abomasnow, Garganacl, Iron Bundle, Flutter Mane, Palafin"
86,1961,Przemyslaw Wisniewski,USA,"Iron Hands, Scream Tail, Arcanine, Garchomp, Gothitelle, Roaring Moon"
87,1962,Nate Sager,USA,"Magnezone, Amoonguss, Arcanine, Staraptor, Flutter Mane, Roaring Moon"
88,1963,Eric Hogan,USA,"Great Tusk, Female Indeedee, Armarouge, Iron Bundle, Kingambit, Dragonite"
89,1964,Bryan Kim,USA,"Great Tusk, Tyranitar, Talonflame, Iron Bundle, Flutter Mane, Gholdengo"
90,1965,Thomas Hayden,USA,"Annihilape, Maushold, Heat Rotom, Murkrow, Gholdengo, Grimmsnarl"
91,1966,Alex Armstrong,USA,"Great Tusk, Gholdengo, Heat Rotom, Murkrow, Flutter Mane, Baxcalibur"
92,1967,Lorenzo Arce,USA,"Orthworm, Brute Bonnet, Gholdengo, Garchomp, Flutter Mane, Roaring Moon"
93,1968,Daniel Brown,USA,"Great Tusk, Maushold, Tyranitar, Iron Bundle, Flutter Mane, Dragonite"
94,1969,Dillon Woolf,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Gothitelle"
95,347,Edward Glover,USA,"Iron Hands, Maushold, Arcanine, Iron Bundle, Gholdengo, Roaring Moon"
96,1970,Kosta Kalamaris,USA,"Sandy Shocks, Stonjourner, Volcarona, Baxcalibur, Flutter Mane, Dragonite"
97,1971,Lev Willey,USA,"Iron Hands, Female Indeedee, Armarouge, Iron Bundle, Flutter Mane, Baxcalibur"
98,1559,Austin Acosta,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Gholdengo, Roaring Moon"
99,1695,Grant Laird,USA,"Great Tusk, Brute Bonnet, Arcanine, Scream Tail, Flutter Mane, Torkoal"
100,1972,Saaud Zuberi,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Grimmsnarl"
101,1676,Calvin Nisson,USA,"Annihilape, Maushold, Amoonguss, Gastrodon, Gholdengo, Dragonite"
102,627,Patrick Donegan,USA,"Torkoal, Brute Bonnet, Armarouge, Female Indeedee, Hatterene, Palafin"
103,1973,Dan Fitzpatrick,USA,"Great Tusk, Tyranitar, Talonflame, Iron Bundle, Flutter Mane, Gothitelle"
104,1974,Kyle Wilkinson,USA,"Great Tusk, Amoonguss, Wash Rotom, Iron Bundle, Kingambit, Dragonite"
105,1975,Matthew Garrett,USA,"Great Tusk, Brute Bonnet, Talonflame, Palafin, Gholdengo, Hydreigon"
106,1976,Tyler Alexander,USA,"Iron Hands, Female Indeedee, Armarouge, Dondozo, Tatsugiri Droopy Form, Vivillon"
107,1977,Caelan Brown,USA,"Glimmora, Flutter Mane, Talonflame, Dondozo, Tatsugiri Droopy Form, Kingambit"
108,1978,Matthew Cecil,USA,"Iron Moth, Flutter Mane, Kingambit, Dondozo, Tatsugiri, Dragonite"
109,1979,Lyndon Rees,USA,"Iron Hands, Amoonguss, Talonflame, Vaporeon, Gholdengo, Garchomp"
110,1980,Andrew Engelman,USA,"Iron Hands, Torkoal, Slither Wing, Oranguru, Flutter Mane, Coalossal"
111,1981,Evan Latt,USA,"Iron Moth, Flutter Mane, Arcanine, Dondozo, Tatsugiri, Dragonite"
112,1982,Michael Martin,USA,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
113,1983,Daniel Hipps,USA,"Iron Hands, Amoonguss, Gholdengo, Iron Bundle, Pelipper, Iron Jugulis"
114,1984,Gwenn Cox,USA,"Iron Hands, Great Tusk, Gholdengo, Dondozo, Tatsugiri Droopy Form, Roaring Moon"
115,394,Brendan Zheng,USA,"Great Tusk, Brute Bonnet, Arcanine, Female Indeedee, Armarouge, Sylveon"
116,1985,Eric Payne,USA,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Ceruledge, Tyranitar"
117,1986,Chase Thompson,USA,"Great Tusk, Corviknight, Arcanine, Gastrodon, Grimmsnarl, Dragonite"
118,359,Thomas McCready,USA,"Great Tusk, Maushold, Kingambit, Iron Bundle, Flutter Mane, Dragonite"
119,1987,Eddie Scalzi,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Kingambit"
120,1232,Jeremy Parson,USA,"Kingambit, Flutter Mane, Iron Moth, Dondozo, Tatsugiri, Dragonite"
121,267,Brian Lee,Malaysia,"Iron Hands, Flutter Mane, Armarouge, Dondozo, Tatsugiri, Female Indeedee"
122,1573,Kyle Ayala,USA,"Iron Moth, Flutter Mane, Lycanroc, Dondozo, Tatsugiri Droopy Form, Tyranitar"
123,283,Andrew Nowak,USA,"Corviknight, Klefki, Volcarona, Gyarados, Sylveon, Garchomp"
124,1988,Philip Cohen,USA,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Sylveon, Tyranitar"
125,1989,Nicholas Clark,USA,"Iron Hands, Great Tusk, Talonflame, Iron Bundle, Flutter Mane, Garganacl"
126,1990,Daniel Raygoza,USA,"Garganacl, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Roaring Moon"
127,1991,Jake White,USA,"Torkoal, Jumpluff, Ceruledge, Wash Rotom, Flutter Mane, Garchomp"
128,1992,Ng Ka  Chun,Hong Kong,"Iron Hands, Muk, Arcanine, Talonflame, Flutter Mane, Espathra"
