Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
76,3472,Francesco Ferraro,Italy,"Terapagos, Chi-Yu, Iron Hands, Raichu, Clefairy, Flutter Mane"
77,3473,Michele Brescini,Italy,"Zacian, Incineroar, Pelipper, Landorus, Amoonguss, Raging Bolt"
78,3474,Antonio Palma,Italy,"Rapid Strike Urshifu, Amoonguss, Pelipper, Incineroar, Raging Bolt, Ice Rider Calyrex"
79,3184,Giancarlo Poenisch,Italy,"Dondozo, Entei, Single Strike Urshifu, Eternatus, Ting-Lu, Rillaboom"
80,2428,Dario Cozzo,Italy,"Shadow Rider Calyrex, Incineroar, Raging Bolt, Rapid Strike Urshifu, Pelipper, Amoonguss"
81,3475,Ignacio Gonzalez,Spain,"Ting-Lu, Raging Bolt, Amoonguss, Pelipper, Incineroar, Zamazenta"
82,3476,christian gallori,Italy,"Entei, Miraidon, Tornadus, Single Strike Urshifu, Wellspring Mask Ogerpon, Iron Treads"
83,3477,Alessandro Mandirola,Italy,"Rapid Strike Urshifu, Whimsicott, Landorus, Miraidon, Kingambit, Chi-Yu"
84,1648,Davide Piroddu,Italy,"Ditto, Miraidon, Landorus, Whimsicott, Farigiraf, Incineroar"
85,3478,Alessandro Bugari,Italy,"Rapid Strike Urshifu, Terapagos, Rillaboom, Chandelure, Incineroar, Clefairy"
86,3479,Francesco Contiguglia,Italy,"Incineroar, Rillaboom, Calyrex, Tornadus, Rapid Strike Urshifu, Clefairy"
87,3480,Andrea Urru,Italy,"Tornadus, Terapagos, Incineroar, Rapid Strike Urshifu, Rillaboom, Amoonguss"
88,3481,Mikel Ortega Aguado,Italy,"Shadow Rider Calyrex, Incineroar, Rillaboom, Rapid Strike Urshifu, Tornadus, Smeargle"
89,3482,francesco ballerini,Italy,"Bloodmoon Ursaluna, Iron Bundle, Miraidon, Farigiraf, Cornerstone Mask Ogerpon, Iron Hands"
90,12,Javier Senorena,Spain,"Amoonguss, Rillaboom, Incineroar, Rapid Strike Urshifu, Flutter Mane, Shadow Rider Calyrex"
91,3483,Federico Masu,Italy,"Tornadus, Flutter Mane, Koraidon, Rillaboom, Incineroar, Gholdengo"
92,2420,Audric David,France,"Wellspring Mask Ogerpon, Rillaboom, Raging Bolt, Pelipper, Zamazenta, Chi-Yu"
93,2087,Lorenzo Colombo,Italy,"Whimsicott, Chi-Yu, Flutter Mane, Gothitelle, Koraidon, Raging Bolt"
94,3484,Mattia Dolci,Italy,"Raging Bolt, Amoonguss, Pelipper, Ice Rider Calyrex, Rapid Strike Urshifu, Incineroar"
95,3485,Hubeyb Uzun,Germany,"Amoonguss, Single Strike Urshifu, Ditto, Iron Hands, Incineroar, Ice Rider Calyrex"
96,2016,Ciro Barbato,Italy,"Ice Rider Calyrex, Pelipper, Amoonguss, Rapid Strike Urshifu, Incineroar, Raging Bolt"
97,3486,Francesco Padovani,Italy,"Terapagos, Amoonguss, Flutter Mane, Iron Hands, Chi-Yu, Tornadus"
98,2119,Carmine Ragone,Austria,"Rillaboom, Rapid Strike Urshifu, Smeargle, Raging Bolt, Shadow Rider Calyrex, Incineroar"
99,16,Nico Davide Cognetta,Italy,"Terapagos, Flutter Mane, Chi-Yu, Iron Hands, Cornerstone Mask Ogerpon, Clefairy"
100,3487,Pasquale Toscano,Italy,"Rillaboom, Wellspring Mask Ogerpon, Terapagos, Incineroar, Dragapult, Comfey"
101,301,Guillermo Castilla Diaz,Spain,"Incineroar, Amoonguss, Pelipper, Zacian, Raging Bolt, Rapid Strike Urshifu"
102,3488,Niccolò Longo,Italy,"Tornadus, Clefairy, Chi-Yu, Rillaboom, Shadow Rider Calyrex, Mienshao"
103,2232,Andrea Pagano,Italy,"Cornerstone Mask Ogerpon, Mienshao, Shadow Rider Calyrex, Whimsicott, Incineroar, Flutter Mane"
104,3489,David Pérez Bermejo,Spain,"Cornerstone Mask Ogerpon, Lunala, Dondozo, Incineroar, Ursaluna, Single Strike Urshifu"
105,2897,Alessandro Pietro Tucci,Italy,"Shadow Rider Calyrex, Clefairy, Mienshao, Hearthflame Mask Ogerpon, Rillaboom, Raging Bolt"
106,3490,Ziv Dell,Italy,"Cornerstone Mask Ogerpon, Incineroar, Bloodmoon Ursaluna, Miraidon, Farigiraf, Whimsicott"
107,3491,David Fernández,Spain,"Amoonguss, Pelipper, Incineroar, Ice Rider Calyrex, Landorus, Raging Bolt"
108,3492,Michele Mattia Renda,Italy,"Iron Jugulis, Wo-Chien, Grimmsnarl, Flutter Mane, Incineroar, Kyogre"
109,3493,Enrico Colombari,Italy,"Farigiraf, Incineroar, Flutter Mane, Raging Bolt, Groudon, Brute Bonnet"
110,2895,Filippo Mazzurana,Italy,"Amoonguss, Incineroar, Pelipper, Rapid Strike Urshifu, Raging Bolt, Ice Rider Calyrex"
111,2425,Marco Marziali,Italy,"Cornerstone Mask Ogerpon, Terapagos, Tornadus, Chi-Yu, Female Indeedee, Flutter Mane"
112,2426,Tommaso Benedetti,Italy,"Whimsicott, Farigiraf, Wellspring Mask Ogerpon, Bloodmoon Ursaluna, Iron Hands, Miraidon"
113,3494,Thomas Meneghetti,Italy,"Chi-Yu, Koraidon, Gothitelle, Flutter Mane, Whimsicott, Raging Bolt"
114,1658,Mattia Vinti,Italy,"Rillaboom, Zamazenta, Pelipper, Chien-Pao, Flutter Mane, Incineroar"
115,3495,Alessio Digiovanna,Italy,"Terapagos, Wellspring Mask Ogerpon, Rillaboom, Comfey, Raging Bolt, Ceruledge"
116,2765,Simone Di felici,Italy,"Rillaboom, Mienshao, Clefairy, Shadow Rider Calyrex, Flutter Mane, Chi-Yu"
117,3496,Enrique Schwartz,Spain,"Ursaluna, Single Strike Urshifu, Dondozo, Lunala, Cornerstone Mask Ogerpon, Incineroar"
118,3497,Filippo Capurro,Italy,"Landorus Therian, Kingambit, Chi-Yu, Miraidon, Whimsicott, Farigiraf"
119,2837,Jude Gerard Lee Wei Cong,Singapore,"Terapagos, Incineroar, Clefairy, Volcarona, Rillaboom, Rapid Strike Urshifu"
120,2621,Maurizio D,Italy,"Ice Rider Calyrex, Incineroar, Raging Bolt, Single Strike Urshifu, Gholdengo, Amoonguss"
121,3498,Fabio Solinas,Italy,"Incineroar, Raging Bolt, Hearthflame Mask Ogerpon, Flutter Mane, Rillaboom, Koraidon"
122,3499,Alberto Spada,Italy,"Zamazenta, Chien-Pao, Pelipper, Incineroar, Flutter Mane, Raging Bolt"
123,3500,Diego Cantoni,Italy,"Amoonguss, Ice Rider Calyrex, Ursaluna, Incineroar, Rapid Strike Urshifu, Pelipper"
124,2888,Juan Francisco Alcaraz Paterna,Spain,"Zamazenta, Amoonguss, Pelipper, Chien-Pao, Raging Bolt, Incineroar"
125,3501,Alessandro Giuliani,Italy,"Single Strike Urshifu, Flutter Mane, Grafaiai, Incineroar, Raging Bolt, Groudon"
126,3502,PAOLO TARZIA,Italy,"Terapagos, Cornerstone Mask Ogerpon, Tornadus, Chi-Yu, Amoonguss, Flutter Mane"
127,3179,stefano greppi,Italy,"Rapid Strike Urshifu, Incineroar, Rillaboom, Chien-Pao, Shadow Rider Calyrex, Amoonguss"
128,3503,Edoardo Ghirardello,Italy,"Ursaluna, Pelipper, Rapid Strike Urshifu, Lunala, Incineroar, Amoonguss"
