Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
78,16,Nico Davide Cognetta,Italy,"Terapagos, Flutter Mane, Chi-Yu, Tornadus, Cornerstone Mask Ogerpon, Amoonguss"
79,1,Baris Akcos,Germany,"Farigiraf, Whimsicott, Bloodmoon Ursaluna, Incineroar, Miraidon, Cornerstone Mask Ogerpon"
80,2904,Nick Mandoeng,Netherlands,"Single Strike Urshifu, Farigiraf, Miraidon, Iron Hands, Hisuian Zoroark, Flutter Mane"
81,3048,Omar ZIYANI,France,"Bloodmoon Ursaluna, Female Indeedee, Tornadus, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Shadow Rider Calyrex"
82,3553,Jonathan San jose,Spain,"Rillaboom, Kyogre, Tornadus, Archaludon, Landorus, Rapid Strike Urshifu"
83,2621,Maurizio D,Italy,"Hisuian Goodra, Ice Rider Calyrex, Incineroar, Rapid Strike Urshifu, Amoonguss, Pelipper"
84,2873,Ángel Otero,Spain,"Incineroar, Whimsicott, Miraidon, Araquanid, Bloodmoon Ursaluna, Farigiraf"
85,102,Bartosz Ekiert,Poland,"Cornerstone Mask Ogerpon, Bloodmoon Ursaluna, Miraidon, Whimsicott, Farigiraf, Incineroar"
86,647,Richard Hodge,Great Britain,"Rapid Strike Urshifu, Raging Bolt, Amoonguss, Shadow Rider Calyrex, Incineroar, Rillaboom"
87,3554,Edoardo Cocco,Italy,"Zamazenta, Pelipper, Flutter Mane, Raging Bolt, Chien-Pao, Incineroar"
88,3555,James Clough,N/A,"Miraidon, Farigiraf, Iron Bundle, Bloodmoon Ursaluna, Incineroar, Landorus"
89,45,Andres Escobosa,Netherlands,"Groudon, Raging Bolt, Flutter Mane, Hearthflame Mask Ogerpon, Amoonguss, Incineroar"
90,2024,Rahim Farzan,Germany,"Amoonguss, Flutter Mane, Chi-Yu, Terapagos, Rapid Strike Urshifu, Tornadus"
91,3556,Marcus Blixenkrone,Denmark,"Dondozo, Pelipper, Zamazenta, Rillaboom, Ting-Lu, Gouging Fire"
92,2110,Yvar Vlieger,USA,"Tatsugiri Droopy Form, Dondozo, Chien-Pao, Dragonite, Koraidon, Flutter Mane"
93,3491,David Fernández,Spain,"Amoonguss, Rillaboom, Pelipper, Incineroar, Ice Rider Calyrex, Rapid Strike Urshifu"
94,3557,Mengqiao Yang,Germany,"Farigiraf, Rillaboom, Mienshao, Groudon, Raging Bolt, Flutter Mane"
95,2623,Matteo Ferrari,Italy,"Cornerstone Mask Ogerpon, Bloodmoon Ursaluna, Incineroar, Whimsicott, Farigiraf, Miraidon"
96,3558,Samuel Clements,Sweden,"Pelipper, Landorus, Zacian, Chien-Pao, Rillaboom, Kingambit"
97,2021,Matthieu Barbe,France,"Raging Bolt, Single Strike Urshifu, Koraidon, Tornadus, Rillaboom, Flutter Mane"
98,2005,Benjamin Majaura,Germany,"Rapid Strike Urshifu, Zacian, Amoonguss, Pelipper, Raging Bolt, Incineroar"
99,3559,Germán Francisco Tenza Rubio,Spain,"Archaludon, Kyogre, Zapdos, Rapid Strike Urshifu, Rillaboom, Chien-Pao"
100,3560,Simon Eriksson,Sweden,"Terapagos, Amoonguss, Chi-Yu, Rapid Strike Urshifu, Raging Bolt, Tornadus"
101,3561,Jacob Fereday,N/A,"Grimmsnarl, Okidogi, Raging Bolt, Rillaboom, Incineroar, Shadow Rider Calyrex"
102,3562,Soeren Schlichting,Germany,"Whimsicott, Dondozo, Gallade, Tatsugiri, Ice Rider Calyrex, Pelipper"
103,2476,Karl Akpovi,France,"Tornadus, Shadow Rider Calyrex, Clefairy, Rapid Strike Urshifu, Rillaboom, Incineroar"
104,3563,Oscar Gilley,N/A,"Chi-Yu, Tornadus, Flutter Mane, Terapagos, Amoonguss, Rapid Strike Urshifu"
105,3368,Adam Walker,N/A,"Terapagos, Flutter Mane, Comfey, Rapid Strike Urshifu, Rillaboom, Incineroar"
106,3564,Francesco Luciani,Italy,"Tornadus, Rapid Strike Urshifu, Chien-Pao, Rillaboom, Kyogre, Amoonguss"
107,3565,Edvard Ramstad,Norway,"Chien-Pao, Raging Bolt, Zamazenta, Ting-Lu, Amoonguss, Dragonite"
108,3566,Nicolò Berardo,Italy,"Tornadus, Rillaboom, Incineroar, Mienshao, Amoonguss, Shadow Rider Calyrex"
109,3567,Alexis Morton,France,"Rillaboom, Incineroar, Terapagos, Amoonguss, Rapid Strike Urshifu, Scream Tail"
110,1844,Thomas Dowling,Ireland,"Rapid Strike Urshifu, Amoonguss, Shadow Rider Calyrex, Raging Bolt, Incineroar, Rillaboom"
111,3568,Lamberto Pio Traverso,Italy,"Gallade, Lunala, Cornerstone Mask Ogerpon, Torkoal, Tornadus, Female Indeedee"
112,3569,Daniel Mráz,Czech Republic,"Amoonguss, Toxapex, Raging Bolt, Tyranitar, Excadrill, Ho-Oh"
113,99,Pontus Westerlund,Sweden,"Tornadus, Raging Bolt, Chi-Yu, Rapid Strike Urshifu, Amoonguss, Terapagos"
114,3570,Adam Lindqvist,Sweden,"Miraidon, Single Strike Urshifu, Incineroar, Farigiraf, Whimsicott, Cornerstone Mask Ogerpon"
115,3571,Fynn Denecke,Germany,"Rayquaza, Chien-Pao, Suicune, Rillaboom, Landorus, Incineroar"
116,3572,Martin Thor Nielsen Rojo,Spain,"Incineroar, Amoonguss, Rapid Strike Urshifu, Gholdengo, Pelipper, Ice Rider Calyrex"
117,1162,Pietro Xella,Italy,"Amoonguss, Incineroar, Garganacl, Rapid Strike Urshifu, Pelipper, Ice Rider Calyrex"
118,2017,Mikael Viljanen,Finland,"Rapid Strike Urshifu, Amoonguss, Ice Rider Calyrex, Incineroar, Pelipper, Raging Bolt"
119,2877,Andrea Stefanczyk,Italy,"Amoonguss, Ice Rider Calyrex, Single Strike Urshifu, Gholdengo, Raging Bolt, Incineroar"
120,2002,Jannik Koch,Germany,"Incineroar, Archaludon, Amoonguss, Rapid Strike Urshifu, Pelipper, Ice Rider Calyrex"
121,3573,Hendrik Förster,Germany,"White Kyurem, Alolan Ninetales, Primarina, Single Strike Urshifu, Wellspring Mask Ogerpon, Roaring Moon"
122,3574,manuel dellabona,Italy,"Rapid Strike Urshifu, Amoonguss, Rillaboom, Tornadus, Terapagos, Incineroar"
123,2912,Ross Stewart,N/A,"Rapid Strike Urshifu, Pelipper, Raging Bolt, Incineroar, Amoonguss, Zacian"
124,2916,Brian Hanley,Ireland,"Incineroar, Gastrodon, Cornerstone Mask Ogerpon, Raging Bolt, Koraidon, Flutter Mane"
125,3575,Gaspar Sánchez Segura,Spain,"Raging Bolt, Ice Rider Calyrex, Amoonguss, Pelipper, Rapid Strike Urshifu, Incineroar"
126,3576,Dairen Gonschior,Germany,"Kyogre, Kingambit, Chien-Pao, Farigiraf, Rillaboom, Tornadus"
127,2252,Nicolò Lazzerini  Denchi,Italy,"Tornadus, Flutter Mane, Single Strike Urshifu, Landorus, Kyogre, Rillaboom"
128,3577,Michael Lamberti,Italy,"Cresselia, Miraidon, Wellspring Mask Ogerpon, Iron Hands, Incineroar, Iron Jugulis"
