Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
26,1948,Duncan Bryk,USA,"Flutter Mane, Amoonguss, Pelipper, Palafin, Iron Hands, Baxcalibur"
27,1028,James Evans,USA,"Gholdengo, Iron Hands, Arcanine, Garchomp, Chien-Pao, Iron Jugulis"
28,1769,Giovanni Araníbar,Bolivia,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
29,2174,Graeme Blakely,USA,"Gholdengo, Amoonguss, Arcanine, Palafin, Gothitelle, Iron Hands"
30,1943,Ben Larson,USA,"Flutter Mane, Iron Hands, Chi-Yu, Gyarados, Chien-Pao, Dragonite"
31,1684,Galo Orbea,Ecuador,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
32,2175,Alyson Yu,USA,"Flutter Mane, Wo-Chien, Volcarona, Gyarados, Glimmora, Iron Hands"
33,2176,Craig Campbell,USA,"Flutter Mane, Amoonguss, Annihilape, Paldean Tauros Aqua Breed, Lycanroc, Tyranitar"
34,271,Aaron Traylor,USA,"Flutter Mane, Iron Hands, Talonflame, Farigiraf, Chien-Pao, Garchomp"
35,1935,Enrique Grimaldo,Mexico,"Glimmora, Wo-Chien, Volcarona, Dondozo, Tatsugiri, Iron Hands"
36,1561,Aaron Clemons,USA,"Flutter Mane, Torkoal, Chi-Yu, Murkrow, Female Indeedee, Tyranitar"
37,2177,Vijay Sood,USA,"Gardevoir, Meowscarada, Iron Moth, Azumarill, Tinkaton, Braviary"
38,1041,Ryan Loseto,Canada,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
39,132,Ashton Cox,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Kingambit"
40,1783,Luke Bowar,USA,"Hatterene, Lilligant, Torkoal, Armarouge, Female Indeedee, Iron Hands"
41,2178,Jordan Wiles,USA,"Flutter Mane, Amoonguss, Tatsugiri, Dondozo, Iron Hands, Dragonite"
42,2179,Connor McBride,USA,"Ceruledge, Glimmora, Chi-Yu, Gyarados, Gastrodon, Scizor"
43,627,Patrick Donegan,USA,"Flutter Mane, Lilligant, Chi-Yu, Torkoal, Chien-Pao, Dragonite"
44,2180,Tyler Coleman,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
45,338,Dylan Salvanera,USA,"Flutter Mane, Wo-Chien, Chi-Yu, Iron Bundle, Maushold, Annihilape"
46,1387,Maurice Easterly,USA,"Flutter Mane, Amoonguss, Ceruledge, Corviknight, Chien-Pao, Salamence"
47,2181,Luis Zayas,USA,"Flutter Mane, Amoonguss, Azumarill, Palafin, Ting-Lu, Iron Hands"
48,2182,Austin Tracey,USA,"Flutter Mane, Amoonguss, Chi-Yu, Talonflame, Great Tusk, Baxcalibur"
49,2127,Kody Phelps,USA,"Hatterene, Annihilape, Torkoal, Armarouge, Female Indeedee, Iron Hands"
50,267,Brian Lee,Malaysia,"Flutter Mane, Lilligant, Torkoal, Great Tusk, Chien-Pao, Dragonite"
51,643,Alex Collins,USA,"Glimmora, Wo-Chien, Chi-Yu, Iron Bundle, Tatsugiri Droopy Form, Dondozo"
52,418,Alex Arand,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
53,1949,Jimmy Friedle,USA,"Scream Tail, Amoonguss, Annihilape, Azumarill, Chien-Pao, Dragonite"
54,2183,Alexzander Page,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Roaring Moon"
55,2184,Jonathan Marcaly,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Iron Hands"
56,2185,Benjamin Jones,USA,"Scream Tail, Amoonguss, Volcarona, Palafin, Chien-Pao, Dragonite"
57,1456,Tristan Fearing,USA,"Flutter Mane, Iron Hands, Chi-Yu, Arcanine, Chien-Pao, Dragonite"
58,2186,Chance Alexander,USA,"Flutter Mane, Amoonguss, Paldean Tauros Blaze Breed, Palafin, Ting-Lu, Corviknight"
59,1791,Song Yiwen,China,"Grimmsnarl, Wo-Chien, Chi-Yu, Toxapex, Ting-Lu, Corviknight"
60,661,Sean Worcester,USA,"Mimikyu, Wo-Chien, Espathra, Gyarados, Sandy Shocks, Scizor"
61,1773,Marco Martinez,USA,"Flutter Mane, Amoonguss, Ceruledge, Gyarados, Ting-Lu, Glimmora"
62,653,Aditya Subramanian,USA,"Flutter Mane, Amoonguss, Chi-Yu, Oranguru, Ting-Lu, Iron Hands"
63,205,Jon Hu,USA,"Flutter Mane, Klefki, Armarouge, Female Indeedee, Great Tusk, Talonflame"
64,2187,Chris Wiseman,USA,"Flutter Mane, Ceruledge, Chi-Yu, Iron Bundle, Tatsugiri, Dondozo"
65,2188,Daniel Sprague,USA,"Flutter Mane, Wo-Chien, Torkoal, Glimmora, Leafeon, Talonflame"
66,1609,Visishtah Vasudevan,N/A,"Flutter Mane, Murkrow, Chi-Yu, Iron Bundle, Great Tusk, Baxcalibur"
67,2189,Levi Schriber,USA,"Flutter Mane, Amoonguss, Garganacl, Gyarados, Ting-Lu, Baxcalibur"
68,2190,Kyle Gurzell,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
69,2191,Matt Franson,USA,"Glimmora, Wo-Chien, Chi-Yu, Palafin, Maushold, Annihilape"
70,2192,Andrew Burke,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Baxcalibur"
71,1953,Miguel Garcia,USA,"Flutter Mane, Kingambit, Talonflame, Iron Bundle, Great Tusk, Dragonite"
72,2193,Kobe Robsahm,USA,"Flutter Mane, Amoonguss, Armarouge, Female Indeedee, Ting-Lu, Kingambit"
73,2194,Joe Sakowski,USA,"Gholdengo, Amoonguss, Iron Bundle, Palafin, Iron Hands, Dragonite"
74,1958,John Galvin,USA,"Flutter Mane, Annihilape, Corviknight, Chien-Pao, Ting-Lu, Dragonite"
75,311,Stephen Morioka,USA,"Flutter Mane, Glimmora, Chi-Yu, Iron Bundle, Tyranitar, Talonflame"
76,1967,Lorenzo Arce,USA,"Flutter Mane, Mimikyu, Gholdengo, Gyarados, Garchomp, Roaring Moon"
77,2195,James Elugbemi,USA,"Flutter Mane, Lilligant, Chi-Yu, Torkoal, Great Tusk, Dragonite"
78,2196,Collin Beer,USA,"Sandy Shocks, Female Indeedee, Armarouge, Palafin, Chien-Pao, Hawlucha"
79,2150,Marcos Perez,USA,"Flutter Mane, Wo-Chien, Arcanine, Palafin, Glimmora, Garganacl"
80,2197,Shane Conley,USA,"Flutter Mane, Murkrow, Chi-Yu, Iron Bundle, Great Tusk, Dragonite"
81,2198,Kyle Timbrook,USA,"Tinkaton, Amoonguss, Arcanine, Great Tusk, Chien-Pao, Dragonite"
82,2199,Nicholas Johnson,USA,"Hatterene, Armarouge, Torkoal, Female Indeedee, Garganacl, Iron Hands"
83,2200,Matt Schmucker,USA,"Flutter Mane, Wo-Chien, Chi-Yu, Iron Bundle, Maushold, Iron Hands"
84,657,Kyle Livinghouse,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
85,2201,Brady Fisher,USA,"Flutter Mane, Iron Hands, Arcanine, Scizor, Chien-Pao, Roaring Moon"
86,2202,Tyler Cain,USA,"Flutter Mane, Female Indeedee, Armarouge, Palafin, Great Tusk, Iron Bundle"
87,2203,Colby Harrison,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Iron Hands, Baxcalibur"
88,110,Carson Confer,USA,"Flutter Mane, Dondozo, Gholdengo, Iron Bundle, Ting-Lu, Dragonite"
89,2204,Daisy Pupel,USA,"Dragapult, Amoonguss, Coalossal, Iron Bundle, Great Tusk, Iron Hands"
90,2205,Matthew Diaz,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Great Tusk"
91,2206,James Roberts,USA,"Flutter Mane, Amoonguss, Arcanine, Azumarill, Kingambit, Dragonite"
92,2207,Christopher Ferguson,USA,"Flutter Mane, Amoonguss, Arcanine, Iron Hands, Chien-Pao, Dragonite"
93,2208,Huanzhou Yang,USA,"Flutter Mane, Wo-Chien, Chi-Yu, Arcanine, Gothitelle, Glimmora"
94,1701,Austin Anderson,USA,"Flutter Mane, Amoonguss, Ceruledge, Gyarados, Ting-Lu, Glimmora"
95,2209,Theo Tran,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragapult"
96,1239,Nathaniel Innocenti,USA,"Gothitelle, Maushold, Talonflame, Gastrodon, Chien-Pao, Baxcalibur"
97,2210,Tyler Sadowski,USA,"Flutter Mane, Amoonguss, Chi-Yu, Palafin, Gyarados, Scizor"
98,2211,Ellie Homen,USA,"Corviknight, Klefki, Chi-Yu, Iron Bundle, Garchomp, Roaring Moon"
99,2212,Nicholas Donnelly,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragapult"
100,1938,Andrew Johnson,USA,"Flutter Mane, Stonjourner, Chi-Yu, Dragonite, Sandy Shocks, Baxcalibur"
101,1394,Andrew Cavanah,USA,"Iron Bundle, Female Indeedee, Armarouge, Dondozo, Tatsugiri, Dragapult"
102,2213,Blake Witnauer,USA,"Annihilape, Iron Hands, Volcarona, Oranguru, Ting-Lu, Dragonite"
103,1587,Justin Morris,USA,"Flutter Mane, Wo-Chien, Chi-Yu, Dondozo, Tatsugiri, Glimmora"
104,1984,Gwenn Cox,USA,"Flutter Mane, Female Indeedee, Chi-Yu, Hatterene, Lycanroc, Tyranitar"
105,1930,Jonathan DeKoekkoek,USA,"Gholdengo, Amoonguss, Talonflame, Gyarados, Garchomp, Tyranitar"
106,2214,Tommy Gutekunst,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Iron Hands"
107,2215,Elijah Peeples,USA,"Gholdengo, Dondozo, Tatsugiri, Palafin, Pelipper, Iron Bundle"
108,2216,Michael White,USA,"Annihilape, Amoonguss, Chi-Yu, Iron Bundle, Chien-Pao, Dragonite"
109,2217,Jacob Otcasek,USA,"Flutter Mane, Abomasnow, Chi-Yu, Iron Bundle, Scizor, Dragonite"
110,2218,Andrew Zheng,USA,"Flutter Mane, Amoonguss, Talonflame, Farigiraf, Garchomp, Iron Hands"
111,2219,Keeno Keys,USA,"Flutter Mane, Sableye, Talonflame, Ceruledge, Chien-Pao, Roaring Moon"
112,2220,Blake Mullins,USA,"Scream Tail, Wo-Chien, Annihilape, Corviknight, Garchomp, Tyranitar"
113,2221,Angelo Ferri,USA,"Ting-Lu, Amoonguss, Chi-Yu, Iron Bundle, Maushold, Annihilape"
114,1899,Zach Holowiak,USA,"Ting-Lu, Amoonguss, Arcanine, Palafin, Chien-Pao, Baxcalibur"
115,614,Kamaal Harris,USA,"Flutter Mane, Amoonguss, Torkoal, Iron Bundle, Garchomp, Scizor"
116,2222,Meg Walls,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
117,2223,Wayne Bupp,USA,"Flutter Mane, Arcanine, Chi-Yu, Iron Bundle, Ting-Lu, Scizor"
118,2224,Brandon Levy,USA,"Flutter Mane, Amoonguss, Pelipper, Palafin, Ting-Lu, Baxcalibur"
119,2225,Junxi Zhu,USA,"Flutter Mane, Amoonguss, Chi-Yu, Murkrow, Great Tusk, Iron Hands"
120,2226,Brendan Paquin,USA,"Flutter Mane, Wo-Chien, Glimmora, Gyarados, Ting-Lu, Baxcalibur"
121,170,Adam Dejka,USA,"Tyranitar, Amoonguss, Wash Rotom, Azumarill, Great Tusk, Roaring Moon"
122,1985,Eric Payne,USA,"Flutter Mane, Dondozo, Gholdengo, Iron Bundle, Ting-Lu, Dragonite"
123,1978,Matthew Cecil,USA,"Flutter Mane, Lilligant, Torkoal, Great Tusk, Chien-Pao, Dragonite"
124,375,David Mancuso,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Kingambit"
125,2227,Leonard Craft  III,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
126,2228,Anthony Londergan,USA,"Flutter Mane, Amoonguss, Arcanine, Great Tusk, Ting-Lu, Iron Hands"
127,2229,Mackenzie Kyle,Canada,"Flutter Mane, Lilligant, Chi-Yu, Torkoal, Great Tusk, Dragonite"
128,1786,Steven Stark,USA,"Flutter Mane, Amoonguss, Grimmsnarl, Maushold, Ting-Lu, Annihilape"
