Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
34,373,Nicholas Borghi,USA,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chi-Yu, Tornadus"
35,2523,Zachary Weed,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Heatran, Baxcalibur, Thundurus"
36,2524,Will Connor,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Heatran, Chien-Pao, Scream Tail"
37,1587,Justin Morris,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Gholdengo, Tornadus, Landorus Therian"
38,2316,Griffin Simon,USA,"Azumarill, Sandy Shocks, Breloom, Heatran, Tyranitar, Tornadus"
39,663,Ben Grissmer,USA,"Farigiraf, Single Strike Urshifu, Maushold, Torkoal, Oranguru, Ursaluna"
40,1936,Will Inabinet,USA,"Flutter Mane, Rapid Strike Urshifu, Wo-Chien, Thundurus, Heatran, Landorus Therian"
41,1045,Santino Tarquinio,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Tornadus, Chien-Pao, Landorus Therian"
42,2525,Kylan Van  Severen,Canada,"Flutter Mane, Kingambit, Rillaboom, Gastrodon, Heatran, Landorus Therian"
43,1932,Justin Tang,USA,"Flutter Mane, Single Strike Urshifu, Amoonguss, Iron Hands, Chi-Yu, Gyarados"
44,338,Dylan Salvanera,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Gholdengo, Tornadus, Landorus Therian"
45,1229,Devon Singh,USA,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Pelipper"
46,211,Grant Weldon,USA,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Farigiraf, Regidrago, Tornadus"
47,1228,Justin Ramirez,USA,"Flutter Mane, Tornadus, Amoonguss, Iron Hands, Chi-Yu, Landorus Therian"
48,1277,Eric Bartlett,USA,"Flutter Mane, Tornadus, Amoonguss, Iron Hands, Chi-Yu, Landorus Therian"
49,2526,Jeremy Leishman,USA,"Gholdengo, Grimmsnarl, Amoonguss, Iron Hands, Iron Moth, Landorus Therian"
50,1890,Wu Yichun,China,"Hisuian Arcanine, Heatran, Rillaboom, Iron Hands, Iron Bundle, Landorus Therian"
51,1964,Bryan Kim,USA,"Flutter Mane, Ceruledge, Decidueye, Gastrodon, Iron Valiant, Galarian Moltres"
52,2527,Kyle Howland,USA,"Flutter Mane, Chi-Yu, Amoonguss, Iron Hands, Chien-Pao, Landorus Therian"
53,2374,Blake Silver,USA,"Enamorus Therian, Torkoal, Hisuian Lilligant, Iron Hands, Cresselia, Landorus Therian"
54,1607,Zhang Zhe,China,"Flutter Mane, Single Strike Urshifu, Heatran, Iron Hands, Cresselia, Ursaluna"
55,2528,KaSun Thompson,USA,"Farigiraf, Single Strike Urshifu, Rillaboom, Hisuian Arcanine, Iron Bundle, Landorus"
56,1784,Neil Patel,Canada,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Landorus Therian"
57,2529,Rich Cuddy,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Tornadus, Heatran, Ursaluna"
58,1896,Michael Spinetta,USA,"Flutter Mane, Tornadus, Amoonguss, Iron Hands, Chi-Yu, Landorus Therian"
59,304,Aaron Zheng,USA,"Spectrier, Grimmsnarl, Gastrodon, Hisuian Arcanine, Cresselia, Regieleki"
60,1800,Benji Carney,USA,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Mimikyu, Regidrago, Tornadus"
61,2330,Brendan Borbone,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Chien-Pao, Tornadus"
62,2530,Diego Aguirre,Canada,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Pelipper"
63,2531,Sam Pletcher,USA,"Gholdengo, Gastrodon, Breloom, Hisuian Arcanine, Chien-Pao, Roaring Moon"
64,150,Paul Chua,USA,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Landorus Therian"
65,2532,Adit Selvaraj,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Chien-Pao, Tornadus"
66,1939,Olivia Moledzki,Canada,"Flutter Mane, Kingambit, Rillaboom, Gastrodon, Heatran, Landorus Therian"
67,2533,Brent Caughey,USA,"Flutter Mane, Kingambit, Amoonguss, Iron Hands, Heatran, Landorus Therian"
68,199,Toler Webb,USA,"Farigiraf, Rapid Strike Urshifu, Rillaboom, Heatran, Chien-Pao, Landorus Therian"
69,2327,Joe Carlino,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Heatran, Chien-Pao, Dragapult"
70,1951,Nick D,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Chien-Pao, Tornadus"
71,2229,Mackenzie Kyle,Canada,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Farigiraf, Regidrago, Tornadus"
72,2534,Connor Swikart,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Chien-Pao, Tornadus"
73,388,Emily Golub,USA,"Espathra, Sandy Shocks, Dondozo, Tatsugiri Droopy Form, Chi-Yu, Tornadus"
74,1676,Calvin Nisson,USA,"Flutter Mane, Tornadus, Amoonguss, Iron Hands, Chi-Yu, Landorus Therian"
75,2298,Abigail Watson,USA,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Tornadus, Maushold, Landorus Therian"
76,2535,Joshua Jones,USA,"Flutter Mane, Single Strike Urshifu, Chi-Yu, Iron Hands, Cresselia, Ursaluna"
77,1602,Tang Shiliang,China,"Hisuian Arcanine, Heatran, Rillaboom, Iron Hands, Iron Bundle, Landorus Therian"
78,2212,Nicholas Donnelly,USA,"Hatterene, Single Strike Urshifu, Torkoal, Armarouge, Female Indeedee, Ursaluna"
79,1239,Nathaniel Innocenti,USA,"Dragapult, Chi-Yu, Bruxish, Iron Hands, Chien-Pao, Tornadus"
80,2360,Mathew Courtney,USA,"Flutter Mane, Single Strike Urshifu, Tornadus, Hisuian Arcanine, Zapdos, Landorus Therian"
81,1908,Adrian Heredia,USA,"Flutter Mane, Rapid Strike Urshifu, Kleavor, Armarouge, Female Indeedee, Tornadus"
82,1582,Matthew Woodruff,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Gholdengo, Tornadus, Landorus Therian"
83,1030,Abdul Barrie,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Tornadus, Heatran, Landorus Therian"
84,2536,Alex Simsen,USA,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Landorus Therian"
85,1280,Matt Tidd,USA,"Enamorus Therian, Single Strike Urshifu, Brute Bonnet, Armarouge, Slowbro, Tinkaton"
86,1892,Yotam Cohen,USA,"Farigiraf, Rapid Strike Urshifu, Rillaboom, Heatran, Chien-Pao, Landorus Therian"
87,2537,Jackson Manning,USA,"Sneasler, Single Strike Urshifu, Hisuian Lilligant, Armarouge, Female Indeedee, Torkoal"
88,1907,Andrew Jenkins,USA,"Flutter Mane, Hisuian Arcanine, Amoonguss, Iron Hands, Baxcalibur, Galarian Moltres"
89,360,Jean-Marc Hebert,Canada,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Hisuian Arcanine, Thundurus"
90,1041,Ryan Loseto,Canada,"Flutter Mane, Kingambit, Rillaboom, Gastrodon, Heatran, Landorus Therian"
91,1978,Matthew Cecil,USA,"Flutter Mane, Single Strike Urshifu, Dondozo, Tatsugiri, Chi-Yu, Tornadus"
92,1690,Joel Nino,USA,"Flutter Mane, Chi-Yu, Dondozo, Tatsugiri Droopy Form, Chien-Pao, Dragonite"
93,129,Nick Navarre,USA,"Flutter Mane, Klefki, Gastrodon, Baxcalibur, Chi-Yu, Landorus Therian"
94,2538,David Lees,USA,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Iron Hands, Heatran, Landorus Therian"
95,2539,CJ Maffris,N/A,"Flutter Mane, Single Strike Urshifu, Dragonite, Iron Hands, Cresselia, Ursaluna"
96,1056,Matthew Laughlin,USA,"Flutter Mane, Tornadus, Amoonguss, Iron Hands, Chi-Yu, Landorus Therian"
97,2540,Cayden Owens,USA,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Iron Hands, Galarian Moltres, Landorus Therian"
98,1480,Stefan Mott,Switzerland,"Flutter Mane, Cresselia, Rillaboom, Arcanine, Maushold, Annihilape"
99,1586,Eric Stuart,USA,"Flutter Mane, Tornadus, Amoonguss, Iron Hands, Chi-Yu, Landorus Therian"
100,2541,Jeremiah Paul,USA,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Hisuian Arcanine, Thundurus"
101,2225,Junxi Zhu,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Tornadus, Heatran, Landorus Therian"
102,2542,Matt Stevenson,USA,"Flutter Mane, Chi-Yu, Amoonguss, Iron Hands, Baxcalibur, Gyarados"
103,2359,Joseph Kwan,USA,"Gholdengo, Single Strike Urshifu, Amoonguss, Heatran, Baxcalibur, Thundurus"
104,2543,Alex Moore,USA,"Flutter Mane, Single Strike Urshifu, Dragonite, Iron Hands, Cresselia, Ursaluna"
105,1486,Jeremy Boyd,USA,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Gholdengo, Chien-Pao, Tornadus"
106,1687,Thaison Hughes,USA,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Pelipper"
107,1938,Andrew Johnson,USA,"Farigiraf, Heatran, Abomasnow, Iron Hands, Ting-Lu, Articuno"
108,1808,Jacob Mortenson,USA,"Flutter Mane, Rapid Strike Urshifu, Brambleghast, Gholdengo, Chi-Yu, Tornadus"
109,286,Kazuki Kanehira,USA,"Farigiraf, Rapid Strike Urshifu, Rillaboom, Heatran, Chien-Pao, Dragapult"
110,2544,Jeremy Gilchrist,USA,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Iron Hands, Female Indeedee, Armarouge"
111,1967,Lorenzo Arce,USA,"Gholdengo, Basculegion, Breloom, Hisuian Arcanine, Chien-Pao, Roaring Moon"
112,2312,Matin Moradi,USA,"Gyarados, Single Strike Urshifu, Rillaboom, Heatran, Ting-Lu, Zapdos"
113,2338,Rafe Osborne,USA,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Pelipper"
114,2545,Andrew Whitman,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Chien-Pao, Tornadus"
115,2410,Daniel Franklin,USA,"Flutter Mane, Single Strike Urshifu, Sneasler, Armarouge, Female Indeedee, Landorus Therian"
116,2546,Matt Francis,USA,"Flutter Mane, Farigiraf, Cresselia, Iron Hands, Chi-Yu, Ursaluna"
117,2184,Jonathan Marcaly,USA,"Farigiraf, Basculegion, Tornadus, Iron Hands, Chi-Yu, Landorus Therian"
118,2547,Kent Wong,USA,"Flutter Mane, Heatran, Tornadus, Iron Hands, Cresselia, Ursaluna"
119,2169,Jaret Sypert,USA,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Iron Hands, Chien-Pao, Pelipper"
120,1915,Kyle Foley,USA,"Flutter Mane, Tatsugiri, Dondozo, Iron Hands, Chien-Pao, Heatran"
121,2548,Robert McEachern,USA,"Armarouge, Female Indeedee, Hisuian Lilligant, Iron Hands, Glastrier, Torkoal"
122,1572,Darsh Patel,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Farigiraf, Tornadus"
123,1985,Eric Payne,USA,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Farigiraf, Tornadus"
124,2549,Richard Wan,USA,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Regidrago, Farigiraf, Tornadus"
125,2550,Brian Dumont,USA,"Flutter Mane, Heatran, Cresselia, Iron Hands, Chien-Pao, Dragonite"
126,1911,Matthew Bopp,USA,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Hisuian Arcanine, Chien-Pao, Tornadus"
127,2195,James Elugbemi,USA,"Basculegion, Single Strike Urshifu, Tornadus, Iron Hands, Farigiraf, Landorus Therian"
128,664,Justin Frys,USA,"Flutter Mane, Tornadus, Rillaboom, Iron Hands, Gholdengo, Landorus Therian"
