Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
62,2251,Gonzalo Estrada,Spain,"Single Strike Urshifu, Tornadus, Farigiraf, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Iron Hands"
63,2619,Léo Gaudinet,France,"Single Strike Urshifu, Flutter Mane, Raging Bolt, Amoonguss, Tornadus, Hisuian Arcanine"
64,1556,David Iglesias,Spain,"Wellspring Mask Ogerpon, Tornadus, Amoonguss, Incineroar, Flutter Mane, Archaludon"
65,3030,Sam Tabner,N/A,"Flutter Mane, Wellspring Mask Ogerpon, Glimmora, Chi-Yu, Single Strike Urshifu, Tornadus"
66,3031,Simão Faria,Portugal,"Wellspring Mask Ogerpon, Flutter Mane, Chien-Pao, Rillaboom, Kingambit, Gouging Fire"
67,3032,Roman Atanasiu Alonso,Spain,"Iron Bundle, Single Strike Urshifu, Landorus, Wellspring Mask Ogerpon, Registeel, Incineroar"
68,1489,Giacomo Pauselli,Italy,"Talonflame, Armarouge, Dondozo, Tatsugiri, Maushold, Female Indeedee"
69,1873,Francesco Rasini,Italy,"Chien-Pao, Dragonite, Ogerpon, Dondozo, Glimmora, Tatsugiri Stretchy Form"
70,3033,Iván Amate,Spain,"Tornadus, Torkoal, Raging Bolt, Hisuian Typhlosion, Hisuian Lilligant, Kingambit"
71,2112,Steinar Nicolaisen,Norway,"Chi-Yu, Wellspring Mask Ogerpon, Tornadus, Raging Bolt, Mamoswine, Flutter Mane"
72,3034,Yantong Xie,China,"Walking Wake, Flutter Mane, Torkoal, Farigiraf, Hearthflame Mask Ogerpon, Raging Bolt"
73,3035,Manuel Hernandez Marin,Spain,"Wellspring Mask Ogerpon, Iron Crown, Flutter Mane, Single Strike Urshifu, Tornadus, Female Indeedee"
74,2773,Bowei Zhang,N/A,"Tornadus, Flutter Mane, Rapid Strike Urshifu, Chi-Yu, Tsareena, Rillaboom"
75,22,Alessio Yuri Boschetto,Italy,"Rapid Strike Urshifu, Incineroar, Flutter Mane, Rillaboom, Hearthflame Mask Ogerpon, Farigiraf"
76,3036,Siddiqur Rahman,N/A,"Landorus Therian, Entei, Galarian Weezing, Single Strike Urshifu, Milotic, Amoonguss"
77,3037,Adria Tam Martinez,N/A,"Gouging Fire, Kingambit, Landorus, Rillaboom, Flutter Mane, Wellspring Mask Ogerpon"
78,2884,Oliver Gausden,N/A,"Flutter Mane, Female Indeedee, Rapid Strike Urshifu, Tornadus, Hearthflame Mask Ogerpon, Iron Crown"
79,2769,Daniel Bisley,N/A,"Tornadus, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Flutter Mane, Farigiraf, Single Strike Urshifu"
80,2761,Bart van Doorn,Netherlands,"Incineroar, Cresselia, Glimmora, Flutter Mane, Wellspring Mask Ogerpon, Registeel"
81,2466,Gauthier Clanet,France,"Tornadus, Wellspring Mask Ogerpon, Glimmora, Single Strike Urshifu, Entei, Flutter Mane"
82,1137,Hengyue Zhang,USA,"Rapid Strike Urshifu, Rillaboom, Tornadus, Chi-Yu, Flutter Mane, Tsareena"
83,3038,Damahni Palmer,N/A,"Raging Bolt, Flutter Mane, Roaring Moon, Incineroar, Amoonguss, Wellspring Mask Ogerpon"
84,123,Eden Batchelor,Great Britain,"Wellspring Mask Ogerpon, Flutter Mane, Raging Bolt, Rillaboom, Incineroar, Chien-Pao"
85,2580,Alejandro Fuentelsaz,Spain,"Flutter Mane, Walking Wake, Kingambit, Ogerpon, Torkoal, Female Indeedee"
86,2431,Marco Girardi,Italy,"Farigiraf, Tornadus, Bloodmoon Ursaluna, Iron Hands, Single Strike Urshifu, Hearthflame Mask Ogerpon"
87,2041,Alberto Fornaini,Italy,"Amoonguss, Archaludon, Pelipper, Rapid Strike Urshifu, Flutter Mane, Incineroar"
88,3039,scott robertshaw,N/A,"Farigiraf, Incineroar, Flutter Mane, Torkoal, Raging Bolt, Rillaboom"
89,1022,Ismael Aarab Umpierrez,Spain,"Raging Bolt, Regirock, Farigiraf, Flutter Mane, Torkoal, Incineroar"
90,1481,Victor Medina,Spain,"Hearthflame Mask Ogerpon, Incineroar, Farigiraf, Rillaboom, Flutter Mane, Rapid Strike Urshifu"
91,3040,Carlos Giráldez Pérez,Spain,"Single Strike Urshifu, Ursaluna, Female Indeedee, Hatterene, Torkoal, Gallade"
92,3041,Giulio Balloni,Italy,"Chien-Pao, Incineroar, Dragonite, Gouging Fire, Wellspring Mask Ogerpon, Amoonguss"
93,3042,Thijmen Hasselt,Netherlands,"Pelipper, Incineroar, Archaludon, Amoonguss, Flutter Mane, Rapid Strike Urshifu"
94,3043,Robert Turner,N/A,"Kingambit, Rapid Strike Urshifu, Chien-Pao, Hearthflame Mask Ogerpon, Flutter Mane, Dragonite"
95,3044,Brian Martínez Rico,Spain,"Raging Bolt, Torkoal, Hearthflame Mask Ogerpon, Farigiraf, Walking Wake, Flutter Mane"
96,3045,Yiu Hang Cheung,Hong Kong,"Wellspring Mask Ogerpon, Flutter Mane, Bloodmoon Ursaluna, Single Strike Urshifu, Entei, Farigiraf"
97,2927,Erik Zwambach,Netherlands,"Chien-Pao, Amoonguss, Flutter Mane, Wellspring Mask Ogerpon, Gouging Fire, Kingambit"
98,444,Juan Pablo Martinez,Paraguay,"Gouging Fire, Kingambit, Rillaboom, Chien-Pao, Flutter Mane, Wellspring Mask Ogerpon"
99,1862,Niryan Brach,Great Britain,"Wellspring Mask Ogerpon, Glimmora, Tornadus, Flutter Mane, Chi-Yu, Single Strike Urshifu"
100,2608,Jose Rider Lorenzo,Spain,"Ursaluna, Flutter Mane, Incineroar, Wellspring Mask Ogerpon, Amoonguss, Cresselia"
101,3046,Michał Chyra,Poland,"Female Indeedee, Hisuian Lilligant, Armarouge, Torkoal, Regidrago, Ursaluna"
102,1772,Filipe Azevedo,Portugal,"Landorus, Kingambit, Wellspring Mask Ogerpon, Amoonguss, Gouging Fire, Flutter Mane"
103,3047,John Brotherston,N/A,"Whimsicott, Flutter Mane, Incineroar, Terrakion, Galarian Weezing, Wellspring Mask Ogerpon"
104,2097,Elias Truyens,Belgium,"Gouging Fire, Flutter Mane, Tornadus, Kingambit, Chi-Yu, Wellspring Mask Ogerpon"
105,62,Hjalmar Lind,Sweden,"Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Female Indeedee, Regidrago, Tornadus, Iron Crown"
106,1536,Matt Maynard,Great Britain,"Kingambit, Rillaboom, Gouging Fire, Wellspring Mask Ogerpon, Flutter Mane, Chien-Pao"
107,2896,Florian Hoffmann,Germany,"Wellspring Mask Ogerpon, Entei, Single Strike Urshifu, Glimmora, Flutter Mane, Tornadus"
108,3048,Omar ZIYANI,France,"Iron Crown, Female Indeedee, Tornadus, Dragonite, Hearthflame Mask Ogerpon, Rapid Strike Urshifu"
109,7,Daniel Öztekin,Great Britain,"Dragonite, Flutter Mane, Smeargle, Chi-Yu, Farigiraf, Torkoal"
110,2891,Oliver Bøgebjerg,Denmark,"Farigiraf, Bloodmoon Ursaluna, Iron Hands, Archaludon, Tornadus, Single Strike Urshifu"
111,3049,Joshua Piearcey,N/A,"Archaludon, Amoonguss, Incineroar, Rapid Strike Urshifu, Pelipper, Chien-Pao"
112,3050,Victor Jimenez Coll,Spain,"Glimmora, Flutter Mane, Single Strike Urshifu, Tornadus, Dondozo, Tatsugiri"
113,3051,James Scoot,N/A,"Archaludon, Tornadus, Wellspring Mask Ogerpon, Flutter Mane, Single Strike Urshifu, Incineroar"
114,3052,Jack White,N/A,"Kingambit, Wellspring Mask Ogerpon, Chien-Pao, Flutter Mane, Gouging Fire, Rillaboom"
115,1220,Philipp Mayr,Germany,"Tornadus, Glimmora, Entei, Wellspring Mask Ogerpon, Flutter Mane, Single Strike Urshifu"
116,2749,Miguel Paquete,Portugal,"Single Strike Urshifu, Glimmora, Flutter Mane, Dondozo, Tatsugiri, Tornadus"
117,2119,Carmine Ragone,Austria,"Wellspring Mask Ogerpon, Tornadus, Glimmora, Chi-Yu, Flutter Mane, Single Strike Urshifu"
118,1626,Ranieri Calderari,Italy,"Wellspring Mask Ogerpon, Tornadus, Single Strike Urshifu, Incineroar, Flutter Mane, Raging Bolt"
119,3053,Amrit Mann,N/A,"Rapid Strike Urshifu, Archaludon, Incineroar, Pelipper, Amoonguss, Landorus"
120,2252,Nicolò Lazzerini  Denchi,Italy,"Tornadus, Wellspring Mask Ogerpon, Amoonguss, Garchomp, Single Strike Urshifu, Chien-Pao"
121,3,Simone Sanvito,Italy,"Chi-Yu, Tornadus, Flutter Mane, Glimmora, Wellspring Mask Ogerpon, Single Strike Urshifu"
122,1552,João Santos,Portugal,"Tornadus, Wellspring Mask Ogerpon, Single Strike Urshifu, Flutter Mane, Chi-Yu, Glimmora"
123,601,Dominic Scheffler,Germany,"Roaring Moon, Incineroar, Flutter Mane, Wellspring Mask Ogerpon, Raging Bolt, Amoonguss"
124,3054,Diego Barbieri,Italy,"Archaludon, Rapid Strike Urshifu, Pelipper, Amoonguss, Incineroar, Flutter Mane"
125,3055,Fabian Sdzuy,Germany,"Gallade, Female Indeedee, Armarouge, Torkoal, Cornerstone Mask Ogerpon, Kingambit"
126,3056,Cameron Davidson,N/A,"Hisuian Arcanine, Flutter Mane, Chien-Pao, Kingambit, Amoonguss, Wellspring Mask Ogerpon"
127,2237,Jorge Salinas,Spain,"Wellspring Mask Ogerpon, Baxcalibur, Heatran, Cresselia, Ursaluna, Alolan Ninetales"
128,1624,Rayan Guezi,France,"Chi-Yu, Amoonguss, Tornadus, Flutter Mane, Raging Bolt, Landorus Therian"
