Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
20,2570,Yoav Reuven,Australia,"Ursaluna, Amoonguss, Pelipper, Single Strike Urshifu, Incineroar, Porygon2"
21,268,Alister Sandover,Australia,"Single Strike Urshifu, Amoonguss, Tornadus, Flutter Mane, Landorus, Incineroar"
22,415,Meaghan Rattle,Australia,"Gouging Fire, Dragonite, Chien-Pao, Dondozo, Gholdengo, Ting-Lu"
23,3250,Preston Pereira,Australia,"Annihilape, Incineroar, Primarina, Bloodmoon Ursaluna, Farigiraf, Raging Bolt"
24,2487,Dimitri Koziaris,Australia,"Rillaboom, Gholdengo, Tornadus, Incineroar, Raging Bolt, Single Strike Urshifu"
25,2486,Lu Lingdi,China,"Raging Bolt, Hearthflame Mask Ogerpon, Flutter Mane, Incineroar, Rillaboom, Single Strike Urshifu"
26,2478,Nicholas Kan,Australia,"Landorus, Rillaboom, Chien-Pao, Single Strike Urshifu, Raging Bolt, Incineroar"
27,1669,Liu Genting,China,"Gouging Fire, Single Strike Urshifu, Galarian Zapdos, Wellspring Mask Ogerpon, Farigiraf, Landorus"
28,2050,Philippe Breig,Australia,"Single Strike Urshifu, Raging Bolt, Bloodmoon Ursaluna, Torkoal, Farigiraf, Cornerstone Mask Ogerpon"
29,819,Harrold Khoo,Singapore,"Incineroar, Iron Hands, Amoonguss, Wellspring Mask Ogerpon, Flutter Mane, Roaring Moon"
30,1592,Paul Amedee,Australia,"Single Strike Urshifu, Porygon2, Amoonguss, Flutter Mane, Incineroar, Ursaluna"
31,3251,Jayden Casserly,Australia,"Chien-Pao, Gouging Fire, Flutter Mane, Kingambit, Amoonguss, Wellspring Mask Ogerpon"
32,839,Galvin Hui,Australia,"Landorus, Gholdengo, Incineroar, Roaring Moon, Porygon2, Amoonguss"
33,2843,Scott Kennedy,Australia,"Alolan Ninetales, Single Strike Urshifu, Farigiraf, Amoonguss, Glastrier, Incineroar"
34,1448,Jesse Beard,Australia,"Archaludon, Amoonguss, Incineroar, Single Strike Urshifu, Farigiraf, Pelipper"
35,2845,Jack Roth,Australia,"Flutter Mane, Raging Bolt, Incineroar, Rillaboom, Cobalion, Baxcalibur"
36,3252,Ho Hong Chau,Hong Kong,"Archaludon, Tornadus, Single Strike Urshifu, Bronzong, Flutter Mane, Landorus Therian"
37,3086,Thomas Dervan,Australia,"Kingambit, Landorus Therian, Raging Bolt, Wellspring Mask Ogerpon, Flutter Mane, Grimmsnarl"
38,3253,Adam Fitton,New Zealand,"Kommo-o, Whimsicott, Female Indeedee, Hearthflame Mask Ogerpon, Iron Crown, Tyranitar"
39,2057,Harrison McCowage,Australia,"Raging Bolt, Incineroar, Single Strike Urshifu, Rillaboom, Volcarona, Chien-Pao"
40,1596,Ethan Walters,Australia,"Incineroar, Corviknight, Sylveon, Dragapult, Single Strike Urshifu, Amoonguss"
41,3254,Simon Chan,Australia,"Flutter Mane, Farigiraf, Single Strike Urshifu, Kingambit, Incineroar, Amoonguss"
42,1474,Mark Murray,Australia,"Okidogi, Iron Bundle, Cornerstone Mask Ogerpon, Chi-Yu, Whimsicott, Bloodmoon Ursaluna"
43,2052,Brendan Robeson,Australia,"Female Indeedee, Ursaluna, Hisuian Lilligant, Gallade, Hatterene, Torkoal"
44,2058,Trent Bailey,Australia,"Porygon2, Amoonguss, Incineroar, Flutter Mane, Ursaluna, Single Strike Urshifu"
45,3255,Kat Bolland,Australia,"Whimsicott, Hearthflame Mask Ogerpon, Flutter Mane, Incineroar, Torkoal, Bloodmoon Ursaluna"
46,2834,Jack Lloyd,Australia,"Pelipper, Single Strike Urshifu, Ursaluna, Amoonguss, Porygon2, Incineroar"
47,3256,Eric Vo,Australia,"Incineroar, Regieleki, Landorus, Wellspring Mask Ogerpon, Sylveon, Baxcalibur"
48,3070,Michael Hagan,Australia,"Wellspring Mask Ogerpon, Single Strike Urshifu, Landorus, Entei, Flutter Mane, Raging Bolt"
49,3257,Connor McQuarrie,Australia,"Gouging Fire, Dragonite, Ting-Lu, Ogerpon, Chien-Pao, Tornadus"
50,688,Daniel Baguley,Australia,"Tornadus, Farigiraf, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Single Strike Urshifu, Iron Hands"
51,1886,Scott Sellers,Australia,"Single Strike Urshifu, Archaludon, Landorus, Chien-Pao, Tornadus, Amoonguss"
52,3258,Ashlee Coe,Australia,"Flutter Mane, Wellspring Mask Ogerpon, Rillaboom, Gouging Fire, Single Strike Urshifu, Landorus"
53,3259,Jeremy Hollas,Australia,"Whimsicott, Flutter Mane, Walking Wake, Torkoal, Iron Hands, Farigiraf"
54,3062,Aristo Wibowanto,Australia,"Female Indeedee, Gallade, Ursaluna, Hatterene, Torkoal, Cornerstone Mask Ogerpon"
55,2480,James Black,Australia,"Dondozo, Tatsugiri, Dragonite, Chien-Pao, Glimmora, Ogerpon"
56,2481,Chloe Bourke,Australia,"Single Strike Urshifu, Gholdengo, Raging Bolt, Rillaboom, Incineroar, Chien-Pao"
57,2839,Matt Ireland,Australia,"Cornerstone Mask Ogerpon, Galarian Moltres, Bronzong, Grimmsnarl, Amoonguss, Okidogi"
58,2573,James Mainey,Australia,"Landorus, Archaludon, Single Strike Urshifu, Amoonguss, Tornadus, Chien-Pao"
59,3260,Stephanie Tremigliozzi,Australia,"Gouging Fire, Kingambit, Landorus, Rillaboom, Wellspring Mask Ogerpon, Flutter Mane"
60,3261,Jackson Lee,Australia,"Incineroar, Ogerpon, Dondozo, Tornadus, Glimmora, Tatsugiri"
61,3262,Aloysius Kenny,Australia,"Single Strike Urshifu, Wellspring Mask Ogerpon, Tornadus, Flutter Mane, Incineroar, Gholdengo"
62,3263,Melina Raine,Australia,"Rillaboom, Regidrago, Hisuian Lilligant, Torkoal, Landorus, Whimsicott"
63,1442,Caleb Wijesinha,Australia,"Chien-Pao, Incineroar, Raging Bolt, Landorus, Rillaboom, Single Strike Urshifu"
64,3080,Samantha Kufel,Australia,"Incineroar, Landorus, Raging Bolt, Rillaboom, Farigiraf, Single Strike Urshifu"
