Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
28,1147,Giovanni Piscitelli,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
29,1652,Francesco Iozzia,Italy,"Annihilape, Amoonguss, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
30,1827,Aurélien Soula,France,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
31,2006,Daniele Seghizzi,Italy,"Flutter Mane, Brute Bonnet, Chi-Yu, Iron Bundle, Great Tusk, Azumarill"
32,1540,Joan García,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
33,2428,Dario Cozzo,Italy,"Gholdengo, Amoonguss, Chien-Pao, Paldean Tauros Aqua Breed, Ting-Lu, Dragapult"
34,2429,Carmine Vattimo,Italy,"Gholdengo, Amoonguss, Palafin, Iron Bundle, Pelipper, Raichu"
35,2243,James Lane,USA,"Gholdengo, Glimmora, Chi-Yu, Iron Bundle, Tatsugiri Droopy Form, Dondozo"
36,2430,Yannick Otting,Germany,"Flutter Mane, Farigiraf, Chi-Yu, Iron Bundle, Great Tusk, Murkrow"
37,2117,Davide Fazio,Italy,"Flutter Mane, Great Tusk, Chi-Yu, Iron Bundle, Tatsugiri, Dondozo"
38,2431,Marco Girardi,Italy,"Flutter Mane, Gholdengo, Chi-Yu, Iron Bundle, Great Tusk, Murkrow"
39,1497,Jack Clarke,Great Britain,"Annihilape, Grimmsnarl, Iron Moth, Azumarill, Ting-Lu, Corviknight"
40,1164,Thomas Gravouille,France,"Annihilape, Maushold, Arcanine, Iron Bundle, Gholdengo, Roaring Moon"
41,2432,Paolo Zarcone,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Grimmsnarl, Annihilape"
42,2433,Stefano Gatti,Italy,"Bronzong, Abomasnow, Staraptor, Iron Bundle, Ting-Lu, Iron Hands"
43,2434,Giuseppe Torrisi,Italy,"Grimmsnarl, Amoonguss, Gholdengo, Oranguru, Ting-Lu, Iron Hands"
44,571,Davide Miraglia,Italy,"Flutter Mane, Brute Bonnet, Chi-Yu, Iron Bundle, Great Tusk, Dragonite"
45,2435,Yuan Weiqiang,China,"Flutter Mane, Orthworm, Chien-Pao, Gyarados, Ting-Lu, Dragonite"
46,2436,Lorenzo Allemagna,Italy,"Flutter Mane, Amoonguss, Ceruledge, Iron Bundle, Ting-Lu, Gyarados"
47,2039,Quentin Clément,France,"Annihilape, Farigiraf, Torkoal, Hatterene, Vivillon, Iron Hands"
48,2437,Riccardo Stellini,Italy,"Flutter Mane, Kingambit, Chi-Yu, Iron Bundle, Great Tusk, Murkrow"
49,2438,Davide Iavarone,Italy,"Flutter Mane, Amoonguss, Ceruledge, Gyarados, Chien-Pao, Iron Hands"
50,1742,Federico Camporesi,Italy,"Annihilape, Amoonguss, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
51,1655,Christian De  Nicolo,Italy,"Flutter Mane, Dragonite, Chi-Yu, Chien-Pao, Tatsugiri Stretchy Form, Dondozo"
52,2439,Lorenzo Leone,Italy,"Flutter Mane, Kingambit, Chi-Yu, Iron Bundle, Great Tusk, Talonflame"
53,2024,Rahim Farzan,Germany,"Gholdengo, Maushold, Talonflame, Iron Bundle, Great Tusk, Baxcalibur"
54,1847,Nathan Rouby,France,"Annihilape, Amoonguss, Chi-Yu, Iron Bundle, Chien-Pao, Dragapult"
55,2440,Miguel Teixeira,Venezuela,"Flutter Mane, Kingambit, Chi-Yu, Talonflame, Great Tusk, Baxcalibur"
56,2441,Matteo Centrone,Italy,"Houndstone, Tyranitar, Chi-Yu, Iron Bundle, Great Tusk, Murkrow"
57,2442,Francesco Mammucari,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Baxcalibur, Iron Hands"
58,2096,Lorenzo Silvestrini,Italy,"Flutter Mane, Chien-Pao, Gyarados, Iron Bundle, Garchomp, Iron Hands"
59,2087,Lorenzo Colombo,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Iron Bundle, Grimmsnarl, Gholdengo"
60,1661,Matteo Notarangelo,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
61,2083,Lorenzo Marcelli,Italy,"Gholdengo, Amoonguss, Arcanine, Iron Bundle, Ting-Lu, Iron Hands"
62,2443,Stefano Putzu,Italy,"Flutter Mane, Gyarados, Chi-Yu, Iron Bundle, Great Tusk, Talonflame"
63,2119,Carmine Ragone,Austria,"Flutter Mane, Orthworm, Chi-Yu, Iron Bundle, Ting-Lu, Dragonite"
64,2444,Lorenzo Lazzari,Italy,"Flutter Mane, Amoonguss, Orthworm, Gyarados, Ting-Lu, Dragonite"
65,1097,Luca Marcato,Italy,"Flutter Mane, Great Tusk, Chi-Yu, Iron Bundle, Tatsugiri Droopy Form, Dondozo"
66,1482,Alex DellaPasqua,Italy,"Flutter Mane, Wo-Chien, Chi-Yu, Toxapex, Scream Tail, Iron Hands"
67,2445,Domenico Libri,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
68,37,Arash Ommati,Italy,"Flutter Mane, Kingambit, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
69,2446,Marco Metelli,Italy,"Glimmora, Wo-Chien, Volcarona, Palafin, Scream Tail, Gothitelle"
70,2447,Riccardo Sala,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Baxcalibur, Iron Hands"
71,2238,Nicolò Pollato,Italy,"Iron Hands, Amoonguss, Arcanine, Chien-Pao, Ting-Lu, Dragonite"
72,2448,Graziano Recchia,Italy,"Flutter Mane, Kingambit, Chien-Pao, Gyarados, Great Tusk, Dragonite"
73,73,Luca Lussignoli,Italy,"Flutter Mane, Kingambit, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
74,1091,Roberto Parente,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
75,1649,Amin Lehna,USA,"Dragonite, Great Tusk, Chi-Yu, Iron Bundle, Tatsugiri Droopy Form, Dondozo"
76,2418,Antonio Grassini,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
77,1488,Francesco Deiana,Italy,"Flutter Mane, Amoonguss, Annihilape, Iron Bundle, Ting-Lu, Dragonite"
78,2449,Frank  S Benalcàzar,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
79,2450,Alessandro Bergero,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragapult"
80,2451,Joan Poyato,Spain,"Gholdengo, Amoonguss, Chi-Yu, Iron Bundle, Grimmsnarl, Dragonite"
81,1490,Nikolaj  Høj Nielsen,Denmark,"Flutter Mane, Tsareena, Chi-Yu, Iron Bundle, Great Tusk, Murkrow"
82,2452,Valerio Scandurra,Italy,"Flutter Mane, Amoonguss, Arcanine, Iron Bundle, Ting-Lu, Dragonite"
83,2252,Nicolò Lazzerini  Denchi,Italy,"Flutter Mane, Chien-Pao, Talonflame, Gyarados, Garchomp, Iron Hands"
84,2453,Alessandro Caliri,Italy,"Gholdengo, Maushold, Azumarill, Iron Bundle, Chien-Pao, Dragonite"
85,1833,Álvaro Moras,Spain,"Hatterene, Amoonguss, Armarouge, Azumarill, Female Indeedee, Hariyama"
86,1517,Antonio Sánchez,Spain,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
87,2454,Anthony Manolache,France,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
88,2455,Lorenzo Sollini,Italy,"Flutter Mane, Kingambit, Chien-Pao, Iron Bundle, Great Tusk, Dragonite"
89,2456,Gabriele Manunta,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Baxcalibur, Iron Hands"
90,2457,Enrico Chemelli,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Baxcalibur, Tyranitar"
91,1492,Andrea Olea,Switzerland,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
92,2458,Emanuele Quagliani,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
93,2459,Oliver Achermann,Switzerland,"Flutter Mane, Chien-Pao, Talonflame, Iron Bundle, Maushold, Annihilape"
94,8,Kevin Salvetto,Italy,"Annihilape, Amoonguss, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
95,1763,Mattia Cipro,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
96,2460,Alberto Ronca,Italy,"Iron Hands, Amoonguss, Arcanine, Chien-Pao, Ting-Lu, Dragonite"
97,1832,Alessandro Marchionne,Italy,"Flutter Mane, Jumpluff, Torkoal, Chien-Pao, Great Tusk, Kingambit"
98,2461,Ivan Vespa,Italy,"Flutter Mane, Kingambit, Chi-Yu, Iron Bundle, Great Tusk, Murkrow"
99,2462,Francesco Giunta,Italy,"Flutter Mane, Chien-Pao, Chi-Yu, Iron Bundle, Garchomp, Talonflame"
100,2463,Lennard Messerschmidt,Netherlands,"Flutter Mane, Abomasnow, Chi-Yu, Iron Bundle, Corviknight, Iron Hands"
101,2464,Alessandro Scalia,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Palafin, Bronzong, Iron Hands"
102,2465,Mattia Podestà,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Pelipper, Iron Hands"
103,1066,Marco Hemantha Kaladura Silva,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Iron Bundle, Great Tusk, Talonflame"
104,2466,Gauthier Clanet,France,"Flutter Mane, Brute Bonnet, Chi-Yu, Iron Bundle, Great Tusk, Talonflame"
105,1660,Riccardo Minardi,Italy,"Dragonite, Glimmora, Chi-Yu, Iron Bundle, Tatsugiri Stretchy Form, Dondozo"
106,2921,Mateus De Moura Pimentel,Netherlands,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
107,2467,Jonas Birarda,France,"Gholdengo, Chien-Pao, Palafin, Iron Bundle, Pelipper, Iron Hands"
108,1647,Giuseppe Alario,Italy,"Flutter Mane, Brute Bonnet, Chi-Yu, Iron Bundle, Great Tusk, Azumarill"
109,76,Flavio del Pidio,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Baxcalibur, Iron Hands"
110,2468,Luca Vandone,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragonite"
111,2469,Ugo Fanin,Italy,"Zoroark, Female Indeedee, Ceruledge, Iron Bundle, Scream Tail, Dragonite"
112,1503,Giulio Tarlao,Italy,"Annihilape, Amoonguss, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
113,2470,Riccardo Corti,Italy,"Gholdengo, Amoonguss, Paldean Tauros Blaze Breed, Iron Bundle, Grimmsnarl, Iron Hands"
114,2471,Matteo Ballini,Italy,"Annihilape, Amoonguss, Chi-Yu, Wash Rotom, Ting-Lu, Scream Tail"
115,2239,Leung Pak  Hei,Hong Kong,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
116,2472,Guido Secondulfo,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Baxcalibur, Iron Hands"
117,2473,Juan Pescador,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Iron Bundle, Gyarados, Iron Hands"
118,50,Davide Carrer,Italy,"Flutter Mane, Kingambit, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
119,2254,Victor Domingos  Pinto,Germany,"Tyranitar, Gothitelle, Arcanine, Azumarill, Chien-Pao, Iron Hands"
120,2474,Nils Schlatter,Switzerland,"Hatterene, Lilligant, Torkoal, Female Indeedee, Armarouge, Iron Hands"
121,2475,Jaime Alfaro,Spain,"Flutter Mane, Dragonite, Chi-Yu, Iron Bundle, Maushold, Annihilape"
122,575,Matteo Velata,Italy,"Gholdengo, Amoonguss, Chien-Pao, Paldean Tauros Aqua Breed, Ting-Lu, Dragapult"
123,2476,Karl Akpovi,France,"Flutter Mane, Kingambit, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
124,2016,Ciro Barbato,Italy,"Flutter Mane, Coalossal, Chi-Yu, Iron Hands, Azumarill, Dragapult"
125,583,Andrea Sasso,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Iron Hands, Tatsugiri Droopy Form, Dondozo"
126,1532,Joaquín Blanch,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
127,1520,Franck Bourachon,France,"Flutter Mane, Brute Bonnet, Chi-Yu, Corviknight, Great Tusk, Murkrow"
128,2477,Ferdinando Mannino,Italy,"Flutter Mane, Kingambit, Chien-Pao, Gyarados, Great Tusk, Dragonite"
