Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
92,3235,Kyle Dukelow,USA,"Raging Bolt, Flutter Mane, Rillaboom, Single Strike Urshifu, Landorus, Hearthflame Mask Ogerpon"
93,3236,Ryan Tsen,Canada,"Chien-Pao, Ting-Lu, Flutter Mane, Dragonite, Wellspring Mask Ogerpon, Gouging Fire"
94,3237,Stephen Syrnyk,Canada,"Weavile, Flutter Mane, Landorus, Tornadus, Amoonguss, Wellspring Mask Ogerpon"
95,2163,Eli Knowlton,USA,"Incineroar, Pelipper, Rapid Strike Urshifu, Flutter Mane, Archaludon, Amoonguss"
96,2548,Robert McEachern,USA,"Female Indeedee, Gallade, Ursaluna, Hisuian Lilligant, Torkoal, Armarouge"
97,2702,Shane Gaffney,USA,"Kingambit, Amoonguss, Raging Bolt, Chien-Pao, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
98,3238,Louis Hahn,USA,"Flutter Mane, Tatsugiri, Dondozo, Wellspring Mask Ogerpon, Glimmora, Chi-Yu"
99,1939,Olivia Moledzki,Canada,"Landorus, Wellspring Mask Ogerpon, Rillaboom, Kingambit, Gouging Fire, Chien-Pao"
100,2825,Eric Luong,Canada,"Female Indeedee, Ogerpon, Rapid Strike Urshifu, Hatterene, Incineroar, Sneasler"
101,2723,Paul Hornak,USA,"Amoonguss, Chien-Pao, Kingambit, Gouging Fire, Flutter Mane, Wellspring Mask Ogerpon"
102,3239,harley tran,USA,"Volcarona, Tyranitar, Excadrill, Archaludon, Amoonguss, Pelipper"
103,1914,Nate Engstrom,USA,"Female Indeedee, Tornadus, Rapid Strike Urshifu, Regidrago, Gholdengo, Hearthflame Mask Ogerpon"
104,2995,felipe molino,N/A,"Landorus, Single Strike Urshifu, Flutter Mane, Tornadus, Incineroar, Wellspring Mask Ogerpon"
105,1977,Caelan Brown,USA,"Chien-Pao, Gouging Fire, Amoonguss, Flutter Mane, Wellspring Mask Ogerpon, Kingambit"
106,2288,Ben Lamb,USA,"Tornadus, Hearthflame Mask Ogerpon, Regidrago, Chi-Yu, Sceptile, Primarina"
107,3240,Guillaume Moreau,France,"Tatsugiri, Dondozo, Tyranitar, Excadrill, Glimmora, Tornadus"
108,2271,Grace Yin,Canada,"Wellspring Mask Ogerpon, Landorus, Incineroar, Flutter Mane, Kingambit, Latias"
109,162,Gary Qian,USA,"Ursaluna, Hisuian Zoroark, Incineroar, Amoonguss, Primarina, Cresselia"
110,2942,Zachary Carlson,USA,"Raging Bolt, Rapid Strike Urshifu, Incineroar, Volcarona, Chien-Pao, Rillaboom"
111,1604,Nishant Joshi,USA,"Single Strike Urshifu, Raging Bolt, Landorus, Hearthflame Mask Ogerpon, Rillaboom, Flutter Mane"
112,3241,Michael Wong,USA,"Wellspring Mask Ogerpon, Farigiraf, Chien-Pao, Iron Hands, Scizor, Pelipper"
113,3242,Calvin Bell,Canada,"Iron Hands, Bloodmoon Ursaluna, Farigiraf, Tornadus, Single Strike Urshifu, Hearthflame Mask Ogerpon"
114,3243,Brendan Chung,Canada,"Landorus Therian, Amoonguss, Iron Jugulis, Rapid Strike Urshifu, Incineroar, Gholdengo"
115,329,Phillip Wingett,USA,"Female Indeedee, Chi-Yu, Whimsicott, Terrakion, Torkoal, Flutter Mane"
116,2067,Logan Mazur,USA,"Gouging Fire, Wellspring Mask Ogerpon, Chien-Pao, Tornadus, Kingambit, Landorus"
117,2529,Rich Cuddy,USA,"Glimmora, Single Strike Urshifu, Chi-Yu, Wellspring Mask Ogerpon, Tornadus, Flutter Mane"
118,3244,Lucy Fleming,USA,"Cresselia, Incineroar, Tornadus, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Rillaboom"
119,1684,Galo Orbea,Ecuador,"Raging Bolt, Wellspring Mask Ogerpon, Single Strike Urshifu, Flutter Mane, Landorus, Entei"
120,3245,Alec Howard,USA,"Dondozo, Glimmora, Ogerpon, Tatsugiri, Dragonite, Chien-Pao"
121,1691,Eduardo Abrego,Mexico,"Rillaboom, Hearthflame Mask Ogerpon, Landorus, Incineroar, Rapid Strike Urshifu, Farigiraf"
122,3246,Dominik Gliatis,USA,"Flutter Mane, Iron Hands, Farigiraf, Landorus Therian, Heatran, Wellspring Mask Ogerpon"
123,2810,Daniel Reyes,USA,"Incineroar, Rapid Strike Urshifu, Chien-Pao, Raging Bolt, Farigiraf, Ogerpon"
124,506,Nicolas del Campo,Chile,"Dondozo, Ting-Lu, Gouging Fire, Ogerpon, Dragonite, Chien-Pao"
125,2076,Scott Csordas,Canada,"Wellspring Mask Ogerpon, Gholdengo, Incineroar, Flutter Mane, Landorus, Raging Bolt"
126,3247,Riley Cawston,Canada,"Rapid Strike Urshifu, Chien-Pao, Landorus, Amoonguss, Tornadus, Archaludon"
127,3248,Aarshdeep Sandhu,Canada,"Primarina, Gouging Fire, Ogerpon, Chien-Pao, Sneasler, Thundurus"
128,2265,Hoàng Hồ,N/A,"Flutter Mane, Incineroar, Landorus, Raging Bolt, Wellspring Mask Ogerpon, Single Strike Urshifu"
