Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
46,3435,智也 小川,Japan,"Rillaboom, Rapid Strike Urshifu, Shadow Rider Calyrex, Mienshao, Clefairy, Incineroar"
47,3436,xiangyu xi,Singapore,"Rapid Strike Urshifu, Rillaboom, Clefairy, Raging Bolt, Shadow Rider Calyrex, Hearthflame Mask Ogerpon"
48,2096,Lorenzo Silvestrini,Italy,"Cornerstone Mask Ogerpon, Smeargle, Clefairy, Rapid Strike Urshifu, Shadow Rider Calyrex, Rillaboom"
49,358,Alex Underhill,USA,"Amoonguss, Rapid Strike Urshifu, Bloodmoon Ursaluna, Farigiraf, Ice Rider Calyrex, Iron Hands"
50,3437,Naoya Osumi,Japan,"Rapid Strike Urshifu, Rillaboom, Shadow Rider Calyrex, Raging Bolt, Female Indeedee, Incineroar"
51,1680,Luca Paz,USA,"Cornerstone Mask Ogerpon, Raging Bolt, Chi-Yu, Flutter Mane, Koraidon, Ditto"
52,1616,Zackary Thornberg,USA,"Zamazenta, Scream Tail, Chien-Pao, Talonflame, Grimmsnarl, Dragonite"
53,672,Daniel Walker,Australia,"Baxcalibur, Female Indeedee, Kyogre, Slowking, Smeargle, Galarian Weezing"
54,2499,Yuma Miyamoto,Japan,"Rillaboom, Wellspring Mask Ogerpon, Incineroar, Rapid Strike Urshifu, Shadow Rider Calyrex, Female Indeedee"
55,606,Max Waterman,Great Britain,"Female Indeedee, Bloodmoon Ursaluna, Single Strike Urshifu, Smeargle, Ice Rider Calyrex, Annihilape"
56,2636,Victor Vieira,Brazil,"Cornerstone Mask Ogerpon, Landorus, Rapid Strike Urshifu, Ice Rider Calyrex, Raging Bolt, Farigiraf"
57,625,Zach Droegkamp,USA,"Ting-Lu, Rillaboom, Hearthflame Mask Ogerpon, Raging Bolt, Dondozo, Shadow Rider Calyrex"
58,2922,Nick Holmer,Netherlands,"Tornadus, Flutter Mane, Kyogre, Tsareena, Ditto, Iron Hands"
59,2860,Francesco Pio Pero,Italy,"Incineroar, Hearthflame Mask Ogerpon, Shadow Rider Calyrex, Rapid Strike Urshifu, Rillaboom, Raging Bolt"
60,3438,Kenta Akagi,Japan,"Single Strike Urshifu, Miraidon, Iron Hands, Whimsicott, Landorus, Gholdengo"
61,2437,Riccardo Stellini,Italy,"Whimsicott, Iron Hands, Miraidon, Farigiraf, Chi-Yu, Rapid Strike Urshifu"
62,199,Toler Webb,USA,"Rapid Strike Urshifu, Ogerpon, Pelipper, Landorus, Incineroar, Ice Rider Calyrex"
63,130,Chuppa Cross IV,USA,"Dondozo, Galarian Weezing, Tatsugiri, Iron Hands, Female Indeedee, Shadow Rider Calyrex"
64,188,Alberto Lara,USA,"Chi-Yu, Rapid Strike Urshifu, Farigiraf, Miraidon, Iron Hands, Bloodmoon Ursaluna"
65,20,Nils Dunlop,Sweden,"Farigiraf, Iron Hands, Amoonguss, Rapid Strike Urshifu, Ice Rider Calyrex, Regidrago"
66,1882,Takehiro Nakata,Japan,"Ice Rider Calyrex, Rapid Strike Urshifu, Torkoal, Cornerstone Mask Ogerpon, Flutter Mane, Farigiraf"
67,150,Paul Chua,USA,"Bloodmoon Ursaluna, Raging Bolt, Ice Rider Calyrex, Chien-Pao, Amoonguss, Rapid Strike Urshifu"
68,1651,Emanuele Briganti,Italy,"Hearthflame Mask Ogerpon, Flutter Mane, Amoonguss, Terapagos, Iron Hands, Incineroar"
69,1838,Dennis Komen,Germany,"Clefairy, Tornadus, Rapid Strike Urshifu, Shadow Rider Calyrex, Rillaboom, Smeargle"
70,2508,Panyawut Noijan,Thailand,"Rapid Strike Urshifu, Cornerstone Mask Ogerpon, Raging Bolt, Clefairy, Ice Rider Calyrex, Scream Tail"
71,2024,Rahim Farzan,Germany,"Zamazenta, Rillaboom, Entei, Chien-Pao, Rapid Strike Urshifu, Flutter Mane"
72,1476,Lewis Tan,Australia,"Iron Crown, Clefairy, Raging Bolt, Cornerstone Mask Ogerpon, Rapid Strike Urshifu, Ice Rider Calyrex"
73,1879,Kiyoshiro Arai,Japan,"Amoonguss, Incineroar, Ice Rider Calyrex, Rapid Strike Urshifu, Pelipper, Raging Bolt"
74,1146,Ferdinando Vincenti,Italy,"Hearthflame Mask Ogerpon, Raging Bolt, Flutter Mane, Hariyama, Farigiraf, Groudon"
75,3439,HARUKA GOTO,Japan,"Iron Hands, Shadow Rider Calyrex, Chien-Pao, Clefairy, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
76,1277,Eric Bartlett,USA,"Whimsicott, Terapagos, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Farigiraf, Landorus"
77,2600,Alberto Baldi,Italy,"Farigiraf, Iron Hands, Bloodmoon Ursaluna, Smeargle, Single Strike Urshifu, Miraidon"
78,54,Albert Bos,Spain,"Incineroar, Rapid Strike Urshifu, Rillaboom, Cornerstone Mask Ogerpon, Lunala, Farigiraf"
79,3440,Juan José Mejia Tasayco,Peru,"Shadow Rider Calyrex, Maushold, Galarian Weezing, Dondozo, Tatsugiri Droopy Form, Mienshao"
80,3441,Agustín Marinucci,Uruguay,"Single Strike Urshifu, Smeargle, Farigiraf, Female Indeedee, Torkoal, Ice Rider Calyrex"
81,1490,Nikolaj  Høj Nielsen,Denmark,"Iron Hands, Grimmsnarl, Bloodmoon Ursaluna, Hearthflame Mask Ogerpon, Farigiraf, Miraidon"
82,1739,Motoki Agano,Japan,"Altaria, Groudon, Chi-Yu, Sableye, Female Indeedee, Flutter Mane"
83,1837,Sidy Badiane,Italy,"Farigiraf, Raging Bolt, Rapid Strike Urshifu, Rillaboom, Ice Rider Calyrex, Cornerstone Mask Ogerpon"
84,3442,Seowon Kim,Korea,"Terapagos, Landorus, Flutter Mane, Single Strike Urshifu, Incineroar, Amoonguss"
85,2896,Florian Hoffmann,Germany,"Farigiraf, Rillaboom, Kyogre, Electabuzz, Tornadus, Rapid Strike Urshifu"
86,2588,Tano Rosenkranz,Germany,"Rillaboom, Incineroar, Rapid Strike Urshifu, Clefairy, Hearthflame Mask Ogerpon, Shadow Rider Calyrex"
87,2482,Danijel Zitko,Australia,"Koraidon, Raging Bolt, Gholdengo, Chi-Yu, Flutter Mane, Dragonite"
88,313,Jeudy Azzarelli,USA,"Iron Hands, Bloodmoon Ursaluna, Amoonguss, Rapid Strike Urshifu, Farigiraf, Ice Rider Calyrex"
89,3443,tsubasa kitaoka,Japan,"Raging Bolt, Rillaboom, Chi-Yu, Koraidon, Flutter Mane, Glastrier"
90,2754,Alexander Ubaghs,Germany,"Rillaboom, Flutter Mane, Zamazenta, Tyranitar, Gholdengo, Latios"
91,3444,Keishiro Ohashi,Japan,"Amoonguss, Rapid Strike Urshifu, Rillaboom, Raging Bolt, Shadow Rider Calyrex, Incineroar"
92,2489,Mao Harada,Japan,"Clefairy, Shadow Rider Calyrex, Incineroar, Rapid Strike Urshifu, Raging Bolt, Rillaboom"
93,2400,Everett Filloon,USA,"Chien-Pao, Bloodmoon Ursaluna, Zamazenta, Electabuzz, Whimsicott, Rillaboom"
94,1901,Sergio Mojica,Puerto Rico,"Torkoal, Single Strike Urshifu, Farigiraf, Annihilape, Ice Rider Calyrex, Smeargle"
95,473,Diego Gutierrez,Peru,"Farigiraf, Zamazenta, Rillaboom, Chi-Yu, Rapid Strike Urshifu, Raging Bolt"
96,470,Renzo Navarro,Peru,"Rillaboom, Chi-Yu, Farigiraf, Rapid Strike Urshifu, Zamazenta, Raging Bolt"
97,43,Eduardo Cunha,Portugal,"Raging Bolt, Rapid Strike Urshifu, Rillaboom, Incineroar, Clefairy, Shadow Rider Calyrex"
98,1742,Federico Camporesi,Italy,"Cornerstone Mask Ogerpon, Farigiraf, Rapid Strike Urshifu, Ice Rider Calyrex, Raging Bolt, Rillaboom"
99,1967,Lorenzo Arce,USA,"Grimmsnarl, Gholdengo, Landorus, Wo-Chien, Kyogre, Incineroar"
100,2053,Chamath Abeyawardana,Australia,"Whimsicott, Hearthflame Mask Ogerpon, Farigiraf, Iron Hands, Single Strike Urshifu, Miraidon"
101,1746,Kota Kawabe,Japan,"Rapid Strike Urshifu, Miraidon, Chi-Yu, Farigiraf, Tornadus, Iron Hands"
102,195,Joshua Lorcy,USA,"Rapid Strike Urshifu, Whimsicott, Iron Leaves, Incineroar, Miraidon, Iron Hands"
103,1890,Wu Yichun,China,"Landorus, Ice Rider Calyrex, Ogerpon, Rapid Strike Urshifu, Pelipper, Incineroar"
104,1274,Giovanni Cischke,USA,"Raging Bolt, Flutter Mane, Ditto, Cornerstone Mask Ogerpon, Koraidon, Chi-Yu"
105,1091,Roberto Parente,Italy,"Cornerstone Mask Ogerpon, Female Indeedee, Whimsicott, Regidrago, Shadow Rider Calyrex, Rapid Strike Urshifu"
106,2454,Anthony Manolache,France,"Iron Hands, Farigiraf, Whimsicott, Miraidon, Rapid Strike Urshifu, Chi-Yu"
107,2514,Dorian Quiñonez,Peru,"Cornerstone Mask Ogerpon, Raging Bolt, Rapid Strike Urshifu, Incineroar, Rillaboom, Lunala"
108,1935,Enrique Grimaldo,Mexico,"Rillaboom, Bloodmoon Ursaluna, Rapid Strike Urshifu, Amoonguss, Incineroar, Ice Rider Calyrex"
109,3445,Kenya Kodera,Japan,"Tornadus, Zamazenta, Rapid Strike Urshifu, Rillaboom, Chi-Yu, Raging Bolt"
110,3446,Ryosuke Aso,Japan,"Kyogre, Raging Bolt, Grimmsnarl, Rillaboom, Amoonguss, Incineroar"
111,3447,Ethan Yang,Taiwan,"Rillaboom, Raging Bolt, Clefairy, Rapid Strike Urshifu, Incineroar, Shadow Rider Calyrex"
112,1820,Salvatore Rega,Italy,"Tatsugiri Droopy Form, Chi-Yu, Shadow Rider Calyrex, Galarian Weezing, Mienshao, Dondozo"
113,2865,Ibrahim Maarouf,Germany,"Rapid Strike Urshifu, Zacian, Female Indeedee, Regidrago, Rillaboom, Tornadus"
114,1503,Giulio Tarlao,Italy,"Tornadus, Amoonguss, Incineroar, Terapagos, Raging Bolt, Rapid Strike Urshifu"
115,12,Javier Senorena,Spain,"Miraidon, Incineroar, Rapid Strike Urshifu, Iron Hands, Iron Leaves, Whimsicott"
116,2172,Bobby Rochelle,USA,"Clefairy, Rillaboom, Tornadus, Shadow Rider Calyrex, Chi-Yu, Rapid Strike Urshifu"
117,146,Gabriel Agati,Brazil,"Miraidon, Incineroar, Single Strike Urshifu, Iron Hands, Iron Treads, Farigiraf"
118,30,Melvin Keh,Singapore,"Ice Rider Calyrex, Female Indeedee, Bloodmoon Ursaluna, Smeargle, Cornerstone Mask Ogerpon, Annihilape"
119,1088,Joseph Ugarte,USA,"Iron Hands, Ditto, Rapid Strike Urshifu, Miraidon, Grimmsnarl, Volcarona"
120,3448,Kota Okutsu,Japan,"Flutter Mane, Terapagos, Rillaboom, Incineroar, Clefairy, Comfey"
121,2678,Patrick Dillon,USA,"Rillaboom, Annihilape, Incineroar, Sinistcha, Terapagos, Grimmsnarl"
122,3449,CHEN LIU,Taiwan,"Rapid Strike Urshifu, Farigiraf, Grimmsnarl, Hearthflame Mask Ogerpon, Miraidon, Iron Hands"
123,1220,Philipp Mayr,Germany,"Raging Bolt, Ice Rider Calyrex, Rapid Strike Urshifu, Cornerstone Mask Ogerpon, Farigiraf, Rillaboom"
124,1932,Justin Tang,USA,"Landorus, Rapid Strike Urshifu, Pelipper, Ice Rider Calyrex, Incineroar, Ogerpon"
125,1084,Andrew Ding,USA,"Miraidon, Iron Hands, Farigiraf, Hearthflame Mask Ogerpon, Whimsicott, Single Strike Urshifu"
126,3414,Luciano Begot,Brazil,"Cornerstone Mask Ogerpon, Raging Bolt, Farigiraf, Rapid Strike Urshifu, Landorus, Ice Rider Calyrex"
127,1940,Joshua Denk,USA,"Chien-Pao, Raging Bolt, Whimsicott, Zamazenta, Chi-Yu, Rillaboom"
128,635,Guiseppe Musicco,Italy,"Raging Bolt, Rapid Strike Urshifu, Rillaboom, Ice Rider Calyrex, Incineroar, Volcarona"
129,2227,Leonard Craft  III,USA,"Rillaboom, Ice Rider Calyrex, Grimmsnarl, Raging Bolt, Gholdengo, Rapid Strike Urshifu"
130,2117,Davide Fazio,Italy,"Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Shadow Rider Calyrex, Rillaboom, Raging Bolt, Incineroar"
131,2481,Chloe Bourke,Australia,"Rapid Strike Urshifu, Terapagos, Rillaboom, Comfey, Incineroar, Hearthflame Mask Ogerpon"
132,197,Brady Smith,USA,"Rapid Strike Urshifu, Tornadus, Terapagos, Incineroar, Amoonguss, Rillaboom"
133,304,Aaron Zheng,USA,"Rillaboom, Zamazenta, Entei, Chien-Pao, Flutter Mane, Grimmsnarl"
134,2496,Taeseok Roe,Korea,"Rapid Strike Urshifu, Raging Bolt, Rillaboom, Farigiraf, Incineroar, Ice Rider Calyrex"
135,1138,Israel Suaste,USA,"Miraidon, Incineroar, Ditto, Whimsicott, Iron Hands, Farigiraf"
136,1624,Rayan Guezi,France,"Rapid Strike Urshifu, Chi-Yu, Shadow Rider Calyrex, Raging Bolt, Rillaboom, Whimsicott"
137,132,Ashton Cox,USA,"Shadow Rider Calyrex, Raging Bolt, Hearthflame Mask Ogerpon, Rillaboom, Rapid Strike Urshifu, Snorlax"
138,660,David Rodriguez,Costa Rica,"Farigiraf, Miraidon, Flutter Mane, Tornadus, Iron Hands, Rapid Strike Urshifu"
139,2051,Kiran Singh,Australia,"Rapid Strike Urshifu, Cornerstone Mask Ogerpon, Ice Rider Calyrex, Iron Crown, Raging Bolt, Clefairy"
140,3544,Gianmaria Sorbino,Italy,"Iron Hands, Hearthflame Mask Ogerpon, Single Strike Urshifu, Miraidon, Whimsicott, Farigiraf"
141,1260,Michael Zhang,USA,"Latios, Rillaboom, Chi-Yu, Tyranitar, Zamazenta, Flutter Mane"
142,2749,Miguel Paquete,Portugal,"Galarian Weezing, Dondozo, Shadow Rider Calyrex, Tatsugiri Droopy Form, Iron Hands, Chi-Yu"
143,161,Collin Heier,USA,"Zamazenta, Rillaboom, Chi-Yu, Rapid Strike Urshifu, Chien-Pao, Flutter Mane"
144,332,Justin Burns,USA,"Iron Hands, Bloodmoon Ursaluna, Amoonguss, Farigiraf, Rapid Strike Urshifu, Ice Rider Calyrex"
145,2487,Dimitri Koziaris,Australia,"Hearthflame Mask Ogerpon, Rillaboom, Raging Bolt, Shadow Rider Calyrex, Clefairy, Rapid Strike Urshifu"
146,3689,YU PING PAI,N/A,"Farigiraf, Ditto, Whimsicott, Iron Hands, Cornerstone Mask Ogerpon, Miraidon"
147,3411,Diego Sebastián Ortiz Sánchez,Peru,"Flutter Mane, Terapagos, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Rillaboom, Incineroar"
148,380,Kevin Swastek,USA,"Whimsicott, Flutter Mane, Terapagos, Gothitelle, Chi-Yu, Maushold"
149,338,Dylan Salvanera,USA,"Incineroar, Ice Rider Calyrex, Farigiraf, Rapid Strike Urshifu, Rillaboom, Raging Bolt"
150,3517,Nicolas Villagra,Chile,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Incineroar, Terapagos, Amoonguss"
151,3690,YOICHIRO KUROGI,Japan,"Tornadus, Tsareena, Maushold, Basculegion, Landorus, Kyogre"
152,3691,Chun Yeung MA,N/A,"Single Strike Urshifu, Iron Hands, Whimsicott, Hearthflame Mask Ogerpon, Miraidon, Farigiraf"
153,1,Baris Akcos,Germany,"Zamazenta, Entei, Rapid Strike Urshifu, Flutter Mane, Rillaboom, Chien-Pao"
154,1827,Aurélien Soula,France,"Iron Hands, Hearthflame Mask Ogerpon, Terapagos, Klefki, Smeargle, Tornadus"
155,3692,Ryosei Nambu,Japan,"Ice Rider Calyrex, Clefairy, Pelipper, Farigiraf, Rapid Strike Urshifu, Raging Bolt"
156,1945,Dillon Kleinvehn,USA,"Rillaboom, Grimmsnarl, Amoonguss, Kyogre, Incineroar, Raging Bolt"
157,261,Ng Yeong Jiang,Malaysia,"Zamazenta, Female Indeedee, Cornerstone Mask Ogerpon, Armarouge, Flutter Mane, Rapid Strike Urshifu"
158,3513,Esteban Ojeda,Chile,"Rapid Strike Urshifu, Incineroar, Raging Bolt, Ice Rider Calyrex, Ogerpon, Landorus"
159,2420,Audric David,France,"Cornerstone Mask Ogerpon, Rillaboom, Ice Rider Calyrex, Raging Bolt, Pelipper, Rapid Strike Urshifu"
160,3167,Oscar Princivalle,N/A,"Raging Bolt, Farigiraf, Ice Rider Calyrex, Cornerstone Mask Ogerpon, Rapid Strike Urshifu, Rillaboom"
161,2838,Bryce Facey,Australia,"Raging Bolt, Ice Rider Calyrex, Iron Crown, Rapid Strike Urshifu, Clefairy, Cornerstone Mask Ogerpon"
162,2532,Adit Selvaraj,USA,"Flutter Mane, Rillaboom, Hearthflame Mask Ogerpon, Chien-Pao, Hisuian Arcanine, Zamazenta"
163,3505,Rodrigo Tapia,Chile,"Chien-Pao, Entei, Hearthflame Mask Ogerpon, Whimsicott, Rillaboom, Zamazenta"
164,2773,Bowei Zhang,N/A,"Ice Rider Calyrex, Chi-Yu, Raging Bolt, Rillaboom, Single Strike Urshifu, Amoonguss"
165,3693,Masahiro Taoka,Japan,"Raging Bolt, Rillaboom, Incineroar, Rapid Strike Urshifu, Clefairy, Shadow Rider Calyrex"
166,286,Kazuki Kanehira,USA,"Iron Hands, Hearthflame Mask Ogerpon, Whimsicott, Rapid Strike Urshifu, Farigiraf, Miraidon"
167,1931,Ofomezie Emelle,USA,"Ice Rider Calyrex, Female Indeedee, Raging Bolt, Amoonguss, Smeargle, Bloodmoon Ursaluna"
168,3179,stefano greppi,Italy,"Rapid Strike Urshifu, Raging Bolt, Amoonguss, Incineroar, Shadow Rider Calyrex, Whimsicott"
169,111,Davide Cauteruccio,Italy,"Rillaboom, Raging Bolt, Rapid Strike Urshifu, Incineroar, Smeargle, Shadow Rider Calyrex"
170,1552,João Santos,Portugal,"Rillaboom, Clefairy, Single Strike Urshifu, Raging Bolt, Incineroar, Shadow Rider Calyrex"
171,205,Jon Hu,USA,"Female Indeedee, Galarian Weezing, Dondozo, Tatsugiri, Single Strike Urshifu, Shadow Rider Calyrex"
172,3694,Shigehisa Osajima,Japan,"Zamazenta, Rapid Strike Urshifu, Rillaboom, Raging Bolt, Tornadus, Chi-Yu"
173,1161,Alessio Fusca,Italy,"Hearthflame Mask Ogerpon, Raging Bolt, Incineroar, Shadow Rider Calyrex, Rapid Strike Urshifu, Rillaboom"
174,1710,Camilo Liberona,Chile,"Farigiraf, Chien-Pao, Whimsicott, Miraidon, Entei, Iron Hands"
175,1437,Daiki Sudo,Japan,"Ice Rider Calyrex, Flutter Mane, Rapid Strike Urshifu, Farigiraf, Torkoal, Cornerstone Mask Ogerpon"
176,3695,Lucas Mester,Denmark,"Rapid Strike Urshifu, Ursaluna, Amoonguss, Tornadus, Okidogi, Lunala"
177,1783,Luke Bowar,USA,"Single Strike Urshifu, Smeargle, Female Indeedee, Amoonguss, Ice Rider Calyrex, Torkoal"
178,2898,Stefano De Maria,Italy,"Hearthflame Mask Ogerpon, Grimmsnarl, Bloodmoon Ursaluna, Farigiraf, Miraidon, Iron Hands"
179,2883,Jordan Guy,N/A,"Zamazenta, Tornadus, Chien-Pao, Rillaboom, Rapid Strike Urshifu, Chandelure"
180,1887,Thomas Chen,Australia,"Incineroar, Clefairy, Rapid Strike Urshifu, Shadow Rider Calyrex, Raging Bolt, Rillaboom"
181,571,Davide Miraglia,Italy,"Iron Hands, Chi-Yu, Whimsicott, Miraidon, Farigiraf, Rapid Strike Urshifu"
182,2338,Rafe Osborne,USA,"Landorus, Zamazenta, Rillaboom, Latios, Flutter Mane, Tyranitar"
183,2021,Matthieu Barbe,France,"Whimsicott, Iron Hands, Farigiraf, Hearthflame Mask Ogerpon, Single Strike Urshifu, Miraidon"
184,2258,Raphael Bagara,Canada,"Miraidon, Single Strike Urshifu, Bloodmoon Ursaluna, Farigiraf, Whimsicott, Hearthflame Mask Ogerpon"
185,3696,Kento Sato,Japan,"Incineroar, Rillaboom, Rapid Strike Urshifu, Raging Bolt, Shadow Rider Calyrex, Amoonguss"
186,463,Yan Sym,Brazil,"Raging Bolt, Rapid Strike Urshifu, Rillaboom, Ice Rider Calyrex, Cornerstone Mask Ogerpon, Farigiraf"
187,3232,Tsz Him Adrian Tang,Australia,"Miraidon, Skeledirge, Farigiraf, Iron Hands, Alolan Ninetales, Grimmsnarl"
188,3697,Shogo Hamaguchi,Japan,"Kyogre, Raging Bolt, Incineroar, Amoonguss, Rillaboom, Grimmsnarl"
189,1487,Selahattin Sturm,Germany,"Raging Bolt, Rapid Strike Urshifu, Farigiraf, Ice Rider Calyrex, Amoonguss, Rillaboom"
190,300,Sejun Park,Korea,"Pachirisu, Farigiraf, Chi-Yu, Miraidon, Iron Hands, Rapid Strike Urshifu"
191,394,Brendan Zheng,USA,"Incineroar, Iron Hands, Farigiraf, Miraidon, Rapid Strike Urshifu, Whimsicott"
192,3698,CHING TSAI,Taiwan,"Galarian Moltres, Flutter Mane, Chandelure, Chien-Pao, Zamazenta, Rillaboom"
193,3699,Ryo Takahashi,Japan,"Chi-Yu, Whimsicott, Iron Hands, Miraidon, Farigiraf, Iron Leaves"
