Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
15,2106,Sven van  der  Voorden,Netherlands,"Rapid Strike Urshifu, Rillaboom, Hearthflame Mask Ogerpon, Raging Bolt, Incineroar, Landorus"
16,28,Alex Gómez Berna,Spain,"Volcarona, Rillaboom, Incineroar, Rapid Strike Urshifu, Raging Bolt, Chien-Pao"
17,1482,Alex DellaPasqua,Italy,"Archaludon, Ursaluna, Incineroar, Amoonguss, Pelipper, Dusclops"
18,1759,Adam Cherfaoui,France,"Rillaboom, Landorus, Raging Bolt, Chien-Pao, Incineroar, Rapid Strike Urshifu"
19,3189,Domenico Vaccariello,Italy,"Flutter Mane, Registeel, Raging Bolt, Incineroar, Cresselia, Single Strike Urshifu"
20,33,Eric Rios,Spain,"Raging Bolt, Rapid Strike Urshifu, Incineroar, Volcarona, Rillaboom, Chien-Pao"
21,1771,Carlos Cabal,Spain,"Raging Bolt, Landorus, Rillaboom, Incineroar, Rapid Strike Urshifu, Chien-Pao"
22,1997,Kylian Duquesne,USA,"Female Indeedee, Single Strike Urshifu, Wellspring Mask Ogerpon, Landorus, Iron Crown, Tornadus"
23,1137,Hengyue Zhang,USA,"Gouging Fire, Chi-Yu, Wellspring Mask Ogerpon, Flutter Mane, Kingambit, Dragonite"
24,64,Leonardo Bonanomi,Italy,"Rillaboom, Incineroar, Raging Bolt, Landorus, Chien-Pao, Rapid Strike Urshifu"
25,2091,Akram Hamdi,USA,"Regieleki, Sylveon, Wellspring Mask Ogerpon, Landorus, Incineroar, Baxcalibur"
26,1503,Giulio Tarlao,Italy,"Volcarona, Wellspring Mask Ogerpon, Amoonguss, Incineroar, Raging Bolt, Single Strike Urshifu"
27,2773,Bowei Zhang,N/A,"Kingambit, Flutter Mane, Chi-Yu, Dragonite, Gouging Fire, Wellspring Mask Ogerpon"
28,3190,Oliver Marek,Germany,"Roaring Moon, Wellspring Mask Ogerpon, Landorus, Entei, Raging Bolt, Flutter Mane"
29,3191,Jan Altisent Brescó,Spain,"Landorus, Raging Bolt, Single Strike Urshifu, Wellspring Mask Ogerpon, Flutter Mane, Incineroar"
30,2476,Karl Akpovi,France,"Raging Bolt, Rillaboom, Incineroar, Chien-Pao, Rapid Strike Urshifu, Landorus"
31,2772,Pierre Coste,France,"Amoonguss, Wellspring Mask Ogerpon, Kingambit, Gouging Fire, Chien-Pao, Dragonite"
32,3192,Laura Schmenk,Germany,"Single Strike Urshifu, Flutter Mane, Tornadus, Farigiraf, Hearthflame Mask Ogerpon, Rillaboom"
33,8,Kevin Salvetto,Italy,"Rapid Strike Urshifu, Chien-Pao, Raging Bolt, Landorus, Incineroar, Rillaboom"
34,2924,Louis Markl,Germany,"Rapid Strike Urshifu, Flutter Mane, Rillaboom, Farigiraf, Incineroar, Hearthflame Mask Ogerpon"
35,3193,Mark Cotter,Ireland,"Galarian Articuno, Hisuian Lilligant, Walking Wake, Female Indeedee, Iron Hands, Torkoal"
36,2860,Francesco Pio Pero,Italy,"Incineroar, Rillaboom, Landorus, Raging Bolt, Chien-Pao, Rapid Strike Urshifu"
37,1660,Riccardo Minardi,Italy,"Wellspring Mask Ogerpon, Gholdengo, Tornadus, Single Strike Urshifu, Incineroar, Raging Bolt"
38,1666,Emilio Domínguez,Spain,"Ursaluna, Torkoal, Single Strike Urshifu, Cresselia, Flutter Mane, Hisuian Lilligant"
39,1488,Francesco Deiana,Italy,"Flutter Mane, Rapid Strike Urshifu, Rillaboom, Incineroar, Landorus, Raging Bolt"
40,2101,Justin De  Backer,Belgium,"Wellspring Mask Ogerpon, Annihilape, Cresselia, Incineroar, Grimmsnarl, Bloodmoon Ursaluna"
41,1853,Wang Shengyu,China,"Bloodmoon Ursaluna, Single Strike Urshifu, Farigiraf, Incineroar, Wellspring Mask Ogerpon, Flutter Mane"
42,1203,Menelik Collymore,Germany,"Hearthflame Mask Ogerpon, Incineroar, Farigiraf, Flutter Mane, Rapid Strike Urshifu, Rillaboom"
43,3194,Tim Voss,Germany,"Flutter Mane, Farigiraf, Single Strike Urshifu, Incineroar, Wellspring Mask Ogerpon, Bloodmoon Ursaluna"
44,2897,Alessandro Pietro Tucci,Italy,"Incineroar, Flutter Mane, Chien-Pao, Rillaboom, Raging Bolt, Rapid Strike Urshifu"
45,2111,Paul Ender,Germany,"Gouging Fire, Chien-Pao, Porygon2, Kingambit, Rillaboom, Rapid Strike Urshifu"
46,50,Davide Carrer,Italy,"Raging Bolt, Landorus, Rillaboom, Chien-Pao, Incineroar, Rapid Strike Urshifu"
47,1212,Bas van der Heijden,Netherlands,"Landorus, Wellspring Mask Ogerpon, Regieleki, Sylveon, Incineroar, Baxcalibur"
48,2761,Bart van Doorn,Netherlands,"Single Strike Urshifu, Rillaboom, Raging Bolt, Incineroar, Cresselia, Registeel"
49,2874,Hsuan Kuo,Netherlands,"Chien-Pao, Heatran, Rillaboom, Kingambit, Wellspring Mask Ogerpon, Clefable"
50,2458,Emanuele Quagliani,Italy,"Landorus, Incineroar, Rillaboom, Flutter Mane, Raging Bolt, Rapid Strike Urshifu"
51,2590,Joan Poyato Barberá,Spain,"Incineroar, Landorus, Bronzong, Hearthflame Mask Ogerpon, Raging Bolt, Rillaboom"
52,2781,Valentijn Visser,Netherlands,"Heatran, Flutter Mane, Farigiraf, Iron Hands, Single Strike Urshifu, Wellspring Mask Ogerpon"
53,2100,Mark Mullender,USA,"Chien-Pao, Kingambit, Flutter Mane, Wellspring Mask Ogerpon, Amoonguss, Gouging Fire"
54,3195,Joseph Martin,N/A,"Roaring Moon, Hearthflame Mask Ogerpon, Female Indeedee, Single Strike Urshifu, Hatterene, Bloodmoon Ursaluna"
55,3159,Livio Sandberg,Netherlands,"Amoonguss, Flutter Mane, Chien-Pao, Kingambit, Gouging Fire, Wellspring Mask Ogerpon"
56,1220,Philipp Mayr,Germany,"Cornerstone Mask Ogerpon, Female Indeedee, Kingambit, Gallade, Armarouge, Torkoal"
57,2756,Sebastian Liu Li,Netherlands,"Landorus, Incineroar, Raging Bolt, Rillaboom, Rapid Strike Urshifu, Chien-Pao"
58,2904,Nick Mandoeng,Netherlands,"Single Strike Urshifu, Cresselia, Incineroar, Amoonguss, Hisuian Zoroark, Ursaluna"
59,3196,Munkh Munkhbat,Netherlands,"Tornadus, Incineroar, Gholdengo, Rapid Strike Urshifu, Rillaboom, Flutter Mane"
60,3197,Anthony MAGAIL,France,"Porygon2, Rillaboom, Incineroar, Dragonite, Wellspring Mask Ogerpon, Primarina"
61,3198,Leon Hudert,Germany,"Lycanroc, Garchomp, Tyranitar, Flutter Mane, Corviknight, Tornadus"
62,2251,Gonzalo Estrada,Spain,"Single Strike Urshifu, Tornadus, Farigiraf, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Iron Hands"
63,3015,Regino Domínguez,Spain,"Iron Hands, Incineroar, Kingambit, Wellspring Mask Ogerpon, Bronzong, Landorus"
64,1642,Jonas Nienhüser,Germany,"Roaring Moon, Flutter Mane, Amoonguss, Entei, Grimmsnarl, Rapid Strike Urshifu"
65,2863,Giacomo Tenti,Italy,"Chien-Pao, Landorus, Incineroar, Rillaboom, Rapid Strike Urshifu, Flutter Mane"
66,3199,Víctor García Quintana,Spain,"Landorus, Wellspring Mask Ogerpon, Rillaboom, Kingambit, Gouging Fire, Flutter Mane"
67,1091,Roberto Parente,Italy,"Raging Bolt, Chien-Pao, Landorus, Rillaboom, Rapid Strike Urshifu, Incineroar"
68,3200,Oguz Salbacak,Netherlands,"Kingambit, Wellspring Mask Ogerpon, Flutter Mane, Gouging Fire, Landorus, Rillaboom"
69,3,Simone Sanvito,Italy,"Rapid Strike Urshifu, Amoonguss, Raging Bolt, Chien-Pao, Incineroar, Rillaboom"
70,2086,Boris Hamm,USA,"Incineroar, Flutter Mane, Landorus, Single Strike Urshifu, Raging Bolt, Wellspring Mask Ogerpon"
71,3017,Julian Piñeiro Fernandez,Spain,"Gholdengo, Wellspring Mask Ogerpon, Landorus, Incineroar, Tornadus, Baxcalibur"
72,3201,Christos Santas,N/A,"Flutter Mane, Incineroar, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Farigiraf, Rillaboom"
73,2117,Davide Fazio,Italy,"Rapid Strike Urshifu, Landorus, Chien-Pao, Rillaboom, Raging Bolt, Incineroar"
74,102,Bartosz Ekiert,Poland,"Chien-Pao, Landorus Therian, Raging Bolt, Tornadus, Gholdengo, Hearthflame Mask Ogerpon"
75,3202,Roel Egberts,Netherlands,"Landorus, Wellspring Mask Ogerpon, Flutter Mane, Single Strike Urshifu, Raging Bolt, Incineroar"
76,3203,Fabian Schneekloth,Germany,"Chien-Pao, Dragonite, Amoonguss, Wellspring Mask Ogerpon, Gouging Fire, Kingambit"
77,2591,Alberto Cañuelo Gómez,Spain,"Pelipper, Flutter Mane, Archaludon, Rapid Strike Urshifu, Incineroar, Amoonguss"
78,2034,Abtin Ghaad Amini,USA,"Gyarados, Tyranitar, Excadrill, Flutter Mane, Raging Bolt, Cornerstone Mask Ogerpon"
79,2024,Rahim Farzan,Germany,"Farigiraf, Wellspring Mask Ogerpon, Flutter Mane, Incineroar, Single Strike Urshifu, Bloodmoon Ursaluna"
80,2892,Deniz Mimaroglu,Germany,"Bloodmoon Ursaluna, Single Strike Urshifu, Wellspring Mask Ogerpon, Iron Hands, Farigiraf, Flutter Mane"
81,2862,Xavier Vazquez Ripoll,Spain,"Porygon2, Amoonguss, Incineroar, Flutter Mane, Roaring Moon, Rapid Strike Urshifu"
82,2102,Jared Bilton,Great Britain,"Tornadus, Rillaboom, Heatran, Chien-Pao, Raging Bolt, Gouging Fire"
83,1207,Matteo Moscardini,Italy,"Incineroar, Rillaboom, Landorus, Chien-Pao, Raging Bolt, Rapid Strike Urshifu"
84,3204,Marc Balboa,Spain,"Chi-Yu, Dondozo, Flutter Mane, Tatsugiri, Chien-Pao, Dragonite"
85,44,Rob Akershoek,Netherlands,"Landorus, Flutter Mane, Rillaboom, Gouging Fire, Wellspring Mask Ogerpon, Kingambit"
86,2430,Yannick Otting,Germany,"Gholdengo, Rapid Strike Urshifu, Amoonguss, Raging Bolt, Incineroar, Chien-Pao"
87,2774,Jorge Marti,Spain,"Flutter Mane, Gouging Fire, Wellspring Mask Ogerpon, Rillaboom, Kingambit, Chien-Pao"
88,3050,Victor Jimenez Coll,Spain,"Tornadus, Dondozo, Glimmora, Tatsugiri, Single Strike Urshifu, Flutter Mane"
89,1540,Joan García,Spain,"Single Strike Urshifu, Hisuian Arcanine, Raging Bolt, Wellspring Mask Ogerpon, Landorus, Flutter Mane"
90,1852,Tom Winter,Great Britain,"Wellspring Mask Ogerpon, Roaring Moon, Gholdengo, Okidogi, Alolan Ninetales, Gouging Fire"
91,2861,Paul Hinta,Canada,"Rillaboom, Clefable, Kingambit, Wellspring Mask Ogerpon, Heatran, Chien-Pao"
92,3205,Patrick Schulke,Germany,"Rapid Strike Urshifu, Chien-Pao, Clefairy, Gouging Fire, Rillaboom, Kingambit"
93,2867,Tinashe Jones,N/A,"Single Strike Urshifu, Tornadus, Raging Bolt, Landorus, Incineroar, Wellspring Mask Ogerpon"
94,2119,Carmine Ragone,Austria,"Chien-Pao, Landorus, Rapid Strike Urshifu, Raging Bolt, Rillaboom, Incineroar"
95,2109,Sven Kracht,Germany,"Torkoal, Gallade, Hatterene, Raging Bolt, Incineroar, Female Indeedee"
96,729,Huib Buijssen,Netherlands,"Tornadus, Iron Hands, Flutter Mane, Landorus, Wellspring Mask Ogerpon, Incineroar"
97,2582,Pablo Gallardo Hiraldo,Spain,"Ursaluna, Regidrago, Female Indeedee, Cornerstone Mask Ogerpon, Armarouge, Torkoal"
98,281,Luca Breitling,Germany,"Glimmora, Chi-Yu, Flutter Mane, Single Strike Urshifu, Tornadus, Wellspring Mask Ogerpon"
99,635,Guiseppe Musicco,Italy,"Raging Bolt, Single Strike Urshifu, Volcarona, Wellspring Mask Ogerpon, Amoonguss, Incineroar"
100,2031,Jost Malczewski,Germany,"Ursaluna, Cresselia, Incineroar, Wellspring Mask Ogerpon, Flutter Mane, Raging Bolt"
101,3206,Julen Maeso Calzada,Spain,"Incineroar, Single Strike Urshifu, Raging Bolt, Gholdengo, Tornadus, Wellspring Mask Ogerpon"
102,3207,Javier Freire,Spain,"Galarian Moltres, Cornerstone Mask Ogerpon, Raging Bolt, Gouging Fire, Flutter Mane, Smeargle"
103,2610,Adrian Barquero Rodriguez,Spain,"Dragonite, Rapid Strike Urshifu, Chien-Pao, Raging Bolt, Hearthflame Mask Ogerpon, Rillaboom"
104,2023,Asra Stone,Great Britain,"Wellspring Mask Ogerpon, Landorus, Single Strike Urshifu, Raging Bolt, Incineroar, Flutter Mane"
105,2623,Matteo Ferrari,Italy,"Kingambit, Gallade, Female Indeedee, Torkoal, Rapid Strike Urshifu, Hatterene"
106,1,Baris Akcos,Germany,"Flutter Mane, Rapid Strike Urshifu, Tornadus, Incineroar, Landorus, Amoonguss"
107,3208,Jeffrey van Rossum,Netherlands,"Chi-Yu, Flutter Mane, Farigiraf, Amoonguss, Tornadus, Wellspring Mask Ogerpon"
108,3209,Malte Rogoll,Germany,"Glimmora, Single Strike Urshifu, Wellspring Mask Ogerpon, Tornadus, Chi-Yu, Flutter Mane"
109,2002,Jannik Koch,Germany,"Wellspring Mask Ogerpon, Kingambit, Ting-Lu, Dragonite, Gouging Fire, Chien-Pao"
110,606,Max Waterman,Great Britain,"Raging Bolt, Wellspring Mask Ogerpon, Flutter Mane, Incineroar, Amoonguss, Chien-Pao"
111,3210,Alessandro Avino,Italy,"Landorus, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Rillaboom, Flutter Mane, Incineroar"
112,2928,Lennart Jung,Germany,"Entei, Bloodmoon Ursaluna, Farigiraf, Wellspring Mask Ogerpon, Flutter Mane, Single Strike Urshifu"
113,2005,Benjamin Majaura,Germany,"Wellspring Mask Ogerpon, Flutter Mane, Kingambit, Chien-Pao, Amoonguss, Gouging Fire"
114,2589,Juan Núñez Moreno,Spain,"Wellspring Mask Ogerpon, Landorus, Flutter Mane, Raging Bolt, Incineroar, Single Strike Urshifu"
115,2930,Pros Leerman,Belgium,"Landorus, Galarian Moltres, Comfey, Wellspring Mask Ogerpon, Gouging Fire, Grimmsnarl"
116,3211,Sean Sumner,N/A,"Single Strike Urshifu, Ogerpon, Flutter Mane, Raging Bolt, Incineroar, Landorus"
117,2921,Mateus De Moura Pimentel,Netherlands,"Incineroar, Chien-Pao, Flutter Mane, Wellspring Mask Ogerpon, Raging Bolt, Amoonguss"
118,3212,Loek van Schip,Netherlands,"Rapid Strike Urshifu, Rillaboom, Archaludon, Farigiraf, Pelipper, Bloodmoon Ursaluna"
119,2600,Alberto Baldi,Italy,"Landorus, Iron Crown, Single Strike Urshifu, Female Indeedee, Wellspring Mask Ogerpon, Tornadus"
120,3213,Khaled Abusaada,Spain,"Amoonguss, Flutter Mane, Chien-Pao, Kingambit, Wellspring Mask Ogerpon, Gouging Fire"
121,648,Hippolyte Bernard,France,"Raging Bolt, Incineroar, Cresselia, Flutter Mane, Wellspring Mask Ogerpon, Ursaluna"
122,2115,Sam Plassgård,Norway,"Farigiraf, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Tornadus, Iron Hands, Single Strike Urshifu"
123,3214,Jordi Casado Rejas,Spain,"Raging Bolt, Chien-Pao, Rillaboom, Incineroar, Rapid Strike Urshifu, Landorus"
124,2419,Raj Desai,Ireland,"Incineroar, Landorus, Raging Bolt, Single Strike Urshifu, Flutter Mane, Wellspring Mask Ogerpon"
125,1996,Simon Schlütter,Germany,"Iron Hands, Amoonguss, Roaring Moon, Incineroar, Flutter Mane, Wellspring Mask Ogerpon"
126,3215,Rick Jongerden,Netherlands,"Rillaboom, Incineroar, Tornadus, Walking Wake, Flutter Mane, Hearthflame Mask Ogerpon"
127,1823,Timo van der Vliet,USA,"Amoonguss, Wellspring Mask Ogerpon, Landorus, Flutter Mane, Gouging Fire, Kingambit"
128,3051,James Scoot,N/A,"Kingambit, Gouging Fire, Chien-Pao, Flutter Mane, Tornadus, Wellspring Mask Ogerpon"
