Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
53,1359,Bryan Martinet,France,"Landorus Therian, Kingambit, Heatran, Flutter Mane, Rillaboom, Wellspring Mask Ogerpon"
54,2429,Carmine Vattimo,Italy,"Flutter Mane, Chi-Yu, Thundurus, Iron Hands, Hisuian Goodra, Landorus Therian"
55,6,Markus Stadter,Germany,"Rillaboom, Heatran, Rapid Strike Urshifu, Farigiraf, Dragonite, Chien-Pao"
56,2763,Christopher Daoud,N/A,"Hearthflame Mask Ogerpon, Iron Hands, Glimmora, Tatsugiri, Dondozo, Flutter Mane"
57,1481,Victor Medina,Spain,"Landorus Therian, Flutter Mane, Rillaboom, Tornadus, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
58,635,Guiseppe Musicco,Italy,"Landorus Therian, Wellspring Mask Ogerpon, Kingambit, Heatran, Rillaboom, Flutter Mane"
59,22,Alessio Yuri Boschetto,Italy,"Landorus Therian, Iron Hands, Amoonguss, Wellspring Mask Ogerpon, Heatran, Chien-Pao"
60,1532,Joaquín Blanch,Spain,"Glimmora, Iron Hands, Single Strike Urshifu, Tatsugiri, Dondozo, Alolan Ninetales"
61,2454,Anthony Manolache,France,"Hearthflame Mask Ogerpon, Iron Bundle, Landorus Therian, Heatran, Rillaboom, Iron Hands"
62,1018,Willem Geurts,Netherlands,"Amoonguss, Landorus Therian, Hearthflame Mask Ogerpon, Kingambit, Iron Hands, Heatran"
63,1223,Hao Lu,Germany,"Rillaboom, Landorus Therian, Iron Hands, Iron Bundle, Kingambit, Hearthflame Mask Ogerpon"
64,2764,Andreas Sprenger,Germany,"Roaring Moon, Flutter Mane, Rapid Strike Urshifu, Weezing, Rillaboom, Hearthflame Mask Ogerpon"
65,2243,James Lane,USA,"Torkoal, Female Indeedee, Hisuian Lilligant, Flutter Mane, Hearthflame Mask Ogerpon, Armarouge"
66,1759,Adam Cherfaoui,France,"Wellspring Mask Ogerpon, Flutter Mane, Amoonguss, Chien-Pao, Landorus Therian, Kingambit"
67,1658,Mattia Vinti,Italy,"Landorus Therian, Iron Hands, Kingambit, Flutter Mane, Wellspring Mask Ogerpon, Tornadus"
68,2765,Simone Di felici,Italy,"Munkidori, Wellspring Mask Ogerpon, Heatran, Iron Hands, Dusclops, Bloodmoon Ursaluna"
69,2766,Antoine Morel,France,"Heatran, Farigiraf, Dragonite, Flutter Mane, Rapid Strike Urshifu, Rillaboom"
70,45,Andres Escobosa,Netherlands,"Landorus Therian, Kingambit, Iron Hands, Chi-Yu, Flutter Mane, Wellspring Mask Ogerpon"
71,647,Richard Hodge,Great Britain,"Iron Hands, Rillaboom, Heatran, Wellspring Mask Ogerpon, Flutter Mane, Landorus Therian"
72,54,Albert Bos,Spain,"Kommo-o, Tyranitar, Flutter Mane, Rillaboom, Hisuian Arcanine, Cresselia"
73,2767,Liam Critcher,N/A,"Rapid Strike Urshifu, Regidrago, Gholdengo, Tornadus, Farigiraf, Rillaboom"
74,2768,Daniel Critcher,N/A,"Flutter Mane, Rillaboom, Weezing, Hearthflame Mask Ogerpon, Roaring Moon, Rapid Strike Urshifu"
75,1540,Joan García,Spain,"Flutter Mane, Heatran, Chien-Pao, Kingambit, Landorus Therian, Gastrodon"
76,1193,Eliott Legroux,France,"Alolan Ninetales, Heatran, Landorus Therian, Baxcalibur, Amoonguss, Wellspring Mask Ogerpon"
77,2769,Daniel Bisley,N/A,"Chi-Yu, Iron Hands, Kingambit, Landorus Therian, Flutter Mane, Wellspring Mask Ogerpon"
78,301,Guillermo Castilla Diaz,Spain,"Landorus Therian, Wellspring Mask Ogerpon, Flutter Mane, Heatran, Chien-Pao, Iron Hands"
79,2770,Tianyi Chen,N/A,"Flutter Mane, Tornadus, Hearthflame Mask Ogerpon, Rillaboom, Rapid Strike Urshifu, Landorus Therian"
80,1489,Giacomo Pauselli,Italy,"Talonflame, Armarouge, Dondozo, Tatsugiri, Maushold, Female Indeedee"
81,2771,Nicolas PAQUOT,France,"Weezing, Roaring Moon, Flutter Mane, Hisuian Arcanine, Iron Hands, Milotic"
82,2772,Pierre Coste,France,"Landorus Therian, Iron Bundle, Iron Hands, Hearthflame Mask Ogerpon, Rillaboom, Heatran"
83,2773,Bowei Zhang,N/A,"Flutter Mane, Grimmsnarl, Heatran, Wellspring Mask Ogerpon, Iron Hands, Landorus Therian"
84,2774,Jorge Marti,Spain,"Wellspring Mask Ogerpon, Chi-Yu, Landorus Therian, Iron Hands, Flutter Mane, Iron Bundle"
85,2590,Joan Poyato Barberá,Spain,"Iron Bundle, Arcanine, Ting-Lu, Annihilape, Cornerstone Mask Ogerpon, Rillaboom"
86,2775,Gabriele Karol Lopez,Italy,"Tornadus, Iron Hands, Wellspring Mask Ogerpon, Rapid Strike Urshifu, Gholdengo, Hisuian Arcanine"
87,2776,Julian Oliver Böttcher,Germany,"Flutter Mane, Iron Hands, Tornadus, Landorus Therian, Chi-Yu, Iron Bundle"
88,2777,Ioannis Berikakis,Greece,"Flutter Mane, Rillaboom, Rapid Strike Urshifu, Landorus Therian, Tornadus, Hearthflame Mask Ogerpon"
89,2778,Charl Marais,Netherlands,"Hisuian Arcanine, Gholdengo, Iron Hands, Wellspring Mask Ogerpon, Tornadus, Rapid Strike Urshifu"
90,1154,Alex Soto,Spain,"Cornerstone Mask Ogerpon, Female Indeedee, Gallade, Torkoal, Iron Hands, Armarouge"
91,2610,Adrian Barquero Rodriguez,Spain,"Tornadus, Rapid Strike Urshifu, Chien-Pao, Hearthflame Mask Ogerpon, Landorus Therian, Rillaboom"
92,1137,Hengyue Zhang,USA,"Flutter Mane, Amoonguss, Wellspring Mask Ogerpon, Chi-Yu, Landorus Therian, Tornadus"
93,2001,Tobias Clemens,Germany,"Gholdengo, Rapid Strike Urshifu, Landorus Therian, Hearthflame Mask Ogerpon, Rillaboom, Tornadus"
94,2594,Javi Balbuena Sánchez,Spain,"Iron Hands, Wellspring Mask Ogerpon, Landorus Therian, Clefairy, Flutter Mane, Kingambit"
95,1220,Philipp Mayr,Germany,"Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Rillaboom, Landorus Therian, Tornadus, Flutter Mane"
96,1328,Benjamin Gedaschke,Germany,"Hearthflame Mask Ogerpon, Iron Hands, Iron Bundle, Landorus Therian, Heatran, Cresselia"
97,2779,Pasquale Palermo,Italy,"Single Strike Urshifu, Wellspring Mask Ogerpon, Tornadus, Gholdengo, Landorus Therian, Rillaboom"
98,2780,Cian Slyne,Ireland,"Iron Hands, Flutter Mane, Chi-Yu, Tornadus, Wellspring Mask Ogerpon, Mamoswine"
99,2781,Valentijn Visser,Netherlands,"Landorus Therian, Wellspring Mask Ogerpon, Iron Hands, Chi-Yu, Flutter Mane, Cresselia"
100,2782,Darnell Goncalves,N/A,"Kingambit, Landorus Therian, Iron Bundle, Iron Hands, Hearthflame Mask Ogerpon, Rillaboom"
101,1640,Andrew Picornell,France,"Landorus Therian, Heatran, Iron Bundle, Hearthflame Mask Ogerpon, Iron Hands, Rillaboom"
102,2602,Adi Anais,Israel,"Wellspring Mask Ogerpon, Scream Tail, Iron Hands, Gholdengo, Single Strike Urshifu, Talonflame"
103,2002,Jannik Koch,Germany,"Landorus Therian, Heatran, Baxcalibur, Amoonguss, Rapid Strike Urshifu, Flutter Mane"
104,1832,Alessandro Marchionne,Italy,"Heatran, Iron Hands, Gholdengo, Sinistcha, Alolan Ninetales, Landorus Therian"
105,2783,Simon Iredale,N/A,"Hisuian Arcanine, Cresselia, Hisuian Goodra, Grimmsnarl, Annihilape, Wellspring Mask Ogerpon"
106,2784,Kosta Daidimos,Greece,"Flutter Mane, Hisuian Arcanine, Rillaboom, Tyranitar, Iron Bundle, Kommo-o"
107,2785,Amelius van Etten,Netherlands,"Iron Hands, Cresselia, Hisuian Arcanine, Wellspring Mask Ogerpon, Flutter Mane, Chien-Pao"
108,2786,Gustavo MOREIRA VIDAL PEREIRA,France,"Rillaboom, Tornadus, Regidrago, Rapid Strike Urshifu, Farigiraf, Gholdengo"
109,2633,Andreas Zahn,Germany,"Flutter Mane, Dragonite, Tatsugiri Stretchy Form, Chien-Pao, Hearthflame Mask Ogerpon, Dondozo"
110,2787,Max van Westrop,Netherlands,"Chi-Yu, Iron Hands, Flutter Mane, Tornadus, Iron Bundle, Landorus Therian"
111,1873,Francesco Rasini,Italy,"Wellspring Mask Ogerpon, Flutter Mane, Chi-Yu, Chien-Pao, Iron Hands, Landorus Therian"
112,1536,Matt Maynard,Great Britain,"Chi-Yu, Cresselia, Wellspring Mask Ogerpon, Iron Hands, Kingambit, Flutter Mane"
113,2788,Rayan Leroux,France,"Amoonguss, Iron Hands, Cresselia, Flutter Mane, Roaring Moon, Hisuian Arcanine"
114,2789,Sarah Colbert,N/A,"Dragonite, Kingambit, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Amoonguss, Chien-Pao"
115,2790,Max Musumeci,Ireland,"Flutter Mane, Amoonguss, Chi-Yu, Iron Hands, Landorus Therian, Iron Bundle"
116,1513,Jamie Chen,Great Britain,"Gliscor, Rillaboom, Chien-Pao, Hisuian Arcanine, Fezandipiti, Milotic"
117,1838,Dennis Komen,Germany,"Hearthflame Mask Ogerpon, Tornadus, Rapid Strike Urshifu, Rillaboom, Flutter Mane, Landorus Therian"
118,1615,Clément Schepens,N/A,"Gholdengo, Hisuian Arcanine, Wellspring Mask Ogerpon, Iron Hands, Tornadus, Rapid Strike Urshifu"
119,2031,Jost Malczewski,Germany,"Iron Hands, Wellspring Mask Ogerpon, Chi-Yu, Flutter Mane, Bloodmoon Ursaluna, Cresselia"
120,2791,Adam Waters,N/A,"Flutter Mane, Landorus Therian, Heatran, Wellspring Mask Ogerpon, Chien-Pao, Dragonite"
121,2792,Richard Mogyorosi,Sweden,"Chi-Yu, Bloodmoon Ursaluna, Wellspring Mask Ogerpon, Dusclops, Iron Hands, Landorus Therian"
122,2370,Charles Dupont,Canada,"Cresselia, Wellspring Mask Ogerpon, Landorus Therian, Heatran, Alolan Ninetales, Iron Hands"
123,2091,Akram Hamdi,USA,"Iron Hands, Wellspring Mask Ogerpon, Hisuian Arcanine, Gholdengo, Tornadus, Rapid Strike Urshifu"
124,2793,Catarina Pires,Portugal,"Iron Hands, Flutter Mane, Heatran, Wellspring Mask Ogerpon, Landorus Therian, Cresselia"
125,2794,Quentin Benmoussa,France,"Chien-Pao, Kingambit, Dragonite, Iron Hands, Heatran, Rapid Strike Urshifu"
126,2795,Robbin van den Eijnde,Netherlands,"Tornadus, Iron Hands, Heatran, Regidrago, Rapid Strike Urshifu, Sinistcha"
127,2796,Raydevy MPENA MENGO,France,"Iron Bundle, Hearthflame Mask Ogerpon, Amoonguss, Iron Hands, Landorus Therian, Kingambit"
128,2797,Elias Schüller,Germany,"Flutter Mane, Hisuian Arcanine, Roaring Moon, Rapid Strike Urshifu, Weezing, Rillaboom"
