Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
54,2868,Filip Woźniak,Poland,"Sinistcha, Alolan Ninetales, Iron Hands, Hisuian Arcanine, Landorus Therian, Flutter Mane"
55,2012,Renaud Dutarque,France,"Landorus Therian, Flutter Mane, Chien-Pao, Heatran, Amoonguss, Iron Hands"
56,1017,Aleksandra Cwikiel,Poland,"Grimmsnarl, Okidogi, Hisuian Arcanine, Gholdengo, Iron Bundle, Wellspring Mask Ogerpon"
57,22,Alessio Yuri Boschetto,Italy,"Landorus Therian, Iron Hands, Gholdengo, Amoonguss, Roaring Moon, Wellspring Mask Ogerpon"
58,2096,Lorenzo Silvestrini,Italy,"Rillaboom, Chien-Pao, Rapid Strike Urshifu, Gholdengo, Hisuian Arcanine, Tornadus"
59,2237,Jorge Salinas,Spain,"Baxcalibur, Cresselia, Hisuian Arcanine, Amoonguss, Iron Hands, Ursaluna"
60,2869,Martin Perez,Spain,"Chi-Yu, Dusclops, Iron Hands, Wellspring Mask Ogerpon, Bloodmoon Ursaluna, Flutter Mane"
61,1490,Nikolaj  Høj Nielsen,Denmark,"Cresselia, Single Strike Urshifu, Hearthflame Mask Ogerpon, Flutter Mane, Iron Hands, Ursaluna"
62,2595,Shane Whelan,Ireland,"Rillaboom, Landorus Therian, Tornadus, Flutter Mane, Rapid Strike Urshifu, Chien-Pao"
63,2590,Joan Poyato Barberá,Spain,"Salamence, Flutter Mane, Heatran, Kingambit, Iron Hands, Rillaboom"
64,2446,Marco Metelli,Italy,"Wellspring Mask Ogerpon, Iron Hands, Gholdengo, Tornadus, Hisuian Arcanine, Rapid Strike Urshifu"
65,2002,Jannik Koch,Germany,"Heatran, Iron Hands, Amoonguss, Flutter Mane, Landorus Therian, Roaring Moon"
66,1660,Riccardo Minardi,Italy,"Gholdengo, Brambleghast, Roaring Moon, Rapid Strike Urshifu, Weezing, Hisuian Arcanine"
67,2779,Pasquale Palermo,Italy,"Hisuian Arcanine, Gholdengo, Roaring Moon, Amoonguss, Iron Hands, Rapid Strike Urshifu"
68,102,Bartosz Ekiert,Poland,"Amoonguss, Tornadus, Gholdengo, Iron Hands, Hisuian Arcanine, Rapid Strike Urshifu"
69,2870,Daniel Parris,N/A,"Amoonguss, Landorus Therian, Roaring Moon, Heatran, Flutter Mane, Iron Hands"
70,2017,Mikael Viljanen,Finland,"Rapid Strike Urshifu, Chien-Pao, Flutter Mane, Hisuian Arcanine, Tornadus, Rillaboom"
71,1626,Ranieri Calderari,Italy,"Tornadus, Iron Hands, Gholdengo, Amoonguss, Hisuian Arcanine, Rapid Strike Urshifu"
72,1481,Victor Medina,Spain,"Rapid Strike Urshifu, Hisuian Arcanine, Rillaboom, Flutter Mane, Tornadus, Chien-Pao"
73,2871,Aaro Kumlin,Finland,"Alolan Ninetales, Landorus Therian, Rillaboom, Heatran, Wellspring Mask Ogerpon, Baxcalibur"
74,2872,Mateusz Wąsikowski,Poland,"Amoonguss, Rapid Strike Urshifu, Dragonite, Chien-Pao, Kingambit, Hearthflame Mask Ogerpon"
75,99,Pontus Westerlund,Sweden,"Hisuian Arcanine, Rapid Strike Urshifu, Gholdengo, Tornadus, Rillaboom, Regidrago"
76,2873,Ángel Otero,Spain,"Landorus Therian, Rapid Strike Urshifu, Roaring Moon, Gholdengo, Iron Hands, Amoonguss"
77,1536,Matt Maynard,Great Britain,"Iron Hands, Heatran, Cresselia, Wellspring Mask Ogerpon, Flutter Mane, Landorus Therian"
78,2874,Hsuan Kuo,Netherlands,"Chien-Pao, Rapid Strike Urshifu, Tornadus, Rillaboom, Flutter Mane, Hisuian Arcanine"
79,2115,Sam Plassgård,Norway,"Gholdengo, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Tornadus, Regidrago, Rillaboom"
80,2875,Lorenzo Monaco,Italy,"Tornadus, Iron Hands, Hisuian Arcanine, Amoonguss, Rapid Strike Urshifu, Gholdengo"
81,2588,Tano Rosenkranz,Germany,"Landorus, Rillaboom, Hisuian Arcanine, Tornadus, Flutter Mane, Rapid Strike Urshifu"
82,2876,Christian Pontrelli,Italy,"Gholdengo, Rapid Strike Urshifu, Tornadus, Hisuian Arcanine, Amoonguss, Iron Hands"
83,2877,Andrea Stefanczyk,Italy,"Hisuian Arcanine, Chien-Pao, Flutter Mane, Tornadus, Rillaboom, Rapid Strike Urshifu"
84,1622,Christian Smiljanić,Austria,"Landorus Therian, Heatran, Amoonguss, Farigiraf, Gastrodon, Iron Hands"
85,2878,Charel Schroeder,Belgium,"Rillaboom, Tornadus, Gholdengo, Chien-Pao, Hisuian Arcanine, Rapid Strike Urshifu"
86,311,Stephen Morioka,USA,"Hisuian Arcanine, Ogerpon, Tornadus, Rapid Strike Urshifu, Gholdengo, Iron Hands"
87,1091,Roberto Parente,Italy,"Basculegion, Single Strike Urshifu, Tornadus, Gholdengo, Armarouge, Female Indeedee"
88,2580,Alejandro Fuentelsaz,Spain,"Iron Hands, Flutter Mane, Kingambit, Wellspring Mask Ogerpon, Chi-Yu, Landorus Therian"
89,601,Dominic Scheffler,Germany,"Landorus Therian, Roaring Moon, Iron Hands, Heatran, Flutter Mane, Amoonguss"
90,2879,Corey Martin,Ireland,"Iron Hands, Gholdengo, Brambleghast, Hisuian Arcanine, Tornadus, Rapid Strike Urshifu"
91,2880,Nicola Castaldi,Italy,"Landorus Therian, Rapid Strike Urshifu, Amoonguss, Chi-Yu, Flutter Mane, Iron Hands"
92,2754,Alexander Ubaghs,Germany,"Dondozo, Alolan Ninetales, Tatsugiri, Hearthflame Mask Ogerpon, Single Strike Urshifu, Iron Hands"
93,2634,Jorge Hernández Acosta,Spain,"Rillaboom, Rapid Strike Urshifu, Chien-Pao, Dragonite, Farigiraf, Heatran"
94,2603,Orlando CANDELARESI,France,"Roaring Moon, Flutter Mane, Amoonguss, Landorus Therian, Heatran, Iron Hands"
95,779,Gilberto Goracci,Italy,"Hisuian Arcanine, Gothitelle, Politoed, Flutter Mane, Ludicolo, Iron Hands"
96,2881,Kusha Kanani,Germany,"Amoonguss, Iron Hands, Roaring Moon, Flutter Mane, Heatran, Landorus Therian"
97,1118,Siang Wang,Taiwan,"Landorus Therian, Wellspring Mask Ogerpon, Roaring Moon, Heatran, Iron Hands, Flutter Mane"
98,1771,Carlos Cabal,Spain,"Dondozo, Flutter Mane, Single Strike Urshifu, Salamence, Rillaboom, Heatran"
99,8,Kevin Salvetto,Italy,"Hisuian Arcanine, Tornadus, Iron Hands, Amoonguss, Gholdengo, Rapid Strike Urshifu"
100,2882,Jakub Brodziak,Poland,"Flutter Mane, Tatsugiri, Iron Hands, Dondozo, Chi-Yu, Glimmora"
101,2610,Adrian Barquero Rodriguez,Spain,"Tornadus, Rapid Strike Urshifu, Chien-Pao, Hisuian Arcanine, Rillaboom, Flutter Mane"
102,127,Zoe Lou,Australia,"Roaring Moon, Rapid Strike Urshifu, Gholdengo, Iron Hands, Hisuian Arcanine, Amoonguss"
103,2883,Jordan Guy,N/A,"Single Strike Urshifu, Gyarados, Landorus, Heatran, Tornadus, Cornerstone Mask Ogerpon"
104,2884,Oliver Gausden,N/A,"Roaring Moon, Gholdengo, Bloodmoon Ursaluna, Hisuian Arcanine, Wellspring Mask Ogerpon, Farigiraf"
105,2119,Carmine Ragone,Austria,"Dondozo, Rillaboom, Salamence, Single Strike Urshifu, Heatran, Flutter Mane"
106,1642,Jonas Nienhüser,Germany,"Flutter Mane, Amoonguss, Iron Hands, Heatran, Rapid Strike Urshifu, Roaring Moon"
107,2885,Max Rohrmeier,Germany,"Hisuian Arcanine, Rillaboom, Landorus, Tornadus, Rapid Strike Urshifu, Flutter Mane"
108,2001,Tobias Clemens,Germany,"Flutter Mane, Rapid Strike Urshifu, Landorus Therian, Hearthflame Mask Ogerpon, Rillaboom, Tornadus"
109,2245,Aleksander Trzeciak,Poland,"Heatran, Farigiraf, Chien-Pao, Dragonite, Rapid Strike Urshifu, Rillaboom"
110,2031,Jost Malczewski,Germany,"Landorus Therian, Heatran, Tornadus, Amoonguss, Flutter Mane, Single Strike Urshifu"
111,1067,Alexander Becker,Germany,"Iron Valiant, Milotic, Meowscarada, Ceruledge, Scizor, Sandy Shocks"
112,2041,Alberto Fornaini,Italy,"Rillaboom, Gholdengo, Rapid Strike Urshifu, Landorus, Roaring Moon, Hisuian Arcanine"
113,2886,Guillermo Ferreira Porras,Spain,"Gholdengo, Hisuian Arcanine, Rapid Strike Urshifu, Amoonguss, Tornadus, Iron Hands"
114,2887,Enrico Sbuttoni,Italy,"Single Strike Urshifu, Flutter Mane, Tornadus, Wellspring Mask Ogerpon, Hisuian Arcanine, Iron Hands"
115,1621,Maciej Fornalski,Poland,"Grimmsnarl, Amoonguss, Hisuian Arcanine, Gholdengo, Okidogi, Rapid Strike Urshifu"
116,2888,Juan Francisco Alcaraz Paterna,Spain,"Flutter Mane, Landorus Therian, Iron Hands, Chi-Yu, Wellspring Mask Ogerpon, Tornadus"
117,2889,Alex Butters,N/A,"Hisuian Arcanine, Regidrago, Rillaboom, Gholdengo, Tornadus, Rapid Strike Urshifu"
118,2890,Aline Kleinschnitz,Germany,"Iron Hands, Flutter Mane, Tornadus, Hisuian Arcanine, Rapid Strike Urshifu, Amoonguss"
119,2891,Oliver Bøgebjerg,Denmark,"Dondozo, Flutter Mane, Tatsugiri, Female Indeedee, Hearthflame Mask Ogerpon, Armarouge"
120,2620,Marc Seguí Coll,Spain,"Tatsugiri Droopy Form, Wellspring Mask Ogerpon, Chien-Pao, Dondozo, Roaring Moon, Glimmora"
121,2419,Raj Desai,Ireland,"Chien-Pao, Rillaboom, Farigiraf, Rapid Strike Urshifu, Dragonite, Heatran"
122,2773,Bowei Zhang,N/A,"Flutter Mane, Grimmsnarl, Heatran, Wellspring Mask Ogerpon, Iron Hands, Landorus Therian"
123,1624,Rayan Guezi,France,"Chi-Yu, Amoonguss, Tornadus, Flutter Mane, Kingambit, Landorus Therian"
124,2892,Deniz Mimaroglu,Germany,"Dragonite, Farigiraf, Chien-Pao, Heatran, Rillaboom, Rapid Strike Urshifu"
125,1499,Maurice Uteg,Germany,"Roaring Moon, Landorus Therian, Iron Hands, Amoonguss, Wellspring Mask Ogerpon, Gholdengo"
126,2759,Rhys Johnson,N/A,"Rapid Strike Urshifu, Wellspring Mask Ogerpon, Gholdengo, Tornadus, Rillaboom, Regidrago"
127,2893,Roberto Retico,Italy,"Chien-Pao, Hisuian Arcanine, Rillaboom, Rapid Strike Urshifu, Tornadus, Gholdengo"
128,2894,David Mackinnon,N/A,"Iron Hands, Rillaboom, Gholdengo, Hisuian Arcanine, Roaring Moon, Rapid Strike Urshifu"
