Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
50,407,Mitch Kendrick,Australia,"Garchomp, Chien-Pao, Dragonite, Flutter Mane, Amoonguss, Kingambit"
51,2833,Konnar Betts,Australia,"Flutter Mane, Incineroar, Kommo-o, Porygon2, Ting-Lu, Amoonguss"
52,2835,YUXIANG WANG,China,"Incineroar, Hearthflame Mask Ogerpon, Farigiraf, Flutter Mane, Rillaboom, Rapid Strike Urshifu"
53,2481,Chloe Bourke,Australia,"Glimmora, Tatsugiri, Single Strike Urshifu, Dondozo, Tornadus, Flutter Mane"
54,3071,Shaun Fotheringham,Australia,"Wellspring Mask Ogerpon, Farigiraf, Flutter Mane, Pachirisu, Tornadus, Entei"
55,3072,Lorenz Ravalo,New Zealand,"Wellspring Mask Ogerpon, Farigiraf, Bloodmoon Ursaluna, Entei, Kingambit, Grimmsnarl"
56,3073,Liam Clarkson,Australia,"Tornadus, Archaludon, Hearthflame Mask Ogerpon, Amoonguss, Rapid Strike Urshifu, Flutter Mane"
57,2850,Jackson Bell,Australia,"Flutter Mane, Archaludon, Landorus, Wellspring Mask Ogerpon, Rapid Strike Urshifu, Tornadus"
58,672,Daniel Walker,Australia,"Hearthflame Mask Ogerpon, Tatsugiri Stretchy Form, Overqwil, Raging Bolt, Cresselia, Dondozo"
59,711,Guntur Prabowo,Indonesia,"Single Strike Urshifu, Incineroar, Flutter Mane, Raging Bolt, Wellspring Mask Ogerpon, Landorus"
60,1883,Jessica Bradley,Australia,"Latias, Ogerpon, Volcarona, Dondozo, Glimmora, Tatsugiri"
61,2854,Callum Poole,Australia,"Flutter Mane, Glimmora, Dondozo, Tornadus, Single Strike Urshifu, Tatsugiri"
62,3074,Celine Grima,Australia,"Kommo-o, Ting-Lu, Incineroar, Flutter Mane, Porygon2, Amoonguss"
63,2573,James Mainey,Australia,"Rillaboom, Incineroar, Farigiraf, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Flutter Mane"
64,2851,Jake Zaffira,Australia,"Incineroar, Rillaboom, Bloodmoon Ursaluna, Farigiraf, Hearthflame Mask Ogerpon, Rapid Strike Urshifu"
