Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
48,2130,Mia Gray,USA,"Great Tusk, Maushold, Kingambit, Iron Bundle, Flutter Mane, Dragonite"
49,1569,Enmanuel Zapata,USA,"Iron Hands, Gothitelle, Gholdengo, Palafin, Flutter Mane, Roaring Moon"
50,2131,Ryan Brooker,USA,"Garchomp, Drifblim, Armarouge, Female Indeedee, Lycanroc, Tyranitar"
51,267,Brian Lee,Malaysia,"Iron Hands, Tatsugiri, Armarouge, Dondozo, Flutter Mane, Female Indeedee"
52,2132,Tanner Mask,USA,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
53,1028,James Evans,USA,"Iron Hands, Great Tusk, Ceruledge, Iron Bundle, Gholdengo, Iron Jugulis"
54,1136,Stephen Brown III,USA,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Baxcalibur"
55,212,Ethan Simpson,USA,"Iron Hands, Amoonguss, Heat Rotom, Palafin, Baxcalibur, Roaring Moon"
56,1560,Norah Bowman,USA,"Great Tusk, Iron Jugulis, Arcanine, Iron Bundle, Flutter Mane, Tyranitar"
57,2133,Jackson McMillan,USA,"Great Tusk, Glimmora, Tatsugiri, Dondozo, Flutter Mane, Maushold"
58,2134,Jeffrey Tucker,USA,"Iron Hands, Volcarona, Torkoal, Grimmsnarl, Hatterene, Kingambit"
59,394,Brendan Zheng,USA,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
60,1603,Rowan Hall,USA,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
61,2135,Charles Jones,USA,"Great Tusk, Gholdengo, Armarouge, Murkrow, Flutter Mane, Dragonite"
62,1046,Carl Shotsberger,USA,"Iron Hands, Glimmora, Volcarona, Dondozo, Flutter Mane, Grimmsnarl"
63,1606,Jonathan Quiñones,Puerto Rico,"Annihilape, Amoonguss, Armarouge, Female Indeedee, Hatterene, Maushold"
64,1730,Kevonne Boreland,USA,"Great Tusk, Maushold, Gholdengo, Iron Bundle, Flutter Mane, Dragonite"
65,2136,Chris Jenkins,USA,"Garchomp, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Kingambit"
66,2137,Calvin Tobias,USA,"Great Tusk, Amoonguss, Kingambit, Iron Bundle, Flutter Mane, Dragonite"
67,2138,Philip Matthews,USA,"Great Tusk, Farigiraf, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
68,1951,Nick D,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Garganacl, Roaring Moon"
69,652,George Tifverman,USA,"Iron Hands, Gothitelle, Great Tusk, Iron Bundle, Gholdengo, Iron Jugulis"
70,2139,Derek Darko,USA,"Great Tusk, Weavile, Talonflame, Sylveon, Gholdengo, Hydreigon"
71,2140,Cody Strader,USA,"Sylveon, Glimmora, Tatsugiri, Dondozo, Flutter Mane, Ceruledge"
72,662,Trevor Rosberg,USA,"Scream Tail, Amoonguss, Ceruledge, Corviknight, Maushold, Iron Jugulis"
73,2141,Matt Gendreau,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
74,286,Kazuki Kanehira,USA,"Iron Hands, Amoonguss, Arcanine, Espathra, Maushold, Kingambit"
75,2142,Jared Kaplan,USA,"Wash Rotom, Mimikyu, Arcanine, Iron Bundle, Flutter Mane, Tyranitar"
76,2143,Daniel Núñez,Mexico,"Kingambit, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Dragonite"
77,1634,Carl Meixsell,USA,"Iron Hands, Corviknight, Great Tusk, Klefki, Flutter Mane, Tyranitar"
78,1734,Alex Anderson,USA,"Annihilape, Female Indeedee, Arcanine, Wash Rotom, Flutter Mane, Armarouge"
79,1680,Luca Paz,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Dragonite"
80,1977,Caelan Brown,USA,"Ceruledge, Glimmora, Tatsugiri, Dondozo, Flutter Mane, Dragonite"
81,657,Kyle Livinghouse,USA,"Iron Hands, Gothitelle, Great Tusk, Iron Bundle, Gholdengo, Iron Jugulis"
82,200,Jeremy Gross,USA,"Iron Hands, Great Tusk, Arcanine, Palafin, Gholdengo, Iron Jugulis"
83,2144,Harrison Cord,USA,"Iron Hands, Amoonguss, Pelipper, Palafin, Gholdengo, Dragonite"
84,2145,Brian nier,USA,"Annihilape, Gallade, Arcanine, Female Indeedee, Flutter Mane, Roaring Moon"
85,161,Collin Heier,USA,"Iron Hands, Amoonguss, Pelipper, Palafin, Flutter Mane, Baxcalibur"
86,2146,Enzo Reci,USA,"Garchomp, Drifblim, Armarouge, Female Indeedee, Lycanroc, Tyranitar"
87,2147,Giorgio Falconi,Peru,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Gholdengo, Tyranitar"
88,2148,Jeremy Gumbs,USA,"Iron Hands, Lilligant, Torkoal, Female Indeedee, Kingambit, Armarouge"
89,639,Cade Bowles,USA,"Great Tusk, Maushold, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
90,342,Rajan Bal,USA,"Great Tusk, Amoonguss, Corviknight, Iron Bundle, Flutter Mane, Roaring Moon"
91,1030,Abdul Barrie,USA,"Great Tusk, Glimmora, Maushold, Iron Bundle, Flutter Mane, Ceruledge"
92,2149,Edward Heustess,USA,"Iron Hands, Amoonguss, Arcanine, Gastrodon, Flutter Mane, Baxcalibur"
93,132,Ashton Cox,USA,"Iron Hands, Tyranitar, Tatsugiri Droopy Form, Dondozo, Gholdengo, Roaring Moon"
94,2150,Marcos Perez,USA,"Great Tusk, Gothitelle, Torkoal, Kingambit, Flutter Mane, Dragonite"
95,2151,Rohit Dhar,USA,"Great Tusk, Abomasnow, Talonflame, Iron Bundle, Kingambit, Dragonite"
96,2152,Ethan Holland,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Tyranitar"
97,1409,Kyle Morris,USA,"Great Tusk, Iron Jugulis, Wash Rotom, Iron Bundle, Flutter Mane, Baxcalibur"
98,1240,Aaron Riker,USA,"Iron Hands, Amoonguss, Arcanine, Sandy Shocks, Flutter Mane, Espathra"
99,1917,Dominique Johnson,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Gholdengo, Dragonite"
100,1559,Austin Acosta,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Gholdengo, Roaring Moon"
101,2153,Nathan Potter,USA,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
102,2154,Daniel Yu,USA,"Iron Hands, Glimmora, Armarouge, Farigiraf, Pincurchin, Scizor"
103,1687,Thaison Hughes,USA,"Iron Hands, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
104,2155,Thomas Davis,USA,"Iron Hands, Murkrow, Garganacl, Iron Bundle, Gholdengo, Roaring Moon"
105,1896,Michael Spinetta,USA,"Garchomp, Amoonguss, Arcanine, Kingambit, Flutter Mane, Dragonite"
106,2156,Nick Willems,USA,"Sandy Shocks, Amoonguss, Paldean Tauros Blaze Breed, Iron Bundle, Baxcalibur, Roaring Moon"
107,2157,Mason Cutler,USA,"Maushold, Glimmora, Tatsugiri Droopy Form, Dondozo, Gholdengo, Vivillon"
108,1901,Sergio Mojica,Puerto Rico,"Annihilape, Maushold, Torkoal, Female Indeedee, Hatterene, Armarouge"
109,2158,Evan Zimmer,USA,"Iron Hands, Iron Moth, Tatsugiri, Dondozo, Flutter Mane, Dragonite"
110,2159,Steven Gillespie,USA,"Garchomp, Amoonguss, Arcanine, Iron Bundle, Corviknight, Tyranitar"
111,2160,Garrett Rose,USA,"Great Tusk, Brute Bonnet, Torkoal, Hatterene, Flutter Mane, Farigiraf"
112,1565,Marcus Dion,Canada,"Tatsugiri Stretchy Form, Glimmora, Arcanine, Dondozo, Flutter Mane, Dragonite"
113,2161,David Harupa,USA,"Tatsugiri, Glimmora, Arcanine, Dondozo, Flutter Mane, Dragonite"
114,1949,Jimmy Friedle,USA,"Iron Hands, Scream Tail, Talonflame, Palafin, Ceruledge, Hydreigon"
115,1953,Miguel Garcia,USA,"Iron Hands, Female Indeedee, Arcanine, Iron Bundle, Corviknight, Garchomp"
116,2162,Rodney Watters,USA,"Kingambit, Female Indeedee, Torkoal, Hatterene, Flutter Mane, Armarouge"
117,1486,Jeremy Boyd,USA,"Great Tusk, Amoonguss, Torkoal, Rabsca, Flutter Mane, Kingambit"
118,1808,Jacob Mortenson,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
119,293,Ryan Schambers,USA,"Iron Hands, Female Indeedee, Torkoal, Hatterene, Dragalge, Armarouge"
120,1684,Galo Orbea,Ecuador,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
121,2163,Eli Knowlton,USA,"Garchomp, Maushold, Talonflame, Iron Bundle, Gholdengo, Kingambit"
122,1812,Kevin Miller,USA,"Sandy Shocks, Maushold, Annihilape, Gyarados, Gholdengo, Roaring Moon"
123,385,Don Czech,USA,"Flamigo, Gastrodon, Tatsugiri, Dondozo, Flutter Mane, Gholdengo"
124,2164,Jared Richardson,USA,"Iron Hands, Amoonguss, Pelipper, Palafin, Kingambit, Dragonite"
125,2165,Sheldon Isaac,USA,"Great Tusk, Grimmsnarl, Ceruledge, Iron Bundle, Flutter Mane, Corviknight"
126,2166,Kristian Mosquito,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Dragonite"
127,2167,Dylan Mertens,USA,"Garchomp, Amoonguss, Arcanine, Scream Tail, Flutter Mane, Dragonite"
128,2168,Jake Hatcher,USA,"Magnezone, Amoonguss, Pelipper, Palafin, Flutter Mane, Roaring Moon"
