Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
52,1649,Amin Lehna,USA,"Great Tusk, Tatsugiri Stretchy Form, Dondozo, Iron Bundle, Glimmora, Dragonite"
53,2092,Sergio Sánchez,Spain,"Iron Hands, Gothitelle, Torkoal, Great Tusk, Flutter Mane, Iron Jugulis"
54,2093,Carlo  M Sabatiello,Italy,"Iron Hands, Amoonguss, Arcanine, Palafin, Gholdengo, Roaring Moon"
55,2094,Artur Hoffmann,Poland,"Great Tusk, Brute Bonnet, Talonflame, Iron Bundle, Flutter Mane, Baxcalibur"
56,301,Guillermo Castilla Diaz,Spain,"Kingambit, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Dragonite"
57,1624,Rayan Guezi,France,"Sylveon, Amoonguss, Talonflame, Gastrodon, Gholdengo, Garchomp"
58,2041,Alberto Fornaini,Italy,"Great Tusk, Amoonguss, Armarouge, Iron Bundle, Female Indeedee, Kingambit"
59,1847,Nathan Rouby,France,"Annihilape, Maushold, Hatterene, Female Indeedee, Gholdengo, Tyranitar"
60,2095,Simone Giannini,Italy,"Annihilape, Maushold, Arcanine, Iron Bundle, Flutter Mane, Kingambit"
61,102,Bartosz Ekiert,Poland,"Great Tusk, Amoonguss, Iron Jugulis, Iron Bundle, Gholdengo, Tyranitar"
62,1497,Jack Clarke,Great Britain,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
63,2096,Lorenzo Silvestrini,Italy,"Iron Hands, Gothitelle, Great Tusk, Iron Bundle, Gholdengo, Iron Jugulis"
64,1154,Alex Soto,Spain,"Annihilape, Torkoal, Armarouge, Female Indeedee, Hatterene, Kingambit"
65,601,Dominic Scheffler,Germany,"Iron Hands, Amoonguss, Arcanine, Female Indeedee, Armarouge, Roaring Moon"
66,2097,Elias Truyens,Belgium,"Iron Hands, Torkoal, Armarouge, Female Indeedee, Hatterene, Kingambit"
67,1,Baris Akcos,Germany,"Iron Hands, Gothitelle, Great Tusk, Iron Bundle, Gholdengo, Iron Jugulis"
68,1552,João Santos,Portugal,"Great Tusk, Kingambit, Arcanine, Iron Bundle, Flutter Mane, Corviknight"
69,2024,Rahim Farzan,Germany,"Iron Hands, Female Indeedee, Armarouge, Iron Bundle, Gholdengo, Great Tusk"
70,1832,Alessandro Marchionne,Italy,"Iron Hands, Amoonguss, Ceruledge, Palafin, Flutter Mane, Scream Tail"
71,37,Arash Ommati,Italy,"Great Tusk, Amoonguss, Kingambit, Iron Bundle, Flutter Mane, Dragonite"
72,648,Hippolyte Bernard,France,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
73,2921,Mateus De Moura Pimentel,Netherlands,"Great Tusk, Maushold, Ceruledge, Iron Bundle, Flutter Mane, Glimmora"
74,1995,Timo van  der  Vliet,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
75,1223,Hao Lu,Germany,"Iron Hands, Grafaiai, Tatsugiri, Dondozo, Flutter Mane, Sylveon"
76,2098,Gabriel Rotar,Italy,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
77,1189,Tim Sudermann,Germany,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
78,1818,Claudio Giandomenico,Italy,"Pawmot, Glimmora, Arcanine, Dondozo, Tatsugiri, Talonflame"
79,2099,Gaëtan Lugon,USA,"Iron Hands, Gothitelle, Great Tusk, Iron Bundle, Gholdengo, Iron Jugulis"
80,2100,Mark Mullender,USA,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Gholdengo, Tyranitar"
81,2101,Justin De  Backer,Belgium,"Annihilape, Maushold, Pawmot, Azumarill, Gholdengo, Roaring Moon"
82,127,Zoe Lou,Australia,"Great Tusk, Brute Bonnet, Talonflame, Iron Bundle, Flutter Mane, Baxcalibur"
83,1817,Kurt Wonka,Austria,"Iron Moth, Glimmora, Tatsugiri Droopy Form, Dondozo, Flutter Mane, Dragonite"
84,2102,Jared Bilton,Great Britain,"Great Tusk, Corviknight, Arcanine, Grimmsnarl, Flutter Mane, Tyranitar"
85,2103,Patrick Bakker,USA,"Iron Hands, Amoonguss, Pelipper, Palafin, Gholdengo, Iron Jugulis"
86,2104,Ángel Mesa,Spain,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Annihilape"
87,647,Richard Hodge,Great Britain,"Great Tusk, Maushold, Volcarona, Iron Bundle, Gholdengo, Dragonite"
88,2042,Víctor Alvarado,Spain,"Great Tusk, Brute Bonnet, Talonflame, Iron Bundle, Flutter Mane, Baxcalibur"
89,1507,Francesco  P Pero,Italy,"Great Tusk, Glimmora, Kingambit, Iron Bundle, Tatsugiri Stretchy Form, Dondozo"
90,2105,Nico Köller,Germany,"Great Tusk, Bronzong, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
91,729,Huib Buijssen,Netherlands,"Great Tusk, Abomasnow, Armarouge, Iron Bundle, Female Indeedee, Corviknight"
92,1820,Salvatore Rega,Italy,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
93,1193,Eliott Legroux,France,"Garganacl, Gothitelle, Arcanine, Palafin, Flutter Mane, Roaring Moon"
94,2106,Sven van  der  Voorden,Netherlands,"Great Tusk, Maushold, Volcarona, Iron Bundle, Gholdengo, Glimmora"
95,531,Joaquin Reyes,Chile,"Glimmora, Maushold, Tatsugiri, Dondozo, Gholdengo, Roaring Moon"
96,1169,David Ridorsa Caceres,Spain,"Pelipper, Amoonguss, Arcanine, Palafin, Flutter Mane, Kingambit"
97,2107,Marius Wels,Belgium,"Great Tusk, Kingambit, Iron Moth, Iron Bundle, Flutter Mane, Salamence"
98,1873,Francesco Rasini,Italy,"Great Tusk, Maushold, Iron Moth, Iron Bundle, Gholdengo, Murkrow"
99,1856,Patrick Dawson,New Zealand,"Iron Hands, Vivillon, Cetitan, Scream Tail, Flutter Mane, Dragonite"
100,2108,Alejandro Fernández,Spain,"Iron Hands, Gholdengo, Arcanine, Iron Bundle, Tatsugiri, Dondozo"
101,2109,Sven Kracht,Germany,"Hydreigon, Lilligant, Torkoal, Oranguru, Flutter Mane, Baxcalibur"
102,2110,Yvar Vlieger,USA,"Great Tusk, Amoonguss, Squawkabilly, Garganacl, Gholdengo, Goodra"
103,1531,Francisco Garví,Spain,"Iron Hands, Torkoal, Armarouge, Garchomp, Female Indeedee, Iron Jugulis"
104,2111,Paul Ender,Germany,"Great Tusk, Glimmora, Baxcalibur, Dondozo, Tatsugiri Stretchy Form, Dragonite"
105,2112,Steinar Nicolaisen,Norway,"Iron Hands, Amoonguss, Volcarona, Palafin, Farigiraf, Roaring Moon"
106,1765,Anthony Liuzzo,France,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
107,1554,Yale  K  A Gasaan,USA,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
108,1627,Nicolas Legoux,France,"Gholdengo, Amoonguss, Arcanine, Palafin, Flutter Mane, Iron Jugulis"
109,2113,Luigi Auggiero,Italy,"Annihilape, Maushold, Tatsugiri, Dondozo, Lycanroc, Tyranitar"
110,29,Andrea Di Francesco,Italy,"Great Tusk, Mow Rotom, Talonflame, Iron Bundle, Sylveon, Tyranitar"
111,1829,Pablo Gallardo,Spain,"Great Tusk, Female Indeedee, Armarouge, Iron Bundle, Flutter Mane, Roaring Moon"
112,2114,Sander Tiggelman,USA,"Iron Hands, Amoonguss, Hatterene, Palafin, Gholdengo, Roaring Moon"
113,1196,Samuel Pickering,Great Britain,"Great Tusk, Torkoal, Armarouge, Female Indeedee, Hatterene, Kingambit"
114,2115,Sam Plassgård,Norway,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
115,1858,Alejandro Delgado,Spain,"Dondozo, Tatsugiri, Arcanine, Iron Moth, Flutter Mane, Dragonite"
116,1854,Marco Marras,Italy,"Great Tusk, Maushold, Kingambit, Iron Bundle, Flutter Mane, Dragonite"
117,2116,Joseph Di  Vincenti,Italy,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
118,2026,Bram de  Jonge,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
119,1174,Jorijn Raijmakers,Netherlands,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
120,22,Alessio Yuri Boschetto,Italy,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
121,2117,Davide Fazio,Italy,"Great Tusk, Maushold, Arcanine, Iron Bundle, Annihilape, Tyranitar"
122,1207,Matteo Moscardini,Italy,"Great Tusk, Maushold, Torkoal, Iron Bundle, Flutter Mane, Dragonite"
123,1487,Selahattin Sturm,Germany,"Iron Hands, Torkoal, Armarouge, Female Indeedee, Hatterene, Kingambit"
124,2118,Andrea Maiellaro,Italy,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Garganacl, Roaring Moon"
125,1496,Rafael Busutil,Spain,"Scream Tail, Amoonguss, Arcanine, Garchomp, Flutter Mane, Dragonite"
126,1017,Aleksandra Cwikiel,Poland,"Maushold, Amoonguss, Arcanine, Wash Rotom, Flutter Mane, Iron Thorns"
127,1541,João Veloso,Portugal,"Great Tusk, Amoonguss, Talonflame, Palafin, Flutter Mane, Tyranitar"
128,2119,Carmine Ragone,Austria,"Maushold, Glimmora, Tatsugiri Droopy Form, Dondozo, Gholdengo, Roaring Moon"
