Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
23,2704,Tyler Stuhaan,USA,"Ogerpon, Roaring Moon, Galarian Weezing, Tatsugiri, Iron Hands, Dondozo"
24,1565,Marcus Dion,Canada,"Iron Hands, Dondozo, Glimmora, Tatsugiri, Alolan Ninetales, Hearthflame Mask Ogerpon"
25,1929,Jo Arai,USA,"Rapid Strike Urshifu, Chien-Pao, Flutter Mane, Hisuian Arcanine, Tornadus, Hearthflame Mask Ogerpon"
26,2258,Raphael Bagara,Canada,"Bloodmoon Ursaluna, Iron Hands, Flutter Mane, Cresselia, Torkoal, Hearthflame Mask Ogerpon"
27,185,Brandon Tuchtenhagen,USA,"Flutter Mane, Iron Hands, Roaring Moon, Heatran, Rillaboom, Gyarados"
28,2705,Andrew Briceno,USA,"Landorus Therian, Dragonite, Sinistcha, Iron Hands, Chien-Pao, Heatran"
29,382,Sohaib Mufti,USA,"Landorus Therian, Wellspring Mask Ogerpon, Heatran, Flutter Mane, Iron Hands, Single Strike Urshifu"
30,2369,Joseph Pulkowski,USA,"Heatran, Iron Bundle, Iron Hands, Rillaboom, Hearthflame Mask Ogerpon, Landorus Therian"
31,1728,Ryan Haig,USA,"Flutter Mane, Amoonguss, Landorus Therian, Kingambit, Rapid Strike Urshifu, Tornadus"
32,1871,Xiao Haotian,China,"Chi-Yu, Flutter Mane, Wellspring Mask Ogerpon, Landorus Therian, Rapid Strike Urshifu, Iron Hands"
33,2706,Tongzhou Zeng,USA,"Dondozo, Chien-Pao, Volcarona, Cornerstone Mask Ogerpon, Tatsugiri, Dragonite"
34,1698,Ian Holdeman,USA,"Landorus Therian, Hearthflame Mask Ogerpon, Empoleon, Iron Hands, Roaring Moon, Flutter Mane"
35,1810,Montana Mott,USA,"Iron Bundle, Iron Hands, Heatran, Landorus Therian, Hearthflame Mask Ogerpon, Rillaboom"
36,1977,Caelan Brown,USA,"Kingambit, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Chien-Pao, Dragonite, Amoonguss"
37,2265,Hoàng Hồ,N/A,"Rillaboom, Hearthflame Mask Ogerpon, Landorus Therian, Flutter Mane, Kingambit, Tornadus"
38,1919,Cory Wilkinson,USA,"Rapid Strike Urshifu, Flutter Mane, Cresselia, Landorus Therian, Iron Hands, Chi-Yu"
39,657,Kyle Livinghouse,USA,"Iron Hands, Flutter Mane, Roaring Moon, Wellspring Mask Ogerpon, Weezing, Landorus Therian"
40,2707,Nolan Cloud,USA,"Amoonguss, Rapid Strike Urshifu, Tornadus, Flutter Mane, Iron Hands, Gholdengo"
41,2708,Kenneth Jackson,USA,"Hearthflame Mask Ogerpon, Iron Bundle, Milotic, Iron Hands, Gholdengo, Dragonite"
42,162,Gary Qian,USA,"Ursaluna, Sinistcha, Hearthflame Mask Ogerpon, Grimmsnarl, Azumarill, Cresselia"
43,2709,James Velasquez,USA,"Female Indeedee, Hisuian Lilligant, Flutter Mane, Armarouge, Ursaluna, Torkoal"
44,211,Grant Weldon,USA,"Tornadus, Flutter Mane, Wellspring Mask Ogerpon, Farigiraf, Heatran, Single Strike Urshifu"
45,2710,Chad Smeltz,USA,"Sableye, Landorus Therian, Iron Valiant, Heatran, Tornadus, Wellspring Mask Ogerpon"
46,2711,Sebastian Gonzalez,USA,"Flutter Mane, Landorus Therian, Iron Hands, Chi-Yu, Wellspring Mask Ogerpon, Kingambit"
47,1607,Zhang Zhe,China,"Hisuian Arcanine, Flutter Mane, Hearthflame Mask Ogerpon, Rillaboom, Tornadus, Mamoswine"
48,2366,John Miller,USA,"Hisuian Arcanine, Iron Hands, Wellspring Mask Ogerpon, Tornadus, Rapid Strike Urshifu, Gholdengo"
49,1611,Anders Nordstrom,USA,"Iron Hands, Dusclops, Hearthflame Mask Ogerpon, Weezing, Landorus Therian, Bloodmoon Ursaluna"
50,1776,Shray Chakraborty,USA,"Amoonguss, Kingambit, Rapid Strike Urshifu, Flutter Mane, Landorus Therian, Tornadus"
51,2712,AJ Testerman,N/A,"Torkoal, Female Indeedee, Ursaluna, Armarouge, Hatterene, Hisuian Lilligant"
52,1787,Brandon Davis,USA,"Hatterene, Sinistcha, Ursaluna, Armarouge, Single Strike Urshifu, Female Indeedee"
53,184,Anthony Stefani,USA,"Dondozo, Tatsugiri, Tornadus, Flutter Mane, Glimmora, Chi-Yu"
54,1954,Rushil Thakkar,USA,"Tatsugiri Stretchy Form, Hearthflame Mask Ogerpon, Chien-Pao, Flutter Mane, Dragonite, Dondozo"
55,2064,Ismail Hussein,USA,"Amoonguss, Cornerstone Mask Ogerpon, Chien-Pao, Rapid Strike Urshifu, Dragonite, Kingambit"
56,2713,Tsung Wu,Taiwan,"Flutter Mane, Hisuian Arcanine, Wellspring Mask Ogerpon, Tornadus, Single Strike Urshifu, Gholdengo"
57,2270,Ryan Bailey,USA,"Heatran, Cresselia, Landorus Therian, Iron Hands, Alolan Ninetales, Wellspring Mask Ogerpon"
58,2714,Xavier Diamond,USA,"Iron Hands, Wellspring Mask Ogerpon, Cresselia, Heatran, Flutter Mane, Landorus Therian"
59,2715,Andrew Schwartz,USA,"Iron Hands, Wellspring Mask Ogerpon, Iron Bundle, Chi-Yu, Flutter Mane, Tornadus"
60,2517,Logan Pressley,USA,"Iron Hands, Armarouge, Female Indeedee, Landorus Therian, Flutter Mane, Azumarill"
61,1231,Scott Iwafuchi,USA,"Rapid Strike Urshifu, Flutter Mane, Landorus Therian, Tornadus, Heatran, Cresselia"
62,2716,Andrew Krug,USA,"Clefairy, Iron Hands, Landorus Therian, Hearthflame Mask Ogerpon, Farigiraf, Bloodmoon Ursaluna"
63,2410,Daniel Franklin,USA,"Iron Hands, Flutter Mane, Weezing, Landorus Therian, Iron Bundle, Chi-Yu"
64,2323,Karl Kopczynski,USA,"Flutter Mane, Landorus Therian, Kingambit, Tornadus, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
65,1684,Galo Orbea,Ecuador,"Landorus Therian, Amoonguss, Chi-Yu, Flutter Mane, Iron Hands, Iron Bundle"
66,1964,Bryan Kim,USA,"Kingambit, Iron Bundle, Landorus Therian, Flutter Mane, Wellspring Mask Ogerpon, Iron Hands"
67,2717,Jacob Morales,USA,"Heatran, Hisuian Arcanine, Rillaboom, Alolan Ninetales, Baxcalibur, Rapid Strike Urshifu"
68,1967,Lorenzo Arce,USA,"Arcanine, Chien-Pao, Basculegion, Roaring Moon, Ogerpon, Gholdengo"
69,2718,Jean Serrano Albuerne,Canada,"Wellspring Mask Ogerpon, Kingambit, Iron Hands, Landorus Therian, Gholdengo, Clefairy"
70,2146,Enzo Reci,USA,"Female Indeedee, Rapid Strike Urshifu, Bloodmoon Ursaluna, Tornadus, Armarouge, Flutter Mane"
71,2719,Piero Ochoa,USA,"Flutter Mane, Amoonguss, Kingambit, Farigiraf, Iron Hands, Landorus Therian"
72,1037,Preston Gadling,USA,"Flutter Mane, Weezing, Iron Hands, Wellspring Mask Ogerpon, Landorus Therian, Roaring Moon"
73,1806,Benji Irons,USA,"Flutter Mane, Iron Hands, Single Strike Urshifu, Wellspring Mask Ogerpon, Landorus Therian, Heatran"
74,148,Ian McLaughlin,USA,"Rapid Strike Urshifu, Flutter Mane, Female Indeedee, Armarouge, Bloodmoon Ursaluna, Tornadus"
75,1789,Ding Zishuo,China,"Iron Bundle, Heatran, Rillaboom, Iron Hands, Landorus Therian, Hearthflame Mask Ogerpon"
76,2720,Cole Bacani,USA,"Heatran, Rillaboom, Okidogi, Baxcalibur, Flutter Mane, Tornadus"
77,2351,Kian Campbell,USA,"Farigiraf, Heatran, Dragapult, Rapid Strike Urshifu, Chien-Pao, Rillaboom"
78,2721,Enrique Guerra,USA,"Gholdengo, Hearthflame Mask Ogerpon, Rillaboom, Tornadus, Single Strike Urshifu, Landorus Therian"
79,2722,Karan Mehta,USA,"Tyranitar, Annihilape, Amoonguss, Slowking, Baxcalibur, Oranguru"
80,2723,Paul Hornak,USA,"Kingambit, Tatsugiri, Hisuian Arcanine, Rillaboom, Wellspring Mask Ogerpon, Dondozo"
81,2354,Ollie Zilkha,USA,"Landorus Therian, Baxcalibur, Alolan Ninetales, Heatran, Rillaboom, Wellspring Mask Ogerpon"
82,1277,Eric Bartlett,USA,"Hearthflame Mask Ogerpon, Rillaboom, Iron Hands, Heatran, Iron Bundle, Landorus Therian"
83,2724,Asa Williams,USA,"Iron Hands, Landorus Therian, Sinistcha, Flutter Mane, Wellspring Mask Ogerpon, Heatran"
84,1799,Dai Hao,China,"Chi-Yu, Amoonguss, Wellspring Mask Ogerpon, Landorus Therian, Iron Hands, Flutter Mane"
85,26,Trista Medine,USA,"Chien-Pao, Dragapult, Grimmsnarl, Heatran, Dragonite, Okidogi"
86,219,Mitchell Davies,USA,"Chi-Yu, Flutter Mane, Roaring Moon, Weezing, Rapid Strike Urshifu, Tinkaton"
87,2725,Keianu Diers,USA,"Milotic, Heatran, Rillaboom, Landorus Therian, Iron Hands, Flutter Mane"
88,2726,Devon Braswell,USA,"Iron Hands, Kingambit, Wellspring Mask Ogerpon, Sinistcha, Bloodmoon Ursaluna, Landorus Therian"
89,2406,David Rosemon,USA,"Ursaluna, Amoonguss, Dusclops, Iron Hands, Chi-Yu, Landorus Therian"
90,1253,Joshua Ritz,USA,"Hisuian Arcanine, Rillaboom, Annihilape, Galarian Moltres, Grimmsnarl, Wellspring Mask Ogerpon"
91,2727,Mythril Leon,USA,"Hearthflame Mask Ogerpon, Sinistcha, Iron Hands, Landorus Therian, Roaring Moon, Rapid Strike Urshifu"
92,2728,Abhyuday Vatsavai,USA,"Alolan Ninetales, Iron Hands, Landorus Therian, Wellspring Mask Ogerpon, Farigiraf, Heatran"
93,2729,Ainsley Villafana,USA,"Landorus Therian, Chien-Pao, Clefairy, Flutter Mane, Iron Hands, Hearthflame Mask Ogerpon"
94,2730,Maximilian Gorchels,USA,"Single Strike Urshifu, Dragonite, Ursaluna, Flutter Mane, Cresselia, Iron Hands"
95,2731,Michael Ruiz,USA,"Hearthflame Mask Ogerpon, Iron Hands, Rillaboom, Kingambit, Farigiraf, Rapid Strike Urshifu"
96,2732,Martin Ni,USA,"Regieleki, Gyarados, Avalugg, Thundurus, Baxcalibur, Sinistcha"
97,1088,Joseph Ugarte,USA,"Iron Hands, Heatran, Wellspring Mask Ogerpon, Cresselia, Landorus Therian, Chien-Pao"
98,2733,Cody Clark,USA,"Iron Hands, Hearthflame Mask Ogerpon, Landorus Therian, Chien-Pao, Tornadus, Dragonite"
99,2352,Martin Gouchon,USA,"Roaring Moon, Wellspring Mask Ogerpon, Iron Hands, Heatran, Flutter Mane, Thundurus"
100,1039,Allan Martinez,USA,"Rapid Strike Urshifu, Rillaboom, Landorus Therian, Iron Bundle, Hearthflame Mask Ogerpon, Alolan Ninetales"
101,2734,Ashley Stelzer,USA,"Kingambit, Farigiraf, Iron Hands, Wellspring Mask Ogerpon, Landorus Therian, Flutter Mane"
102,2735,Eslliey Tan,USA,"Cresselia, Heatran, Flutter Mane, Wellspring Mask Ogerpon, Landorus Therian, Iron Hands"
103,2397,Robert Matthews,USA,"Hearthflame Mask Ogerpon, Farigiraf, Iron Bundle, Kingambit, Landorus Therian, Rillaboom"
104,2736,Patrick Lee,USA,"Okidogi, Hisuian Arcanine, Single Strike Urshifu, Iron Bundle, Rillaboom, Farigiraf"
105,2262,Sean Pinto,N/A,"Landorus Therian, Flutter Mane, Kingambit, Wellspring Mask Ogerpon, Iron Bundle, Iron Hands"
106,1807,Juan Guzman,USA,"Scream Tail, Paldean Tauros, Dragapult, Gothitelle, Wellspring Mask Ogerpon, Kingambit"
107,2737,Elijah Shimabukuro,USA,"Tornadus, Iron Hands, Wellspring Mask Ogerpon, Heatran, Gholdengo, Landorus Therian"
108,2738,Keanu Inosanto,USA,"Iron Hands, Volcarona, Kingambit, Wellspring Mask Ogerpon, Alolan Ninetales, Landorus Therian"
109,1267,Zach Carlson,USA,"Iron Bundle, Iron Hands, Heatran, Hearthflame Mask Ogerpon, Rillaboom, Landorus Therian"
110,1943,Ben Larson,USA,"Wellspring Mask Ogerpon, Dusclops, Bloodmoon Ursaluna, Iron Hands, Chi-Yu, Landorus Therian"
111,2547,Kent Wong,USA,"Tornadus, Mamoswine, Hisuian Arcanine, Rillaboom, Hearthflame Mask Ogerpon, Flutter Mane"
112,2739,Ben Omnes,USA,"Flutter Mane, Rillaboom, Chi-Yu, Hearthflame Mask Ogerpon, Tornadus, Iron Bundle"
113,2740,Mara Petersen,USA,"Flutter Mane, Farigiraf, Tornadus, Wellspring Mask Ogerpon, Heatran, Rillaboom"
114,2741,Sahen Rai,USA,"Landorus Therian, Dragapult, Chien-Pao, Flutter Mane, Heatran, Iron Hands"
115,2742,Layn Sheppard,USA,"Flutter Mane, Rillaboom, Milotic, Iron Hands, Hisuian Arcanine, Roaring Moon"
116,2294,Vincent Espino,USA,"Landorus Therian, Flutter Mane, Chien-Pao, Heatran, Iron Hands, Wellspring Mask Ogerpon"
117,2743,David Adkinson,USA,"Wellspring Mask Ogerpon, Landorus Therian, Iron Hands, Heatran, Cresselia, Flutter Mane"
118,1279,Alvin Mo,USA,"Wellspring Mask Ogerpon, Single Strike Urshifu, Bloodmoon Ursaluna, Flutter Mane, Sinistcha, Hisuian Zoroark"
119,2744,Kakela Matsumoto,USA,"Rapid Strike Urshifu, Landorus Therian, Iron Hands, Tornadus, Wellspring Mask Ogerpon, Flutter Mane"
120,2321,Vincent Mateo,Philippines,"Hearthflame Mask Ogerpon, Chien-Pao, Flutter Mane, Rapid Strike Urshifu, Rillaboom, Landorus Therian"
121,2745,Gregory McSpadden,USA,"Roaring Moon, Iron Hands, Milotic, Landorus Therian, Amoonguss, Flutter Mane"
122,2746,Cody Seward,USA,"Hearthflame Mask Ogerpon, Heatran, Rillaboom, Landorus Therian, Iron Hands, Iron Bundle"
123,2747,Xcyl Lorenzo,USA,"Hearthflame Mask Ogerpon, Iron Bundle, Iron Hands, Landorus Therian, Rillaboom, Kingambit"
124,2748,Matthew Meacham,USA,"Roaring Moon, Basculegion, Breloom, Gholdengo, Chien-Pao, Hisuian Arcanine"
125,2564,Ruizhe Zhang,USA,"Rillaboom, Iron Hands, Dragonite, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Chien-Pao"
126,2692,Zane Thatcher,USA,"Cresselia, Iron Hands, Alolan Ninetales, Annihilape, Flutter Mane, Ursaluna"
127,1398,Erik Holmstrom,USA,"Heatran, Iron Hands, Dragonite, Amoonguss, Landorus Therian, Chien-Pao"
128,1908,Adrian Heredia,USA,"Iron Hands, Armarouge, Flutter Mane, Female Indeedee, Tornadus, Rapid Strike Urshifu"
