Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
72,2811,Charles Moses,USA,"Rapid Strike Urshifu, Rillaboom, Heatran, Farigiraf, Dragonite, Chien-Pao"
73,663,Ben Grissmer,USA,"Female Indeedee, Single Strike Urshifu, Torkoal, Hearthflame Mask Ogerpon, Gallade, Armarouge"
74,2812,Braden Clemens,Canada,"Rapid Strike Urshifu, Flutter Mane, Chien-Pao, Wellspring Mask Ogerpon, Dragonite, Amoonguss"
75,1940,Joshua Denk,USA,"Hearthflame Mask Ogerpon, Dragonite, Rapid Strike Urshifu, Chien-Pao, Amoonguss, Kingambit"
76,382,Sohaib Mufti,USA,"Landorus Therian, Iron Bundle, Amoonguss, Heatran, Flutter Mane, Iron Hands"
77,1967,Lorenzo Arce,USA,"Arcanine, Chien-Pao, Basculegion, Roaring Moon, Ogerpon, Gholdengo"
78,2063,Abdullah Mohayyuddin,Canada,"Gholdengo, Tornadus, Iron Hands, Rapid Strike Urshifu, Wellspring Mask Ogerpon, Hisuian Arcanine"
79,198,James Baek,USA,"Rapid Strike Urshifu, Flutter Mane, Hisuian Arcanine, Tornadus, Chien-Pao, Rillaboom"
80,1695,Grant Laird,USA,"Farigiraf, Bloodmoon Ursaluna, Clefairy, Okidogi, Roaring Moon, Wellspring Mask Ogerpon"
81,1786,Steven Stark,USA,"Landorus Therian, Grimmsnarl, Iron Hands, Cresselia, Volcarona, Wellspring Mask Ogerpon"
82,2545,Andrew Whitman,USA,"Iron Hands, Rillaboom, Landorus Therian, Iron Bundle, Heatran, Hearthflame Mask Ogerpon"
83,1931,Ofomezie Emelle,USA,"Cresselia, Annihilape, Grimmsnarl, Hisuian Goodra, Hisuian Arcanine, Wellspring Mask Ogerpon"
84,2813,Jose Mena,Costa Rica,"Hearthflame Mask Ogerpon, Iron Hands, Flutter Mane, Landorus Therian, Farigiraf, Milotic"
85,2814,Luqun Shen,USA,"Dusclops, Bloodmoon Ursaluna, Galarian Moltres, Iron Hands, Sinistcha, Hisuian Arcanine"
86,199,Toler Webb,USA,"Grimmsnarl, Cresselia, Hisuian Arcanine, Hisuian Goodra, Wellspring Mask Ogerpon, Annihilape"
87,2815,Jinkyum Kim,Canada,"Rapid Strike Urshifu, Heatran, Flutter Mane, Rillaboom, Chien-Pao, Pikachu"
88,2816,David Baumgardt,USA,"Amoonguss, Chien-Pao, Rapid Strike Urshifu, Dragonite, Hisuian Arcanine, Gothitelle"
89,1088,Joseph Ugarte,USA,"Hisuian Arcanine, Iron Bundle, Okidogi, Wellspring Mask Ogerpon, Gholdengo, Grimmsnarl"
90,2370,Charles Dupont,Canada,"Cresselia, Wellspring Mask Ogerpon, Landorus Therian, Heatran, Alolan Ninetales, Iron Hands"
91,1805,Max Gelman,USA,"Alolan Ninetales, Iron Hands, Iron Bundle, Sinistcha, Heatran, Landorus Therian"
92,1058,Arbin Tumaneng,USA,"Armarouge, Single Strike Urshifu, Female Indeedee, Torkoal, Galarian Weezing, Flutter Mane"
93,2124,Robert Moore,USA,"Clefairy, Rillaboom, Hisuian Arcanine, Wellspring Mask Ogerpon, Flutter Mane, Roaring Moon"
94,2817,Brennan Clark,Canada,"Iron Bundle, Chi-Yu, Landorus Therian, Iron Hands, Amoonguss, Flutter Mane"
95,2312,Matin Moradi,USA,"Landorus Therian, Heatran, Sinistcha, Baxcalibur, Alolan Ninetales, Iron Hands"
96,2818,Joseph Thomas,USA,"Wellspring Mask Ogerpon, Heatran, Roaring Moon, Cresselia, Rillaboom, Iron Hands"
97,2819,Patrick Cheng,Hong Kong,"Torkoal, Gallade, Female Indeedee, Single Strike Urshifu, Ursaluna, Armarouge"
98,1871,Xiao Haotian,China,"Chi-Yu, Flutter Mane, Wellspring Mask Ogerpon, Landorus Therian, Rapid Strike Urshifu, Iron Hands"
99,657,Kyle Livinghouse,USA,"Iron Hands, Flutter Mane, Roaring Moon, Wellspring Mask Ogerpon, Weezing, Landorus Therian"
100,1938,Andrew Johnson,USA,"Rillaboom, Iron Bundle, Flutter Mane, Kommo-o, Tyranitar, Hisuian Arcanine"
101,342,Rajan Bal,USA,"Flutter Mane, Roaring Moon, Clefairy, Wellspring Mask Ogerpon, Hisuian Arcanine, Rillaboom"
102,1586,Eric Stuart,USA,"Heatran, Amoonguss, Flutter Mane, Roaring Moon, Landorus Therian, Iron Hands"
103,1066,Marco Hemantha Kaladura Silva,Italy,"Amoonguss, Roaring Moon, Heatran, Landorus Therian, Iron Hands, Flutter Mane"
104,1680,Luca Paz,USA,"Rapid Strike Urshifu, Hisuian Arcanine, Rillaboom, Tornadus, Chien-Pao, Flutter Mane"
105,2820,Jacob Gagnacci,Canada,"Rapid Strike Urshifu, Chien-Pao, Amoonguss, Tornadus, Flutter Mane, Hisuian Arcanine"
106,2821,Quaid Reynolds,Canada,"Amoonguss, Kommo-o, Landorus Therian, Tyranitar, Heatran, Rillaboom"
107,632,Yuanhao Li,USA,"Tornadus, Rillaboom, Rapid Strike Urshifu, Flutter Mane, Landorus Therian, Hearthflame Mask Ogerpon"
108,2822,kyle andrew,Canada,"Dondozo, Tatsugiri, Landorus Therian, Hearthflame Mask Ogerpon, Gholdengo, Fezandipiti"
109,2823,Charlie Pollock,USA,"Wellspring Mask Ogerpon, Heatran, Iron Hands, Kingambit, Landorus Therian, Flutter Mane"
110,2824,Aaron Jaffe,Canada,"Gyarados, Garganacl, Sinistcha, Iron Hands, Grimmsnarl, Glimmora"
111,2325,Olivia Maney,USA,"Volcarona, Wellspring Mask Ogerpon, Flutter Mane, Alolan Ninetales, Farigiraf, Rillaboom"
112,2825,Eric Luong,Canada,"Hisuian Arcanine, Flutter Mane, Ting-Lu, Clefairy, Rillaboom, Kommo-o"
113,2826,Jeffrey Ramsden,Canada,"Chien-Pao, Dragonite, Dondozo, Tatsugiri, Hisuian Arcanine, Amoonguss"
114,1676,Calvin Nisson,USA,"Iron Hands, Flutter Mane, Wellspring Mask Ogerpon, Landorus Therian, Chi-Yu, Kingambit"
115,2072,Luis Mendoza,El Salvador,"Weezing, Hisuian Arcanine, Roaring Moon, Rillaboom, Flutter Mane, Wellspring Mask Ogerpon"
116,311,Stephen Morioka,USA,"Rillaboom, Farigiraf, Rapid Strike Urshifu, Heatran, Chien-Pao, Dragonite"
117,2827,Mateo Vasic,USA,"Heatran, Chien-Pao, Landorus Therian, Iron Hands, Rillaboom, Cornerstone Mask Ogerpon"
118,1605,Jourdan Bul,USA,"Iron Hands, Landorus Therian, Flutter Mane, Heatran, Wellspring Mask Ogerpon, Roaring Moon"
119,2828,Dia Laidlaw,USA,"Rillaboom, Dragonite, Hearthflame Mask Ogerpon, Milotic, Flutter Mane, Chien-Pao"
120,2348,Timothy Bensema,USA,"Heatran, Landorus Therian, Iron Hands, Alolan Ninetales, Kingambit, Wellspring Mask Ogerpon"
121,411,Vincent Montalvo,USA,"Tornadus, Gholdengo, Iron Hands, Wellspring Mask Ogerpon, Cresselia, Hisuian Arcanine"
122,2829,Neale Maker,N/A,"Baxcalibur, Landorus Therian, Heatran, Wellspring Mask Ogerpon, Iron Hands, Alolan Ninetales"
123,2830,Nick Petrina,Canada,"Farigiraf, Tornadus, Bloodmoon Ursaluna, Flutter Mane, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
124,2225,Junxi Zhu,USA,"Rillaboom, Flutter Mane, Hisuian Arcanine, Hearthflame Mask Ogerpon, Tornadus, Gastrodon"
125,1892,Yotam Cohen,USA,"Chien-Pao, Rapid Strike Urshifu, Tornadus, Hisuian Arcanine, Rillaboom, Flutter Mane"
126,1637,Tyson Gernack,Canada,"Iron Hands, Landorus Therian, Dusclops, Chi-Yu, Wellspring Mask Ogerpon, Bloodmoon Ursaluna"
127,2831,Will Evans,Canada,"Gholdengo, Rapid Strike Urshifu, Regidrago, Flutter Mane, Illumise, Rillaboom"
128,2832,Alex Lindoro,Mexico,"Iron Hands, Kingambit, Landorus Therian, Sinistcha, Flutter Mane, Roaring Moon"
