Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
57,1147,Giovanni Piscitelli,Italy,"Amoonguss, Rapid Strike Urshifu, Landorus Therian, Flutter Mane, Iron Hands, Chi-Yu"
58,20,Nils Dunlop,Sweden,"Tornadus, Rapid Strike Urshifu, Armarouge, Female Indeedee, Landorus Therian, Gholdengo"
59,1626,Ranieri Calderari,Italy,"Heatran, Tornadus, Flutter Mane, Single Strike Urshifu, Iron Hands, Landorus Therian"
60,2595,Shane Whelan,Ireland,"Rillaboom, Landorus Therian, Tornadus, Rapid Strike Urshifu, Chien-Pao, Gholdengo"
61,2596,Adrian Trejo,Spain,"Tornadus, Flutter Mane, Chi-Yu, Rillaboom, Iron Hands, Rapid Strike Urshifu"
62,37,Arash Ommati,Italy,"Flutter Mane, Amoonguss, Rapid Strike Urshifu, Iron Hands, Chien-Pao, Landorus Therian"
63,2597,Francisco Carrión Cavas,Spain,"Hisuian Arcanine, Zapdos, Gholdengo, Chien-Pao, Rillaboom, Rapid Strike Urshifu"
64,2110,Yvar Vlieger,USA,"Iron Hands, Single Strike Urshifu, Ursaluna, Spectrier, Cresselia, Moltres"
65,2431,Marco Girardi,Italy,"Landorus Therian, Rillaboom, Hisuian Goodra, Rapid Strike Urshifu, Pelipper, Flutter Mane"
66,2598,David Romero,Spain,"Chi-Yu, Landorus Therian, Chien-Pao, Flutter Mane, Iron Hands, Tornadus"
67,2599,Vincenzo Emanuele Ciliberto,Italy,"Amoonguss, Gholdengo, Chien-Pao, Pelipper, Rapid Strike Urshifu, Iron Hands"
68,2600,Alberto Baldi,Italy,"Chien-Pao, Heatran, Farigiraf, Rapid Strike Urshifu, Rillaboom, Flutter Mane"
69,2601,Joey Davey,N/A,"Iron Hands, Landorus Therian, Rapid Strike Urshifu, Amoonguss, Flutter Mane, Chien-Pao"
70,1091,Roberto Parente,Italy,"Rapid Strike Urshifu, Hisuian Arcanine, Chien-Pao, Tornadus, Flutter Mane, Rillaboom"
71,2021,Matthieu Barbe,France,"Single Strike Urshifu, Tornadus, Heatran, Farigiraf, Flutter Mane, Iron Hands"
72,2602,Adi Anais,Israel,"Landorus Therian, Flutter Mane, Azumarill, Tornadus, Single Strike Urshifu, Heatran"
73,2603,Orlando CANDELARESI,France,"Iron Hands, Basculegion, Flutter Mane, Amoonguss, Thundurus, Chien-Pao"
74,2604,Jesús Montero,Spain,"Tornadus, Chi-Yu, Landorus Therian, Flutter Mane, Iron Hands, Chien-Pao"
75,2101,Justin De  Backer,Belgium,"Flutter Mane, Landorus Therian, Heatran, Annihilape, Tornadus, Rillaboom"
76,2605,Aratz Enparantza,Spain,"Enamorus Therian, Hisuian Lilligant, Kingambit, Torkoal, Female Indeedee, Armarouge"
77,2606,Mikel Such Soler,Spain,"Tornadus, Amoonguss, Rapid Strike Urshifu, Landorus Therian, Heatran, Flutter Mane"
78,2607,Marc Ceprian Martinez,Spain,"Flutter Mane, Rapid Strike Urshifu, Tornadus, Gholdengo, Brambleghast, Chi-Yu"
79,2608,Jose Rider Lorenzo,Spain,"Cresselia, Iron Hands, Chien-Pao, Heatran, Amoonguss, Rapid Strike Urshifu"
80,2609,Sylwester Sajek Tuleja,Spain,"Heatran, Amoonguss, Farigiraf, Chien-Pao, Azumarill, Dragapult"
81,2024,Rahim Farzan,Germany,"Landorus Therian, Gholdengo, Flutter Mane, Single Strike Urshifu, Iron Hands, Tornadus"
82,2430,Yannick Otting,Germany,"Rapid Strike Urshifu, Hisuian Arcanine, Rillaboom, Flutter Mane, Chien-Pao, Tornadus"
83,2610,Adrian Barquero Rodriguez,Spain,"Gholdengo, Tornadus, Rapid Strike Urshifu, Chien-Pao, Landorus Therian, Rillaboom"
84,2611,Yanael Leber,France,"Palafin, Landorus Therian, Corviknight, Flutter Mane, Chi-Yu, Amoonguss"
85,2612,Jay Ballester,Spain,"Chien-Pao, Hisuian Arcanine, Gholdengo, Amoonguss, Tornadus, Rapid Strike Urshifu"
86,15,Miguel Marti de La Torre,Spain,"Rapid Strike Urshifu, Rillaboom, Iron Hands, Heatran, Landorus Therian, Cresselia"
87,1648,Davide Piroddu,Italy,"Brambleghast, Gholdengo, Rapid Strike Urshifu, Chi-Yu, Flutter Mane, Tornadus"
88,73,Luca Lussignoli,Italy,"Gholdengo, Chien-Pao, Iron Hands, Rapid Strike Urshifu, Pelipper, Amoonguss"
89,2109,Sven Kracht,Germany,"Farigiraf, Single Strike Urshifu, Thundurus, Chi-Yu, Torkoal, Flutter Mane"
90,1207,Matteo Moscardini,Italy,"Iron Hands, Amoonguss, Flutter Mane, Chien-Pao, Rapid Strike Urshifu, Landorus Therian"
91,2613,Juan Camilo Osorio,Germany,"Rapid Strike Urshifu, Rillaboom, Flutter Mane, Chien-Pao, Heatran, Iron Hands"
92,2614,Luca Vancomerbeke,France,"Iron Hands, Iron Bundle, Landorus Therian, Hisuian Arcanine, Heatran, Rillaboom"
93,1546,Daniele Kaygorodova,Italy,"Flutter Mane, Single Strike Urshifu, Landorus Therian, Chi-Yu, Iron Hands, Tornadus"
94,105,Ruben Pereira,Portugal,"Amoonguss, Flutter Mane, Landorus Therian, Chien-Pao, Heatran, Rapid Strike Urshifu"
95,2615,Alejandro Iglesias,Spain,"Hisuian Arcanine, Baxcalibur, Gholdengo, Amoonguss, Grimmsnarl, Annihilape"
96,2616,José Manuel López García,Spain,"Tornadus, Single Strike Urshifu, Farigiraf, Volcarona, Azumarill, Landorus Therian"
97,2617,Alessandro Finotto,Italy,"Rapid Strike Urshifu, Pelipper, Iron Hands, Chien-Pao, Gholdengo, Amoonguss"
98,1318,Juan Borreguero,Spain,"Heatran, Farigiraf, Rillaboom, Landorus Therian, Iron Hands, Iron Bundle"
99,2011,Joan Perelló,Spain,"Single Strike Urshifu, Tatsugiri, Flutter Mane, Tornadus, Chien-Pao, Dondozo"
100,2618,Hugo Rodrigues,Portugal,"Roaring Moon, Chi-Yu, Flutter Mane, Gyarados, Iron Hands, Amoonguss"
101,2013,Simon Bernard,Austria,"Flutter Mane, Amoonguss, Iron Hands, Chi-Yu, Single Strike Urshifu, Gyarados"
102,2476,Karl Akpovi,France,"Rapid Strike Urshifu, Chien-Pao, Gholdengo, Pelipper, Amoonguss, Iron Hands"
103,1652,Francesco Iozzia,Italy,"Chien-Pao, Gastrodon, Heatran, Landorus Therian, Flutter Mane, Kingambit"
104,1517,Antonio Sánchez,Spain,"Flutter Mane, Hisuian Arcanine, Tornadus, Rillaboom, Rapid Strike Urshifu, Chien-Pao"
105,2619,Léo Gaudinet,France,"Single Strike Urshifu, Flutter Mane, Amoonguss, Tornadus, Heatran, Iron Hands"
106,2620,Marc Seguí Coll,Spain,"Flutter Mane, Iron Hands, Tornadus, Tatsugiri, Dondozo, Chi-Yu"
107,2621,Maurizio D,Italy,"Hisuian Goodra, Chien-Pao, Rapid Strike Urshifu, Rillaboom, Farigiraf, Ursaluna"
108,1508,Iker Rodrigo,Spain,"Flutter Mane, Amoonguss, Iron Hands, Landorus Therian, Gyarados, Heatran"
109,2622,Antonio Pala,Italy,"Flutter Mane, Cresselia, Iron Hands, Chi-Yu, Amoonguss, Ursaluna"
110,2623,Matteo Ferrari,Italy,"Flutter Mane, Landorus Therian, Rillaboom, Single Strike Urshifu, Tornadus, Hisuian Arcanine"
111,2624,Alberto Hernandez,Spain,"Amoonguss, Rapid Strike Urshifu, Iron Hands, Landorus Therian, Chien-Pao, Flutter Mane"
112,2625,Adrià Ortiz Martinez,Spain,"Hisuian Lilligant, Flutter Mane, Ursaluna, Iron Hands, Torkoal, Cresselia"
113,1614,Antoine de  La  Forest,France,"Rillaboom, Chien-Pao, Heatran, Tornadus, Flutter Mane, Rapid Strike Urshifu"
114,2626,Andrés Garmón,Spain,"Farigiraf, Abomasnow, Articuno, Iron Hands, Ting-Lu, Heatran"
115,2627,Ioannis Baziotis,Greece,"Heatran, Cresselia, Iron Hands, Rapid Strike Urshifu, Chien-Pao, Amoonguss"
116,2628,Domingo Tundidor,Spain,"Heatran, Dragapult, Rapid Strike Urshifu, Farigiraf, Chien-Pao, Rillaboom"
117,2629,Edoardo Saggio,Italy,"Heatran, Farigiraf, Flutter Mane, Iron Bundle, Landorus Therian, Rillaboom"
118,8,Kevin Salvetto,Italy,"Chi-Yu, Rapid Strike Urshifu, Flutter Mane, Amoonguss, Landorus Therian, Iron Hands"
119,2630,Michele Trevisan,Italy,"Chien-Pao, Amoonguss, Pelipper, Hisuian Goodra, Rapid Strike Urshifu, Flutter Mane"
120,1494,Oriol Plaza,Spain,"Iron Hands, Flutter Mane, Amoonguss, Rapid Strike Urshifu, Landorus Therian, Chien-Pao"
121,1499,Maurice Uteg,Germany,"Iron Hands, Gyarados, Chi-Yu, Amoonguss, Grimmsnarl, Flutter Mane"
122,2119,Carmine Ragone,Austria,"Ursaluna, Single Strike Urshifu, Iron Hands, Gyarados, Cresselia, Flutter Mane"
123,2631,Israel Gimeno,Spain,"Thundurus, Gyarados, Landorus Therian, Flutter Mane, Amoonguss, Chi-Yu"
124,2632,Raúl Cruz,Spain,"Flutter Mane, Landorus Therian, Rapid Strike Urshifu, Chi-Yu, Iron Hands, Amoonguss"
125,2633,Andreas Zahn,Germany,"Single Strike Urshifu, Flutter Mane, Tatsugiri, Tornadus, Chi-Yu, Dondozo"
126,2634,Jorge Hernández Acosta,Spain,"Amoonguss, Azumarill, Heatran, Rillaboom, Ursaluna, Cresselia"
127,2465,Mattia Podestà,Italy,"Heatran, Single Strike Urshifu, Landorus Therian, Tornadus, Farigiraf, Flutter Mane"
128,1491,Jacopo Gardin,Italy,"Chi-Yu, Tatsugiri, Dondozo, Single Strike Urshifu, Iron Hands, Flutter Mane"
