Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
43,129,Nick Navarre,USA,"Hearthflame Mask Ogerpon, Flutter Mane, Kingambit, Landorus Therian, Heatran, Rillaboom"
44,2120,Richard Rappa,USA,"Armarouge, Hisuian Lilligant, Female Indeedee, Torkoal, Kingambit, Staraptor"
45,195,Joshua Lorcy,USA,"Landorus Therian, Iron Hands, Amoonguss, Flutter Mane, Chi-Yu, Ogerpon"
46,2545,Andrew Whitman,USA,"Kingambit, Iron Hands, Rillaboom, Landorus Therian, Iron Bundle, Hearthflame Mask Ogerpon"
47,2666,Patrick Rolens,USA,"Grimmsnarl, Sneasler, Sinistcha, Hisuian Arcanine, Baxcalibur, Galarian Moltres"
48,1572,Darsh Patel,USA,"Landorus Therian, Iron Bundle, Rillaboom, Iron Hands, Milotic, Hearthflame Mask Ogerpon"
49,2525,Kylan Van  Severen,Canada,"Flutter Mane, Dragonite, Amoonguss, Chien-Pao, Landorus Therian, Iron Hands"
50,1228,Justin Ramirez,USA,"Wellspring Mask Ogerpon, Amoonguss, Chi-Yu, Iron Hands, Flutter Mane, Landorus Therian"
51,1582,Matthew Woodruff,USA,"Tornadus, Rillaboom, Flutter Mane, Rapid Strike Urshifu, Gholdengo, Landorus Therian"
52,2667,Aaron Grubbs,USA,"Gholdengo, Tornadus, Hisuian Arcanine, Wellspring Mask Ogerpon, Rillaboom, Rapid Strike Urshifu"
53,2527,Kyle Howland,USA,"Amoonguss, Landorus Therian, Iron Hands, Chi-Yu, Flutter Mane, Iron Bundle"
54,2668,Huston Rhodes,USA,"Dondozo, Tatsugiri Stretchy Form, Chien-Pao, Dragonite, Hearthflame Mask Ogerpon, Flutter Mane"
55,2669,Daniel Nalick,USA,"Hisuian Lilligant, Hearthflame Mask Ogerpon, Torkoal, Iron Hands, Milotic, Dusclops"
56,2546,Matt Francis,USA,"Chi-Yu, Ursaluna, Flutter Mane, Iron Hands, Farigiraf, Cresselia"
57,2194,Joe Sakowski,USA,"Iron Hands, Gholdengo, Landorus Therian, Iron Bundle, Rapid Strike Urshifu, Amoonguss"
58,1783,Luke Bowar,USA,"Ursaluna, Hatterene, Single Strike Urshifu, Female Indeedee, Torkoal, Armarouge"
59,2387,Brayden Brafford,USA,"Landorus Therian, Single Strike Urshifu, Flutter Mane, Rillaboom, Tornadus, Hearthflame Mask Ogerpon"
60,1028,James Evans,USA,"Cresselia, Gastrodon, Iron Hands, Single Strike Urshifu, Hisuian Arcanine, Landorus Therian"
61,1037,Preston Gadling,USA,"Flutter Mane, Weezing, Iron Hands, Landorus Therian, Roaring Moon, Chien-Pao"
62,2670,Brian Hough,USA,"Iron Bundle, Landorus Therian, Kingambit, Iron Hands, Wellspring Mask Ogerpon, Chi-Yu"
63,2207,Christopher Ferguson,USA,"Flutter Mane, Iron Hands, Landorus Therian, Cresselia, Wellspring Mask Ogerpon, Heatran"
64,2671,Bukunmi Oyewole,USA,"Iron Hands, Rapid Strike Urshifu, Tornadus, Farigiraf, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna"
65,2672,Brandon Owens,USA,"Hearthflame Mask Ogerpon, Iron Hands, Landorus Therian, Flutter Mane, Chi-Yu, Tornadus"
66,2673,Kyle Leftridge,USA,"Female Indeedee, Empoleon, Chien-Pao, Sneasler, Armarouge, Ogerpon"
67,1565,Marcus Dion,Canada,"Wellspring Mask Ogerpon, Illumise, Landorus Therian, Chi-Yu, Flutter Mane, Iron Hands"
68,1088,Joseph Ugarte,USA,"Iron Hands, Flutter Mane, Gastrodon, Hisuian Arcanine, Cresselia, Single Strike Urshifu"
69,2674,Micah Campbell,USA,"Female Indeedee, Armarouge, Hisuian Lilligant, Staraptor, Iron Hands, Torkoal"
70,2537,Jackson Manning,USA,"Iron Bundle, Rapid Strike Urshifu, Gholdengo, Chien-Pao, Rillaboom, Dragonite"
71,343,Brian Youm,USA,"Wellspring Mask Ogerpon, Amoonguss, Landorus Therian, Iron Hands, Flutter Mane, Chi-Yu"
72,2212,Nicholas Donnelly,USA,"Hearthflame Mask Ogerpon, Hatterene, Armarouge, Ursaluna, Female Indeedee, Torkoal"
73,2384,Christian Kepler,USA,"Sinistcha, Hisuian Arcanine, Alolan Ninetales, Iron Hands, Baxcalibur, Empoleon"
74,2675,Zaq Ziemba,USA,"Torkoal, Hearthflame Mask Ogerpon, Flutter Mane, Iron Hands, Cresselia, Ursaluna"
75,1939,Olivia Moledzki,Canada,"Chien-Pao, Landorus Therian, Flutter Mane, Amoonguss, Dragonite, Iron Hands"
76,2302,Nicholas Rubingh,USA,"Flutter Mane, Rapid Strike Urshifu, Iron Hands, Chien-Pao, Tornadus, Hearthflame Mask Ogerpon"
77,2676,Gus Steiner,USA,"Rapid Strike Urshifu, Landorus Therian, Iron Hands, Heatran, Flutter Mane, Ogerpon"
78,2677,Brendan Przywara,USA,"Farigiraf, Tornadus, Brambleghast, Gholdengo, Chi-Yu, Rapid Strike Urshifu"
79,1952,Ryan Nesmith,USA,"Chien-Pao, Hisuian Arcanine, Rapid Strike Urshifu, Rillaboom, Farigiraf, Bloodmoon Ursaluna"
80,2678,Patrick Dillon,USA,"Heatran, Iron Bundle, Cornerstone Mask Ogerpon, Farigiraf, Dragonite, Alolan Ninetales"
81,2679,Joseph Lesko,USA,"Iron Hands, Chien-Pao, Dragonite, Heatran, Landorus Therian, Sinistcha"
82,1917,Dominique Johnson,USA,"Iron Hands, Chien-Pao, Wellspring Mask Ogerpon, Landorus Therian, Flutter Mane, Amoonguss"
83,2195,James Elugbemi,USA,"Single Strike Urshifu, Heatran, Flutter Mane, Landorus Therian, Hearthflame Mask Ogerpon, Tornadus"
84,1945,Dillon Kleinvehn,USA,"Rillaboom, Hearthflame Mask Ogerpon, Kingambit, Iron Bundle, Iron Hands, Landorus Therian"
85,2680,Chukwuka Onua,USA,"Rapid Strike Urshifu, Landorus, Iron Hands, Dragapult, Hearthflame Mask Ogerpon, Corviknight"
86,1573,Kyle Ayala,USA,"Rapid Strike Urshifu, Tornadus, Rillaboom, Chien-Pao, Landorus Therian, Hearthflame Mask Ogerpon"
87,2150,Marcos Perez,USA,"Iron Hands, Landorus Therian, Chien-Pao, Cresselia, Bloodmoon Ursaluna, Sinistcha"
88,1777,Brandon Wright,USA,"Wellspring Mask Ogerpon, Farigiraf, Heatran, Iron Hands, Dragapult, Chien-Pao"
89,2553,Mitch Gavars,USA,"Flutter Mane, Hisuian Arcanine, Iron Hands, Wellspring Mask Ogerpon, Bloodmoon Ursaluna, Cresselia"
90,2681,Joseph Nunziata,USA,"Tornadus, Kingambit, Flutter Mane, Hearthflame Mask Ogerpon, Landorus Therian, Rapid Strike Urshifu"
91,2682,Tom Mulcahy,USA,"Flutter Mane, Landorus Therian, Hearthflame Mask Ogerpon, Iron Hands, Sinistcha, Milotic"
92,2683,Nick Morris,USA,"Flutter Mane, Landorus Therian, Wellspring Mask Ogerpon, Chien-Pao, Iron Hands, Tornadus"
93,332,Justin Burns,USA,"Hearthflame Mask Ogerpon, Rillaboom, Flutter Mane, Landorus Therian, Roaring Moon, Galarian Weezing"
94,2684,Rily Corn,USA,"Rillaboom, Landorus Therian, Alolan Ninetales, Heatran, Wellspring Mask Ogerpon, Baxcalibur"
95,1486,Jeremy Boyd,USA,"Hisuian Arcanine, Flutter Mane, Gastrodon, Iron Hands, Rillaboom, Chien-Pao"
96,2685,Justin Lewis,USA,"Landorus Therian, Heatran, Iron Hands, Chien-Pao, Wellspring Mask Ogerpon, Farigiraf"
97,2686,Spencer Johnson,USA,"Hisuian Arcanine, Thundurus, Alolan Ninetales, Baxcalibur, Amoonguss, Heatran"
98,1727,Kevin Bisping,USA,"Hisuian Zoroark, Gholdengo, Iron Bundle, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Landorus Therian"
99,2687,Ammar Zahid,USA,"Volcarona, Wellspring Mask Ogerpon, Sinistcha, Iron Hands, Chien-Pao, Landorus Therian"
100,1814,Xavier Méndez,Mexico,"Single Strike Urshifu, Farigiraf, Hearthflame Mask Ogerpon, Mamoswine, Tornadus, Flutter Mane"
101,534,Brandon Meckley,USA,"Tornadus, Landorus Therian, Flutter Mane, Kingambit, Hearthflame Mask Ogerpon, Rillaboom"
102,2358,Samuel Temple,USA,"Flutter Mane, Rapid Strike Urshifu, Landorus Therian, Iron Hands, Heatran, Cornerstone Mask Ogerpon"
103,2688,Jon VanRyckeghem,USA,"Roaring Moon, Iron Hands, Milotic, Amoonguss, Landorus Therian, Chi-Yu"
104,170,Adam Dejka,USA,"Torkoal, Hearthflame Mask Ogerpon, Flutter Mane, Armarouge, Female Indeedee, Hisuian Lilligant"
105,1679,Evan Witz,USA,"Farigiraf, Hearthflame Mask Ogerpon, Landorus Therian, Kingambit, Iron Hands, Iron Bundle"
106,1677,Chris Yingling,USA,"Kingambit, Iron Hands, Cresselia, Bloodmoon Ursaluna, Torkoal, Farigiraf"
107,1898,Sebastian Guerrero,USA,"Landorus, Flutter Mane, Dragonite, Tornadus, Chien-Pao, Kingambit"
108,2526,Jeremy Leishman,USA,"Gyarados, Gholdengo, Grimmsnarl, Amoonguss, Chi-Yu, Iron Hands"
109,2146,Enzo Reci,USA,"Ursaluna, Female Indeedee, Rapid Strike Urshifu, Tornadus, Armarouge, Flutter Mane"
110,2136,Chris Jenkins,USA,"Wellspring Mask Ogerpon, Landorus Therian, Iron Bundle, Chi-Yu, Flutter Mane, Iron Hands"
111,2555,Eric Rutherford,USA,"Iron Hands, Cresselia, Hearthflame Mask Ogerpon, Enamorus Therian, Ursaluna, Farigiraf"
112,2185,Benjamin Jones,USA,"Wellspring Mask Ogerpon, Rillaboom, Farigiraf, Landorus Therian, Iron Bundle, Chi-Yu"
113,2689,Jack Wright,USA,"Landorus Therian, Sinistcha, Okidogi, Kingambit, Wellspring Mask Ogerpon, Scream Tail"
114,1236,Joseph Brummett,USA,"Cresselia, Ursaluna, Chi-Yu, Iron Hands, Landorus Therian, Iron Bundle"
115,2690,William Lesko,USA,"Iron Hands, Milotic, Torkoal, Ursaluna, Hearthflame Mask Ogerpon, Cresselia"
116,2312,Matin Moradi,USA,"Landorus Therian, Rapid Strike Urshifu, Flutter Mane, Iron Hands, Chien-Pao, Hearthflame Mask Ogerpon"
117,2691,Shawn Meredith,USA,"Glimmora, Rillaboom, Dondozo, Flutter Mane, Tatsugiri, Hearthflame Mask Ogerpon"
118,2692,Zane Thatcher,USA,"Cresselia, Iron Hands, Alolan Ninetales, Annihilape, Flutter Mane, Ursaluna"
119,2693,Josh Croft,USA,"Flutter Mane, Chien-Pao, Iron Hands, Wellspring Mask Ogerpon, Landorus Therian, Amoonguss"
120,2694,Philip Miller,USA,"Alolan Ninetales, Munkidori, Dondozo, Iron Hands, Hearthflame Mask Ogerpon, Roaring Moon"
121,2695,Brodie Nishwitz,USA,"Iron Bundle, Corviknight, Flutter Mane, Landorus Therian, Grimmsnarl, Hearthflame Mask Ogerpon"
122,2696,Nicholas Seidl,USA,"Gholdengo, Wellspring Mask Ogerpon, Iron Hands, Landorus Therian, Cresselia, Alolan Ninetales"
123,2697,Taylor Keller,USA,"Rillaboom, Kingambit, Iron Bundle, Hearthflame Mask Ogerpon, Iron Hands, Landorus Therian"
124,2698,Jeongbin Pak,USA,"Bloodmoon Ursaluna, Wellspring Mask Ogerpon, Okidogi, Hisuian Arcanine, Sinistcha, Grimmsnarl"
125,2699,Michael Holloway,USA,"Tornadus, Scizor, Iron Hands, Rapid Strike Urshifu, Dragonite, Chien-Pao"
126,2700,Henry Shavel,USA,"Zapdos, Flutter Mane, Rapid Strike Urshifu, Heatran, Rillaboom, Landorus Therian"
127,1046,Carl Shotsberger,USA,"Houndstone, Sinistcha, Enamorus Therian, Tyranitar, Azumarill, Clefairy"
128,2701,Blake Holman,USA,"Landorus Therian, Flutter Mane, Chien-Pao, Wellspring Mask Ogerpon, Iron Hands, Weezing"
