Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
49,2357,Vinh Dang,USA,"Annihilape, Abomasnow, Cetitan, Gyarados, Brute Bonnet, Talonflame"
50,2358,Samuel Temple,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
51,2359,Joseph Kwan,USA,"Flutter Mane, Orthworm, Arcanine, Chien-Pao, Ting-Lu, Azumarill"
52,1945,Dillon Kleinvehn,USA,"Flutter Mane, Maushold, Gholdengo, Gyarados, Great Tusk, Murkrow"
53,2360,Mathew Courtney,USA,"Flutter Mane, Orthworm, Tyranitar, Female Indeedee, Garchomp, Iron Hands"
54,1766,Luka Trejgut,USA,"Flutter Mane, Amoonguss, Arcanine, Kingambit, Great Tusk, Baxcalibur"
55,2361,Atticus LaTouche,USA,"Flutter Mane, Amoonguss, Chi-Yu, Palafin, Iron Bundle, Scizor"
56,351,Raghav Malaviya,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Kingambit"
57,1257,John Mills,USA,"Flutter Mane, Scream Tail, Torkoal, Iron Bundle, Great Tusk, Kingambit"
58,2204,Daisy Pupel,USA,"Dragapult, Amoonguss, Coalossal, Iron Bundle, Great Tusk, Iron Hands"
59,2227,Leonard Craft  III,USA,"Annihilape, Maushold, Chi-Yu, Iron Bundle, Scizor, Gyarados"
60,2362,Michael Eagon,USA,"Flutter Mane, Amoonguss, Gholdengo, Azumarill, Pelipper, Iron Hands"
61,2363,Caleb Pawelski,USA,"Flutter Mane, Iron Thorns, Chi-Yu, Iron Bundle, Azumarill, Dragonite"
62,1700,Chase Tiedtke,USA,"Mimikyu, Maushold, Chi-Yu, Iron Bundle, Great Tusk, Glimmora"
63,2364,Tasnim Rahman,Canada,"Flutter Mane, Jumpluff, Torkoal, Chien-Pao, Great Tusk, Dragonite"
64,2172,Bobby Rochelle,USA,"Gholdengo, Amoonguss, Talonflame, Iron Bundle, Maushold, Annihilape"
65,2365,Shane Baer,USA,"Grimmsnarl, Tsareena, Tinkaton, Wash Rotom, Ting-Lu, Hawlucha"
66,2366,John Miller,USA,"Flutter Mane, Farigiraf, Talonflame, Chien-Pao, Garchomp, Iron Hands"
67,2367,Waleed Helmy,USA,"Flutter Mane, Kingambit, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
68,1783,Luke Bowar,USA,"Hatterene, Lilligant, Torkoal, Female Indeedee, Armarouge, Iron Hands"
69,2368,Luke Neubauer,USA,"Farigiraf, Scizor, Chien-Pao, Paldean Tauros Aqua Breed, Garchomp, Talonflame"
70,205,Jon Hu,USA,"Flutter Mane, Female Indeedee, Armarouge, Gyarados, Great Tusk, Talonflame"
71,2369,Joseph Pulkowski,USA,"Flutter Mane, Amoonguss, Chien-Pao, Palafin, Gothitelle, Iron Hands"
72,311,Stephen Morioka,USA,"Flutter Mane, Orthworm, Chien-Pao, Gyarados, Ting-Lu, Dragonite"
73,342,Rajan Bal,USA,"Flutter Mane, Amoonguss, Murkrow, Gyarados, Great Tusk, Iron Hands"
74,1774,Jonathan Zuniga,N/A,"Flutter Mane, Annihilape, Chi-Yu, Iron Bundle, Chien-Pao, Dragonite"
75,2370,Charles Dupont,Canada,"Garganacl, Breloom, Arcanine, Iron Bundle, Chien-Pao, Dondozo"
76,2371,Chris Derocher,USA,"Flutter Mane, Tyranitar, Lycanroc, Iron Bundle, Garchomp, Corviknight"
77,1958,John Galvin,USA,"Ceruledge, Kingambit, Chien-Pao, Wash Rotom, Great Tusk, Dragonite"
78,1943,Ben Larson,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
79,1935,Enrique Grimaldo,Mexico,"Gholdengo, Grimmsnarl, Arcanine, Iron Hands, Tatsugiri, Dondozo"
80,2372,Gwen Edgar,USA,"Dragonite, Kingambit, Pelipper, Iron Bundle, Tatsugiri, Dondozo"
81,752,Pedro Lima,Portugal,"Dragonite, Glimmora, Chi-Yu, Iron Bundle, Tatsugiri, Dondozo"
82,1786,Steven Stark,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
83,1890,Wu Yichun,China,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
84,212,Ethan Simpson,USA,"Gholdengo, Amoonguss, Chi-Yu, Iron Bundle, Baxcalibur, Hariyama"
85,1260,Michael Zhang,USA,"Flutter Mane, Amoonguss, Arcanine, Iron Bundle, Baxcalibur, Tyranitar"
86,2086,Boris Hamm,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Iron Hands"
87,2137,Calvin Tobias,USA,"Flutter Mane, Kingambit, Arcanine, Iron Bundle, Chien-Pao, Dragonite"
88,1680,Luca Paz,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
89,1586,Eric Stuart,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
90,2373,Chester Sallstrom,USA,"Flutter Mane, Gallade, Talonflame, Gastrodon, Chien-Pao, Dragonite"
91,2374,Blake Silver,USA,"Flutter Mane, Amoonguss, Quaquaval, Iron Bundle, Pelipper, Kingambit"
92,2375,Adam Baltrusaitis,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
93,2376,Eric Martinez,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
94,1582,Matthew Woodruff,USA,"Mimikyu, Amoonguss, Hatterene, Azumarill, Maushold, Iron Hands"
95,2121,Dillon Clark,USA,"Gholdengo, Amoonguss, Tyranitar, Iron Bundle, Great Tusk, Talonflame"
96,614,Kamaal Harris,USA,"Flutter Mane, Chien-Pao, Torkoal, Wash Rotom, Great Tusk, Corviknight"
97,1141,Lauri Halonen,Finland,"Flutter Mane, Amoonguss, Chi-Yu, Dondozo, Tatsugiri Droopy Form, Iron Hands"
98,1930,Jonathan DeKoekkoek,USA,"Scream Tail, Amoonguss, Arcanine, Gyarados, Ting-Lu, Iron Hands"
99,2377,Dallas Heil,USA,"Flutter Mane, Abomasnow, Scizor, Iron Bundle, Sandy Shocks, Espathra"
100,2378,Peter DeMartino,USA,"Hatterene, Lilligant, Torkoal, Female Indeedee, Armarouge, Iron Hands"
101,2379,Ben Wolf,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
102,2195,James Elugbemi,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Kingambit, Dragonite"
103,2380,Jon Aloff,USA,"Flutter Mane, Scizor, Chi-Yu, Iron Bundle, Great Tusk, Gyarados"
104,1561,Aaron Clemons,USA,"Flutter Mane, Orthworm, Tyranitar, Female Indeedee, Garchomp, Murkrow"
105,2381,Han Zhen,China,"Flutter Mane, Wo-Chien, Glimmora, Gyarados, Chien-Pao, Dragonite"
106,2320,Blake Falls,USA,"Flutter Mane, Amoonguss, Arcanine, Iron Bundle, Stonjourner, Dragonite"
107,2382,Jared Meek,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Iron Hands"
108,2383,Jacob Schaefer,USA,"Flutter Mane, Jumpluff, Chi-Yu, Torkoal, Great Tusk, Corviknight"
109,2157,Mason Cutler,USA,"Flutter Mane, Brambleghast, Talonflame, Glimmora, Tatsugiri Droopy Form, Dondozo"
110,2384,Christian Kepler,USA,"Farigiraf, Scizor, Chien-Pao, Paldean Tauros Aqua Breed, Garchomp, Talonflame"
111,2385,Cas Mulder,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
112,1949,Jimmy Friedle,USA,"Flutter Mane, Brute Bonnet, Chi-Yu, Azumarill, Gholdengo, Talonflame"
113,2386,Parker Simmons,USA,"Gholdengo, Arboliva, Pelipper, Qwilfish, Maushold, Annihilape"
114,2387,Brayden Brafford,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
115,1565,Marcus Dion,Canada,"Gholdengo, Great Tusk, Talonflame, Chien-Pao, Garchomp, Dragonite"
116,2388,Adam Duke,USA,"Flutter Mane, Brute Bonnet, Chi-Yu, Maushold, Great Tusk, Murkrow"
117,2389,Ian Hinkle,USA,"Flutter Mane, Glimmora, Chi-Yu, Iron Bundle, Tatsugiri, Dondozo"
118,2212,Nicholas Donnelly,USA,"Hatterene, Tyranitar, Lycanroc, Female Indeedee, Armarouge, Annihilape"
119,1636,Donald Smith,USA,"Flutter Mane, Orthworm, Gothitelle, Dragonite, Ting-Lu, Iron Hands"
120,2390,Phil Smyth,USA,"Flutter Mane, Amoonguss, Chi-Yu, Azumarill, Ting-Lu, Corviknight"
121,2131,Ryan Brooker,USA,"Flutter Mane, Tyranitar, Lycanroc, Female Indeedee, Garchomp, Drifblim"
122,2391,Anthony Giannelli,USA,"Annihilape, Scream Tail, Gholdengo, Gyarados, Ting-Lu, Talonflame"
123,2392,Beau Berg,USA,"Annihilape, Maushold, Gholdengo, Iron Bundle, Great Tusk, Roaring Moon"
124,2393,Joe VanBladel,USA,"Flutter Mane, Lilligant, Torkoal, Female Indeedee, Great Tusk, Hatterene"
125,2394,Michael Bishop,USA,"Iron Hands, Glimmora, Chi-Yu, Iron Bundle, Tatsugiri, Dondozo"
126,2395,Tamkin Rahman,Canada,"Ting-Lu, Abomasnow, Dragonite, Iron Bundle, Tatsugiri Droopy Form, Dondozo"
127,2396,Sam Danneker,USA,"Farigiraf, Talonflame, Chi-Yu, Iron Bundle, Garchomp, Iron Hands"
128,1604,Nishant Joshi,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
