Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
50,1884,Brady Worley,Australia,"Garganacl, Amoonguss, Ceruledge, Wash Rotom, Sylveon, Roaring Moon"
51,128,Luke Curtale,Australia,"Annihilape, Maushold, Murkrow, Dondozo, Tatsugiri, Gholdengo"
52,1885,Ryosuke Hamasato,Japan,"Great Tusk, Glimmora, Talonflame, Iron Bundle, Flutter Mane, Kingambit"
53,1886,Scott Sellers,Australia,"Great Tusk, Tyranitar, Talonflame, Iron Bundle, Flutter Mane, Gholdengo"
54,139,Tony Nguyen,Australia,"Kingambit, Flutter Mane, Heat Rotom, Dondozo, Tatsugiri, Dragonite"
55,146,Gabriel Agati,Brazil,"Kingambit, Amoonguss, Arcanine, Baxcalibur, Flutter Mane, Garchomp"
56,1887,Thomas Chen,Australia,"Kingambit, Female Indeedee, Armarouge, Azumarill, Hatterene, Torkoal"
57,700,Liam Gilbert,Australia,"Great Tusk, Brute Bonnet, Torkoal, Farigiraf, Grimmsnarl, Gholdengo"
58,839,Galvin Hui,Australia,"Flutter Mane, Female Indeedee, Armarouge, Dondozo, Tatsugiri, Kingambit"
59,1373,Richard Ashby,USA,"Iron Hands, Grimmsnarl, Sandy Shocks, Iron Bundle, Flutter Mane, Garganacl"
60,1888,Carlton Dobie,Australia,"Great Tusk, Breloom, Talonflame, Iron Bundle, Annihilape, Gholdengo"
61,1476,Lewis Tan,Australia,"Flutter Mane, Amoonguss, Garganacl, Dondozo, Tatsugiri Stretchy Form, Gholdengo"
62,1889,James Sullivan,Australia,"Corviknight, Iron Jugulis, Arcanine, Iron Bundle, Abomasnow, Garchomp"
63,404,James Katsaros,Australia,"Annihilape, Maushold, Murkrow, Dondozo, Tatsugiri, Gholdengo"
64,712,Christopher Egan,Australia,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Farigiraf, Roaring Moon"
