Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
28,1622,Christian Smiljanić,Austria,"Gholdengo, Landorus, Rapid Strike Urshifu, Incineroar, Porygon2, Amoonguss"
29,43,Eduardo Cunha,Portugal,"Chien-Pao, Raging Bolt, Rapid Strike Urshifu, Gholdengo, Rillaboom, Incineroar"
30,2749,Miguel Paquete,Portugal,"Hearthflame Mask Ogerpon, Flutter Mane, Iron Boulder, Incineroar, Primarina, Rillaboom"
31,50,Davide Carrer,Italy,"Raging Bolt, Rillaboom, Chien-Pao, Incineroar, Rapid Strike Urshifu, Volcarona"
32,153,Diego Ferreira,Chile,"Ursaluna, Armarouge, Gallade, Female Indeedee, Landorus Therian, Torkoal"
33,3267,Javier Nain,Chile,"Rillaboom, Raging Bolt, Landorus, Chien-Pao, Incineroar, Rapid Strike Urshifu"
34,198,James Baek,USA,"Incineroar, Gholdengo, Chien-Pao, Raging Bolt, Rapid Strike Urshifu, Rillaboom"
35,3366,Rafael Busutil Martinez,Spain,"Raging Bolt, Cresselia, Ursaluna, Incineroar, Amoonguss, Rapid Strike Urshifu"
36,1498,Francesco Raga,Italy,"Landorus, Hearthflame Mask Ogerpon, Rillaboom, Rapid Strike Urshifu, Raging Bolt, Incineroar"
37,3195,Joseph Martin,N/A,"Roaring Moon, Hearthflame Mask Ogerpon, Female Indeedee, Hatterene, Bloodmoon Ursaluna, Okidogi"
38,1994,Michael Kelsch,Germany,"Flutter Mane, Single Strike Urshifu, Raging Bolt, Landorus, Wellspring Mask Ogerpon, Entei"
39,2860,Francesco Pio Pero,Italy,"Incineroar, Rillaboom, Amoonguss, Raging Bolt, Flutter Mane, Rapid Strike Urshifu"
40,606,Max Waterman,Great Britain,"Incineroar, Flutter Mane, Amoonguss, Raging Bolt, Wellspring Mask Ogerpon, Chien-Pao"
41,1023,Oliver Eskolin,Finland,"Amoonguss, Gholdengo, Tornadus, Rapid Strike Urshifu, Chien-Pao, Landorus Therian"
42,415,Meaghan Rattle,Australia,"Gouging Fire, Dragonite, Chien-Pao, Dondozo, Gholdengo, Ting-Lu"
43,1499,Maurice Uteg,Germany,"Gouging Fire, Landorus, Flutter Mane, Wellspring Mask Ogerpon, Kingambit, Rillaboom"
44,1551,Adrián Isidoro,Spain,"Raging Bolt, Landorus, Incineroar, Rillaboom, Hearthflame Mask Ogerpon, Rapid Strike Urshifu"
45,313,Jeudy Azzarelli,USA,"Rapid Strike Urshifu, Chien-Pao, Pelipper, Dragonite, Amoonguss, Gholdengo"
46,444,Juan Pablo Martinez,Paraguay,"Gouging Fire, Dragonite, Ogerpon, Ting-Lu, Dondozo, Chien-Pao"
47,609,Szymon Wojdat,Poland,"Tornadus, Raging Bolt, Flutter Mane, Amoonguss, Rapid Strike Urshifu, Incineroar"
48,268,Alister Sandover,Australia,"Roaring Moon, Iron Hands, Wellspring Mask Ogerpon, Amoonguss, Incineroar, Flutter Mane"
49,3367,Michał Dziurzyński,Poland,"Baxcalibur, Rapid Strike Urshifu, Flutter Mane, Amoonguss, Archaludon, Pelipper"
50,2400,Everett Filloon,USA,"Incineroar, Grimmsnarl, Wellspring Mask Ogerpon, Raging Bolt, Landorus, Rillaboom"
51,1652,Francesco Iozzia,Italy,"Chien-Pao, Incineroar, Rapid Strike Urshifu, Raging Bolt, Dragapult, Amoonguss"
52,3176,Jakob Hermann,Denmark,"Iron Hands, Farigiraf, Tornadus, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Single Strike Urshifu"
53,146,Gabriel Agati,Brazil,"Incineroar, Chien-Pao, Rapid Strike Urshifu, Rillaboom, Raging Bolt, Gholdengo"
54,148,Ian McLaughlin,USA,"Entei, Single Strike Urshifu, Flutter Mane, Gholdengo, Tornadus, Smeargle"
55,186,Matthew Jackson,USA,"Rapid Strike Urshifu, Raging Bolt, Amoonguss, Hearthflame Mask Ogerpon, Chien-Pao, Kingambit"
56,301,Guillermo Castilla Diaz,Spain,"Incineroar, Raging Bolt, Wellspring Mask Ogerpon, Flutter Mane, Landorus, Single Strike Urshifu"
57,2773,Bowei Zhang,N/A,"Kingambit, Flutter Mane, Dragonite, Gouging Fire, Porygon2, Wellspring Mask Ogerpon"
58,1666,Emilio Domínguez,Spain,"Ursaluna, Torkoal, Single Strike Urshifu, Cresselia, Flutter Mane, Hisuian Lilligant"
59,3368,Adam Walker,N/A,"Tornadus, Iron Hands, Bloodmoon Ursaluna, Hearthflame Mask Ogerpon, Farigiraf, Single Strike Urshifu"
60,2759,Rhys Johnson,N/A,"Ting-Lu, Corviknight, Dondozo, Chien-Pao, Dragonite, Gouging Fire"
61,2583,Juan Manuel Odriozola,Spain,"Raging Bolt, Landorus, Wellspring Mask Ogerpon, Single Strike Urshifu, Flutter Mane, Incineroar"
62,16,Nico Davide Cognetta,Italy,"Gholdengo, Ting-Lu, Chien-Pao, Gouging Fire, Dragonite, Dondozo"
63,3369,Javier Nieto,Spain,"Dondozo, Chien-Pao, Ting-Lu, Glimmora, Gouging Fire, Dragonite"
64,3191,Jan Altisent Brescó,Spain,"Landorus, Raging Bolt, Single Strike Urshifu, Wellspring Mask Ogerpon, Flutter Mane, Incineroar"
65,3370,Daniel Oakes,N/A,"Amoonguss, Raging Bolt, Incineroar, Chien-Pao, Rillaboom, Rapid Strike Urshifu"
66,1232,Jeremy Parson,USA,"Rillaboom, Rapid Strike Urshifu, Chien-Pao, Landorus, Incineroar, Raging Bolt"
67,1759,Adam Cherfaoui,France,"Rillaboom, Landorus, Raging Bolt, Incineroar, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
68,1102,William Bassolino,Italy,"Rillaboom, Gouging Fire, Raging Bolt, Chien-Pao, Cornerstone Mask Ogerpon, Landorus"
69,470,Renzo Navarro,Peru,"Rillaboom, Wellspring Mask Ogerpon, Landorus, Okidogi, Gouging Fire, Chien-Pao"
70,1997,Kylian Duquesne,USA,"Female Indeedee, Single Strike Urshifu, Wellspring Mask Ogerpon, Landorus, Iron Crown, Tornadus"
71,1540,Joan García,Spain,"Hearthflame Mask Ogerpon, Rillaboom, Rapid Strike Urshifu, Raging Bolt, Landorus, Incineroar"
72,2921,Mateus De Moura Pimentel,Netherlands,"Incineroar, Chien-Pao, Raging Bolt, Chesnaught, Rapid Strike Urshifu, Rillaboom"
73,1503,Giulio Tarlao,Italy,"Volcarona, Wellspring Mask Ogerpon, Landorus, Amoonguss, Incineroar, Raging Bolt"
74,3371,Daniel Burton,N/A,"Alolan Ninetales, Landorus, Wellspring Mask Ogerpon, Hisuian Arcanine, Articuno, Raging Bolt"
75,26,Trista Medine,USA,"Iron Hands, Chien-Pao, Ting-Lu, Dondozo, Amoonguss, Gouging Fire"
76,76,Flavio del Pidio,Italy,"Baxcalibur, Rillaboom, Incineroar, Heatran, Fezandipiti, Gastrodon"
77,2898,Stefano De Maria,Italy,"Incineroar, Landorus, Flutter Mane, Amoonguss, Heatran, Wellspring Mask Ogerpon"
78,1771,Carlos Cabal,Spain,"Raging Bolt, Hearthflame Mask Ogerpon, Flutter Mane, Incineroar, Rapid Strike Urshifu, Amoonguss"
79,2756,Sebastian Liu Li,Netherlands,"Raging Bolt, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Incineroar, Flutter Mane, Amoonguss"
80,2359,Joseph Kwan,USA,"Wellspring Mask Ogerpon, Grimmsnarl, Heatran, Okidogi, Iron Boulder, Latias"
81,3372,Ethan Hutnell,N/A,"Entei, Pelipper, Archaludon, Ogerpon, Flutter Mane, Chien-Pao"
82,2431,Marco Girardi,Italy,"Farigiraf, Tornadus, Bloodmoon Ursaluna, Iron Hands, Single Strike Urshifu, Hearthflame Mask Ogerpon"
83,304,Aaron Zheng,USA,"Landorus, Rillaboom, Raging Bolt, Rapid Strike Urshifu, Incineroar, Chien-Pao"
84,2112,Steinar Nicolaisen,Norway,"Iron Bundle, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Clefable, Tyranitar, Bronzong"
85,2900,Ryan Powney,Ireland,"Hearthflame Mask Ogerpon, Iron Hands, Bloodmoon Ursaluna, Tornadus, Farigiraf, Single Strike Urshifu"
86,1820,Salvatore Rega,Italy,"Dragonite, Chien-Pao, Chi-Yu, Tatsugiri Stretchy Form, Dondozo, Flutter Mane"
87,1478,Filip Idczak,Poland,"Venusaur, Incineroar, Raging Bolt, Flutter Mane, Tornadus, Torkoal"
88,2255,Giovanni Favara,Italy,"Rillaboom, Landorus, Raging Bolt, Flutter Mane, Incineroar, Rapid Strike Urshifu"
89,132,Ashton Cox,USA,"Chien-Pao, Flutter Mane, Amoonguss, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Raging Bolt"
90,394,Brendan Zheng,USA,"Amoonguss, Porygon2, Gholdengo, Landorus, Roaring Moon, Incineroar"
91,3373,Masahiro Ito,Japan,"Cresselia, Rapid Strike Urshifu, Alolan Ninetales, Articuno, Incineroar, Ursaluna"
92,2092,Sergio Sánchez,Spain,"Dondozo, Sinistcha, Gouging Fire, Chien-Pao, Dragonite, Ting-Lu"
93,2323,Karl Kopczynski,USA,"Dondozo, Ting-Lu, Chien-Pao, Gholdengo, Gouging Fire, Dragonite"
94,1556,David Iglesias,Spain,"Gholdengo, Wellspring Mask Ogerpon, Amoonguss, Roaring Moon, Incineroar, Landorus"
95,2048,Fernando Albuquerque,Portugal,"Raging Bolt, Incineroar, Rapid Strike Urshifu, Landorus, Rillaboom, Chien-Pao"
96,150,Paul Chua,USA,"Raging Bolt, Incineroar, Rillaboom, Amoonguss, Flutter Mane, Rapid Strike Urshifu"
97,3374,Chuck Yin Sin,Netherlands,"Hisuian Arcanine, Archaludon, Flutter Mane, Whimsicott, Wellspring Mask Ogerpon, Single Strike Urshifu"
98,3016,Francesco Luigi Pardini,Italy,"Incineroar, Tornadus, Rillaboom, Single Strike Urshifu, Wellspring Mask Ogerpon, Gholdengo"
99,3375,Longyu Lin,China,"Wellspring Mask Ogerpon, Landorus, Raging Bolt, Single Strike Urshifu, Flutter Mane, Entei"
100,195,Joshua Lorcy,USA,"Tornadus, Single Strike Urshifu, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Iron Hands, Farigiraf"
101,1513,Jamie Chen,Great Britain,"Flutter Mane, Raging Bolt, Amoonguss, Single Strike Urshifu, Incineroar, Wellspring Mask Ogerpon"
102,2592,Giulio Fioretti,Italy,"Raging Bolt, Chien-Pao, Rillaboom, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Incineroar"
103,2051,Kiran Singh,Australia,"Wellspring Mask Ogerpon, Flutter Mane, Roaring Moon, Raging Bolt, Amoonguss, Incineroar"
104,1565,Marcus Dion,Canada,"Dragonite, Porygon2, Kingambit, Flutter Mane, Wellspring Mask Ogerpon, Gouging Fire"
105,2454,Anthony Manolache,France,"Landorus, Raging Bolt, Rillaboom, Incineroar, Hearthflame Mask Ogerpon, Rapid Strike Urshifu"
106,2600,Alberto Baldi,Italy,"Landorus, Single Strike Urshifu, Female Indeedee, Archaludon, Cornerstone Mask Ogerpon, Tornadus"
107,2406,David Rosemon,USA,"Flutter Mane, Rillaboom, Landorus, Incineroar, Rapid Strike Urshifu, Tornadus"
108,663,Ben Grissmer,USA,"Torkoal, Farigiraf, Female Indeedee, Smeargle, Single Strike Urshifu, Hatterene"
109,3053,Amrit Mann,N/A,"Incineroar, Farigiraf, Rillaboom, Wellspring Mask Ogerpon, Landorus, Kingambit"
110,2241,Edoardo Bertani,Italy,"Chi-Yu, Chien-Pao, Dragonite, Flutter Mane, Dondozo, Tatsugiri"
111,3376,Ambre Plaisant,France,"Farigiraf, Tyranitar, Amoonguss, Cornerstone Mask Ogerpon, Excadrill, Kommo-o"
112,3377,Héctor Sánchez González,Spain,"Entei, Glimmora, Tatsugiri, Dondozo, Flutter Mane, Chien-Pao"
113,332,Justin Burns,USA,"Incineroar, Flutter Mane, Bloodmoon Ursaluna, Raging Bolt, Farigiraf, Wellspring Mask Ogerpon"
114,2459,Oliver Achermann,Switzerland,"Chien-Pao, Scizor, Pelipper, Amoonguss, Archaludon, Rapid Strike Urshifu"
115,3378,Fabian Slany,Germany,"Flutter Mane, Iron Crown, Wellspring Mask Ogerpon, Female Indeedee, Chi-Yu, Tornadus"
116,1932,Justin Tang,USA,"Dragonite, Porygon2, Kingambit, Wellspring Mask Ogerpon, Gouging Fire, Flutter Mane"
117,190,Giovanni Costa,USA,"Wellspring Mask Ogerpon, Chien-Pao, Incineroar, Raging Bolt, Gholdengo, Dragonite"
118,1476,Lewis Tan,Australia,"Raging Bolt, Roaring Moon, Wellspring Mask Ogerpon, Amoonguss, Incineroar, Flutter Mane"
119,1497,Jack Clarke,Great Britain,"Grimmsnarl, Wellspring Mask Ogerpon, Okidogi, Roaring Moon, Gholdengo, Entei"
120,1066,Marco Hemantha Kaladura Silva,Italy,"Incineroar, Landorus, Tornadus, Amoonguss, Rapid Strike Urshifu, Flutter Mane"
121,120,Fabian Braun,Germany,"Incineroar, Rapid Strike Urshifu, Dusclops, Raging Bolt, Ursaluna, Rillaboom"
122,3165,Niklas Schurse,Germany,"Wellspring Mask Ogerpon, Landorus, Gholdengo, Iron Bundle, Incineroar, Single Strike Urshifu"
123,2620,Marc Seguí Coll,Spain,"Dondozo, Tornadus, Glimmora, Single Strike Urshifu, Tatsugiri, Flutter Mane"
124,1217,Robert Wein,Germany,"Rillaboom, Chien-Pao, Dragonite, Hearthflame Mask Ogerpon, Raging Bolt, Alolan Ninetales"
125,2879,Corey Martin,Ireland,"Single Strike Urshifu, Hearthflame Mask Ogerpon, Iron Hands, Farigiraf, Bloodmoon Ursaluna, Tornadus"
126,1489,Giacomo Pauselli,Italy,"Talonflame, Armarouge, Dondozo, Tatsugiri, Maushold, Female Indeedee"
127,3379,Pau Riera,Spain,"Incineroar, Landorus, Amoonguss, Rapid Strike Urshifu, Roaring Moon, Porygon2"
128,3380,Samuel Kintoff,N/A,"Whimsicott, Chien-Pao, Wellspring Mask Ogerpon, Glimmora, Dragonite, Entei"
129,2022,Fabian Kuhl,Germany,"Landorus, Flutter Mane, Rillaboom, Gouging Fire, Kingambit, Wellspring Mask Ogerpon"
130,2589,Juan Núñez Moreno,Spain,"Wellspring Mask Ogerpon, Landorus Therian, Flutter Mane, Gouging Fire, Kingambit, Rillaboom"
131,2156,Nick Willems,USA,"Raging Bolt, Skeledirge, Single Strike Urshifu, Wellspring Mask Ogerpon, Landorus, Tornadus"
132,3496,Enrique Schwartz,Spain,"Chien-Pao, Hisuian Arcanine, Rapid Strike Urshifu, Ogerpon, Farigiraf, Bloodmoon Ursaluna"
133,1546,Daniele Kaygorodova,Italy,"Alolan Ninetales, Tatsugiri, Glimmora, Articuno, Dondozo, Roaring Moon"
134,2612,Jay Ballester,Spain,"Amoonguss, Incineroar, Flutter Mane, Farigiraf, Roaring Moon, Torkoal"
135,2916,Brian Hanley,Ireland,"Flutter Mane, Glimmora, Gastrodon, Corviknight, Single Strike Urshifu, Entei"
136,1607,Zhang Zhe,China,"Landorus, Chien-Pao, Raging Bolt, Wellspring Mask Ogerpon, Galarian Zapdos, Incineroar"
137,485,Leonardo Chinchilla,Costa Rica,"Bloodmoon Ursaluna, Female Indeedee, Roaring Moon, Hearthflame Mask Ogerpon, Hatterene, Rapid Strike Urshifu"
138,3211,Sean Sumner,N/A,"Landorus, Rapid Strike Urshifu, Rillaboom, Incineroar, Hearthflame Mask Ogerpon, Raging Bolt"
139,2023,Asra Stone,Great Britain,"Wellspring Mask Ogerpon, Landorus, Raging Bolt, Incineroar, Registeel, Flutter Mane"
140,3635,Francesco Milito,Italy,"Rapid Strike Urshifu, Rillaboom, Sylveon, Hearthflame Mask Ogerpon, Incineroar, Landorus"
141,1627,Nicolas Legoux,France,"Single Strike Urshifu, Farigiraf, Tornadus, Chi-Yu, Wellspring Mask Ogerpon, Flutter Mane"
142,1186,John Gubler,Germany,"Iron Hands, Roaring Moon, Heatran, Flutter Mane, Wellspring Mask Ogerpon, Farigiraf"
143,33,Eric Rios,Spain,"Raging Bolt, Rapid Strike Urshifu, Incineroar, Gholdengo, Rillaboom, Chien-Pao"
144,3636,Callum Lea,N/A,"Flutter Mane, Raging Bolt, Single Strike Urshifu, Hearthflame Mask Ogerpon, Landorus, Rillaboom"
145,2419,Raj Desai,Ireland,"Gouging Fire, Chien-Pao, Rillaboom, Kingambit, Landorus, Wellspring Mask Ogerpon"
146,1274,Giovanni Cischke,USA,"Single Strike Urshifu, Landorus, Chi-Yu, Raging Bolt, Wellspring Mask Ogerpon, Flutter Mane"
147,2638,Thiago Lattanzi,Brazil,"Single Strike Urshifu, Cresselia, Flutter Mane, Wellspring Mask Ogerpon, Entei, Raging Bolt"
148,3637,Sebastian Kaiser,Germany,"Chi-Yu, Flutter Mane, Iron Hands, Tatsugiri, Glimmora, Dondozo"
149,1170,Mattie Morgan,Ireland,"Incineroar, Amoonguss, Roaring Moon, Wellspring Mask Ogerpon, Flutter Mane, Iron Hands"
150,1626,Ranieri Calderari,Italy,"Wellspring Mask Ogerpon, Single Strike Urshifu, Hisuian Arcanine, Flutter Mane, Landorus, Raging Bolt"
151,3638,Tobias Englund,Norway,"Rapid Strike Urshifu, Landorus, Hisuian Arcanine, Chien-Pao, Rillaboom, Raging Bolt"
152,1084,Andrew Ding,USA,"Landorus Therian, Tornadus, Single Strike Urshifu, Gholdengo, Glimmora, Wellspring Mask Ogerpon"
153,1522,Fernando Risoto,Spain,"Incineroar, Gholdengo, Raging Bolt, Wellspring Mask Ogerpon, Chien-Pao, Amoonguss"
154,1624,Rayan Guezi,France,"Chi-Yu, Tornadus, Wellspring Mask Ogerpon, Flutter Mane, Farigiraf, Single Strike Urshifu"
155,3639,Dan Hughes,N/A,"Landorus, Rapid Strike Urshifu, Tornadus, Rillaboom, Baxcalibur, Gouging Fire"
156,2029,Sebastian Ernst,Germany,"Whimsicott, Farigiraf, Glimmora, Chi-Yu, Flutter Mane, Terrakion"
157,6,Markus Stadter,Germany,"Tornadus, Flutter Mane, Amoonguss, Rapid Strike Urshifu, Incineroar, Landorus"
158,3640,Manfredi Insinga,Italy,"Wellspring Mask Ogerpon, Gouging Fire, Tornadus, Flutter Mane, Raging Bolt, Torkoal"
159,3167,Oscar Princivalle,N/A,"Gholdengo, Amoonguss, Wellspring Mask Ogerpon, Incineroar, Ursaluna, Porygon2"
160,2514,Dorian Quiñonez,Peru,"Raging Bolt, Wellspring Mask Ogerpon, Incineroar, Flutter Mane, Landorus, Amoonguss"
161,2576,Diego Bonome Garrido,Spain,"Iron Moth, Raging Bolt, Wo-Chien, Porygon2, Enamorus Therian, Rapid Strike Urshifu"
162,1602,Tang Shiliang,China,"Porygon2, Wellspring Mask Ogerpon, Dragonite, Kingambit, Gouging Fire, Flutter Mane"
163,3056,Cameron Davidson,N/A,"Tornadus, Rapid Strike Urshifu, Archaludon, Baxcalibur, Amoonguss, Gholdengo"
164,2588,Tano Rosenkranz,Germany,"Rillaboom, Chien-Pao, Raging Bolt, Rapid Strike Urshifu, Gholdengo, Incineroar"
165,1219,Thomas Wojcik,Poland,"Kingambit, Gouging Fire, Baxcalibur, Raging Bolt, Landorus Therian, Thundurus"
166,2024,Rahim Farzan,Germany,"Farigiraf, Cornerstone Mask Ogerpon, Torkoal, Flutter Mane, Roaring Moon, Bloodmoon Ursaluna"
167,2238,Nicolò Pollato,Italy,"Glimmora, Chien-Pao, Ting-Lu, Dragonite, Dondozo, Gouging Fire"
168,3641,Luigi De Filpo,Italy,"Torkoal, Hisuian Arcanine, Mamoswine, Whimsicott, Flutter Mane, Farigiraf"
169,2767,Liam Critcher,N/A,"Regidrago, Tornadus, Rapid Strike Urshifu, Female Indeedee, Iron Crown, Hearthflame Mask Ogerpon"
170,1137,Hengyue Zhang,USA,"Gouging Fire, Porygon2, Wellspring Mask Ogerpon, Flutter Mane, Kingambit, Dragonite"
171,1022,Ismael Aarab Umpierrez,Spain,"Farigiraf, Raging Bolt, Flutter Mane, Chien-Pao, Cornerstone Mask Ogerpon, Torkoal"
172,3642,Christian Krupan,Austria,"Kingambit, Landorus, Gouging Fire, Rillaboom, Flutter Mane, Wellspring Mask Ogerpon"
173,3643,Siming Pan,China,"Torkoal, Hisuian Lilligant, Raging Bolt, Farigiraf, Incineroar, Flutter Mane"
174,1487,Selahattin Sturm,Germany,"Rapid Strike Urshifu, Rillaboom, Dusclops, Ursaluna, Raging Bolt, Incineroar"
175,124,Alessandro Fantinato,Italy,"Raging Bolt, Single Strike Urshifu, Landorus, Flutter Mane, Entei, Wellspring Mask Ogerpon"
176,2618,Hugo Rodrigues,Portugal,"Roaring Moon, Porygon2, Landorus, Gholdengo, Amoonguss, Incineroar"
177,3644,Harry Glozier,N/A,"Rillaboom, Gouging Fire, Flutter Mane, Single Strike Urshifu, Tornadus, Okidogi"
178,3456,Shai Giuseppe Rabà,Italy,"Cornerstone Mask Ogerpon, Chien-Pao, Tornadus, Landorus Therian, Flutter Mane, Rapid Strike Urshifu"
179,3645,Alessandro Settimi,Italy,"Chien-Pao, Incineroar, Landorus, Rapid Strike Urshifu, Raging Bolt, Rillaboom"
180,2874,Hsuan Kuo,Netherlands,"Chien-Pao, Heatran, Rillaboom, Kingambit, Wellspring Mask Ogerpon, Clefable"
181,2816,David Baumgardt,USA,"Flutter Mane, Amoonguss, Baxcalibur, Rillaboom, Rapid Strike Urshifu, Incineroar"
182,2751,Bart van Oekel,Netherlands,"Dragonite, Ting-Lu, Gholdengo, Dondozo, Chien-Pao, Gouging Fire"
183,2993,Jerry Woods III,USA,"Single Strike Urshifu, Incineroar, Raging Bolt, Rillaboom, Flutter Mane, Hearthflame Mask Ogerpon"
184,3029,Luca Cacciolato,Italy,"Dondozo, Chien-Pao, Sinistcha, Gouging Fire, Ting-Lu, Dragonite"
185,2755,Emir Abdulovski,Netherlands,"Landorus, Hisuian Arcanine, Wellspring Mask Ogerpon, Articuno, Alolan Ninetales, Raging Bolt"
186,3646,Eric Bush,USA,"Raging Bolt, Cresselia, Ursaluna, Incineroar, Tornadus, Rapid Strike Urshifu"
187,2770,Tianyi Chen,N/A,"Hearthflame Mask Ogerpon, Torkoal, Flutter Mane, Raging Bolt, Walking Wake, Farigiraf"
188,1512,Nick Schrott,Germany,"Rapid Strike Urshifu, Flutter Mane, Incineroar, Rillaboom, Hearthflame Mask Ogerpon, Raging Bolt"
189,1552,João Santos,Portugal,"Incineroar, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Landorus, Raging Bolt, Rillaboom"
190,1517,Antonio Sánchez,Spain,"Rapid Strike Urshifu, Chien-Pao, Rillaboom, Landorus, Incineroar, Raging Bolt"
191,1088,Joseph Ugarte,USA,"Amoonguss, Kingambit, Chien-Pao, Wellspring Mask Ogerpon, Flutter Mane, Gouging Fire"
192,8,Kevin Salvetto,Italy,"Ting-Lu, Gouging Fire, Dondozo, Chien-Pao, Gholdengo, Dragonite"
193,1931,Ofomezie Emelle,USA,"Incineroar, Amoonguss, Rapid Strike Urshifu, Farigiraf, Latias, Kingambit"
194,1563,Siddharth Singhal,N/A,"Flutter Mane, Rapid Strike Urshifu, Amoonguss, Incineroar, Landorus, Tornadus"
195,558,Lukas Neier,Germany,"Rillaboom, Landorus, Iron Hands, Rapid Strike Urshifu, Porygon2, Gouging Fire"
196,1655,Christian De  Nicolo,Italy,"Dragonite, Dondozo, Flutter Mane, Tatsugiri Stretchy Form, Chien-Pao, Chi-Yu"
197,2011,Joan Perelló,Spain,"Single Strike Urshifu, Tatsugiri, Flutter Mane, Tornadus, Glimmora, Dondozo"
198,3647,Pavlos Lampropoulos,N/A,"Hearthflame Mask Ogerpon, Farigiraf, Single Strike Urshifu, Bloodmoon Ursaluna, Tornadus, Iron Hands"
199,2150,Marcos Perez,USA,"Single Strike Urshifu, Tornadus, Raging Bolt, Landorus, Wellspring Mask Ogerpon, Skeledirge"
