Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
106,2034,Abtin Ghaad Amini,USA,"Great Tusk, Gholdengo, Talonflame, Iron Bundle, Houndstone, Tyranitar"
107,752,Pedro Lima,Portugal,"Pawmot, Talonflame, Arcanine, Dondozo, Tatsugiri, Gholdengo"
108,281,Luca Breitling,Germany,"Iron Hands, Amoonguss, Baxcalibur, Palafin, Pelipper, Dragonite"
109,2035,Simon Van  der  Borght,Belgium,"Annihilape, Maushold, Talonflame, Great Tusk, Gholdengo, Roaring Moon"
110,2036,Cosimo Migliorini,Italy,"Great Tusk, Maushold, Iron Moth, Iron Bundle, Gholdengo, Murkrow"
111,2037,Stefano Grespan,Italy,"Annihilape, Brute Bonnet, Armarouge, Female Indeedee, Hatterene, Torkoal"
112,2038,Jarret Daniel,Great Britain,"Great Tusk, Garganacl, Arcanine, Gothitelle, Flutter Mane, Murkrow"
113,8,Kevin Salvetto,Italy,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Garganacl, Roaring Moon"
114,420,Ben Markham,Great Britain,"Iron Hands, Great Tusk, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
115,2039,Quentin Clément,France,"Iron Hands, Brute Bonnet, Torkoal, Farigiraf, Flutter Mane, Kingambit"
116,98,Jonas Wiegel,Germany,"Torkoal, Lilligant, Armarouge, Iron Bundle, Flutter Mane, Female Indeedee"
117,2040,Mateusz Konieczny,Poland,"Annihilape, Maushold, Amoonguss, Iron Bundle, Flutter Mane, Dragonite"
118,2041,Alberto Fornaini,Italy,"Great Tusk, Amoonguss, Armarouge, Iron Bundle, Female Indeedee, Kingambit"
119,1517,Antonio Sánchez,Spain,"Iron Hands, Gardevoir, Gholdengo, Dondozo, Tatsugiri Droopy Form, Roaring Moon"
120,2042,Víctor Alvarado,Spain,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Palafin"
121,2043,Fausto Terrana,Italy,"Great Tusk, Murkrow, Gholdengo, Iron Bundle, Flutter Mane, Roaring Moon"
122,2044,Eric Uada,Germany,"Annihilape, Brute Bonnet, Talonflame, Paldean Tauros Aqua Breed, Sylveon, Roaring Moon"
123,2045,Jaime González,Spain,"Iron Hands, Flutter Mane, Iron Bundle, Dondozo, Tatsugiri, Gholdengo"
124,2046,Eugenio Calafato,Italy,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Gothitelle"
125,1829,Pablo Gallardo,Spain,"Annihilape, Female Indeedee, Armarouge, Iron Bundle, Flutter Mane, Roaring Moon"
126,2047,Souvik Biswas,Great Britain,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Gholdengo, Garganacl"
127,1818,Claudio Giandomenico,Italy,"Iron Hands, Torkoal, Iron Moth, Farigiraf, Flutter Mane, Garganacl"
128,2048,Fernando Albuquerque,Portugal,"Iron Hands, Garganacl, Arcanine, Iron Bundle, Flutter Mane, Garchomp"
