Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
76,190,Giovanni Costa,USA,"Gholdengo, Vivillon, Paldean Tauros Aqua Breed, Iron Bundle, Garchomp, Dragonite"
77,1031,Bridger Snow,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
78,1540,Joan García,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
79,1774,Jonathan Zuniga,N/A,"Flutter Mane, Amoonguss, Arcanine, Azumarill, Chien-Pao, Dragonite"
80,1935,Enrique Grimaldo,Mexico,"Flutter Mane, Glimmora, Volcarona, Dondozo, Tatsugiri, Iron Hands"
81,2280,Noah Stransky,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Roaring Moon"
82,1572,Darsh Patel,USA,"Flutter Mane, Amoonguss, Scream Tail, Gyarados, Iron Hands, Baxcalibur"
83,213,Samuel Haarsma,USA,"Grimmsnarl, Scizor, Chi-Yu, Wash Rotom, Iron Moth, Dragapult"
84,1785,Brian Collins,Ireland,"Tatsugiri Stretchy Form, Female Indeedee, Armarouge, Dondozo, Tyranitar, Lycanroc"
85,1730,Kevonne Boreland,USA,"Flutter Mane, Amoonguss, Chi-Yu, Iron Bundle, Arcanine, Baxcalibur"
86,522,Johnny Torres,Peru,"Grimmsnarl, Amoonguss, Iron Moth, Palafin, Ting-Lu, Chien-Pao"
87,1484,Zac Emerzian,USA,"Flutter Mane, Maushold, Volcarona, Paldean Tauros Aqua Breed, Revavroom, Hydreigon"
88,166,Demitrios Kaguras,USA,"Flutter Mane, Amoonguss, Talonflame, Iron Bundle, Great Tusk, Tyranitar"
89,2281,William Fuh,USA,"Flutter Mane, Farigiraf, Talonflame, Azumarill, Chien-Pao, Iron Hands"
90,1807,Juan Guzman,USA,"Flutter Mane, Wo-Chien, Volcarona, Gyarados, Scream Tail, Iron Thorns"
91,2079,Bryce Ong,Canada,"Flutter Mane, Amoonguss, Chi-Yu, Palafin, Corviknight, Iron Hands"
92,1570,Kolten Pope,USA,"Mimikyu, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Bundle"
93,205,Jon Hu,USA,"Flutter Mane, Female Indeedee, Armarouge, Gyarados, Great Tusk, Talonflame"
94,2282,Paul Abarca,USA,"Chien-Pao, Amoonguss, Kingambit, Gyarados, Garchomp, Iron Bundle"
95,2283,Jose Flores,USA,"Flutter Mane, Wo-Chien, Ceruledge, Wash Rotom, Ting-Lu, Glimmora"
96,2284,Aaron Asher,USA,"Murkrow, Amoonguss, Arcanine, Gyarados, Ting-Lu, Magnezone"
97,2285,Geoffrey Dawson,USA,"Dragapult, Tyranitar, Lycanroc, Iron Bundle, Indeedee, Braviary"
98,2286,Lucas Pritz,USA,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Baxcalibur"
99,352,Tyler Bennett,USA,"Flutter Mane, Farigiraf, Talonflame, Gyarados, Garchomp, Corviknight"
100,393,Ryan Tan,USA,"Bronzong, Abomasnow, Arcanine, Iron Bundle, Ting-Lu, Azumarill"
101,1962,Nate Sager,USA,"Bronzong, Amoonguss, Ceruledge, Iron Bundle, Ting-Lu, Staraptor"
102,753,Chalkey Horenstein,USA,"Flutter Mane, Orthworm, Arcanine, Palafin, Ting-Lu, Dragonite"
103,1810,Montana Mott,USA,"Flutter Mane, Amoonguss, Chi-Yu, Iron Bundle, Iron Hands, Gyarados"
104,2287,Aaron Chiang,USA,"Flutter Mane, Amoonguss, Chi-Yu, Murkrow, Great Tusk, Corviknight"
105,1965,Thomas Hayden,USA,"Flutter Mane, Amoonguss, Scream Tail, Gyarados, Iron Hands, Baxcalibur"
106,2288,Ben Lamb,USA,"Flutter Mane, Tsareena, Chi-Yu, Iron Bundle, Paldean Tauros Aqua Breed, Dragonite"
107,2289,Andrés Fernández,USA,"Grimmsnarl, Sylveon, Heat Rotom, Palafin, Baxcalibur, Dragonite"
108,2290,Kevin Finney,USA,"Annihilape, Abomasnow, Chi-Yu, Iron Bundle, Baxcalibur, Gyarados"
109,2291,Patrick Brennan,USA,"Gholdengo, Iron Hands, Chi-Yu, Iron Bundle, Garchomp, Talonflame"
110,2292,Daniel Cox,USA,"Gholdengo, Maushold, Garganacl, Scream Tail, Ting-Lu, Gothitelle"
111,2293,Ian Mortensen,USA,"Flutter Mane, Murkrow, Chi-Yu, Iron Bundle, Great Tusk, Dragonite"
112,2294,Vincent Espino,USA,"Gholdengo, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragonite"
113,1234,Dawei Si,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Garganacl"
114,696,Michael Abdelmessih,Australia,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
115,2295,Mason Ashby,USA,"Garganacl, Amoonguss, Arcanine, Iron Bundle, Ting-Lu, Roaring Moon"
116,377,River Davis,USA,"Flutter Mane, Abomasnow, Chi-Yu, Iron Bundle, Iron Hands, Gyarados"
117,267,Brian Lee,Malaysia,"Gholdengo, Lycanroc, Talonflame, Tyranitar, Ting-Lu, Baxcalibur"
118,1953,Miguel Garcia,USA,"Flutter Mane, Garganacl, Chi-Yu, Chien-Pao, Great Tusk, Murkrow"
119,2296,Samuel Kruse,USA,"Chien-Pao, Gothitelle, Volcarona, Palafin, Iron Hands, Corviknight"
120,1940,Joshua Denk,USA,"Chien-Pao, Gothitelle, Volcarona, Palafin, Iron Hands, Corviknight"
121,2297,Zachary Masters,USA,"Flutter Mane, Wo-Chien, Arcanine, Gyarados, Ting-Lu, Roaring Moon"
122,627,Patrick Donegan,USA,"Chien-Pao, Gholdengo, Wash Rotom, Scream Tail, Ting-Lu, Dragonite"
123,2298,Abigail Watson,USA,"Chien-Pao, Amoonguss, Wash Rotom, Palafin, Ting-Lu, Corviknight"
124,2299,Collin Jensen,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Roaring Moon"
125,2300,Ben Emerzian,USA,"Flutter Mane, Klefki, Chi-Yu, Corviknight, Garchomp, Baxcalibur"
126,2301,Michael Cento,USA,"Flutter Mane, Scizor, Paldean Tauros Blaze Breed, Gastrodon, Tyranitar, Mimikyu"
127,704,Andy Wong,New Zealand,"Flutter Mane, Chien-Pao, Torkoal, Vaporeon, Great Tusk, Ceruledge"
128,2302,Nicholas Rubingh,USA,"Flutter Mane, Amoonguss, Kingambit, Gyarados, Chien-Pao, Dragapult"
