Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
21,3399,Rafael Morales,Brazil,"Flutter Mane, Wellspring Mask Ogerpon, Single Strike Urshifu, Raging Bolt, Cresselia, Entei"
22,2640,Pedro Henrique Rubini Cini,Brazil,"Hearthflame Mask Ogerpon, Landorus, Rapid Strike Urshifu, Amoonguss, Flutter Mane, Kingambit"
23,642,Rogerio Catel de Oliveira,USA,"Flutter Mane, Hearthflame Mask Ogerpon, Roaring Moon, Amoonguss, Incineroar, Rapid Strike Urshifu"
24,529,Estephan Valdebenito,Chile,"Chien-Pao, Wellspring Mask Ogerpon, Amoonguss, Gouging Fire, Corviknight, Landorus"
25,3411,Diego Sebastián Ortiz Sánchez,Peru,"Raging Bolt, Heatran, Single Strike Urshifu, Flutter Mane, Wellspring Mask Ogerpon, Landorus Therian"
26,3580,Gustavo Goes,Brazil,"Glimmora, Single Strike Urshifu, Wellspring Mask Ogerpon, Tornadus, Chi-Yu, Flutter Mane"
27,2819,Patrick Cheng,Hong Kong,"Smeargle, Single Strike Urshifu, Hatterene, Torkoal, Farigiraf, Female Indeedee"
28,470,Renzo Navarro,Peru,"Rillaboom, Wellspring Mask Ogerpon, Landorus, Okidogi, Hisuian Arcanine, Chien-Pao"
29,3581,Pedro Henrique Soares Feitosa,Brazil,"Wellspring Mask Ogerpon, Chien-Pao, Raging Bolt, Gholdengo, Galarian Zapdos, Incineroar"
30,3582,Eduardo da Silva,Brazil,"Hearthflame Mask Ogerpon, Flutter Mane, Tornadus, Torkoal, Walking Wake, Farigiraf"
31,3381,Jefferson Camelo,Brazil,"Annihilape, Flutter Mane, Rillaboom, Landorus, Hearthflame Mask Ogerpon, Raging Bolt"
32,3583,Sergio Igarashi,Brazil,"Raging Bolt, Rillaboom, Incineroar, Rapid Strike Urshifu, Landorus, Chien-Pao"
33,3584,Joao Paulo Faria Henrique,Brazil,"Amoonguss, Landorus, Gouging Fire, Chien-Pao, Wellspring Mask Ogerpon, Kingambit"
34,485,Leonardo Chinchilla,Costa Rica,"Amoonguss, Flutter Mane, Incineroar, Raging Bolt, Tornadus, Landorus"
35,3585,Bruno Luvizotto Carli,Brazil,"Raging Bolt, Landorus, Chien-Pao, Entei, Wellspring Mask Ogerpon, Tornadus"
36,3586,Vinicius Carvalho,Brazil,"Rillaboom, Incineroar, Raging Bolt, Rapid Strike Urshifu, Chien-Pao, Chesnaught"
37,3382,Daniel Rocha,Brazil,"Landorus, Rapid Strike Urshifu, Rillaboom, Hearthflame Mask Ogerpon, Raging Bolt, Incineroar"
38,41,Sebastian Escalante,Argentina,"Tatsugiri, Roaring Moon, Dondozo, Alolan Ninetales, Glimmora, Articuno"
39,3587,Igor Fagundes,Brazil,"Raging Bolt, Chien-Pao, Dragonite, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Rillaboom"
40,3588,Rodolfo Martins,Brazil,"Gholdengo, Porygon2, Roaring Moon, Incineroar, Amoonguss, "
41,3589,Claudio Kamoda,Brazil,"Landorus, Rillaboom, Raging Bolt, Rapid Strike Urshifu, Incineroar, Chien-Pao"
42,3590,Marcos Zanola,Brazil,"Flutter Mane, Iron Hands, Landorus, Tornadus, Chien-Pao, Rapid Strike Urshifu"
43,3425,Daniel Vieira,Brazil,"Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Raging Bolt, Flutter Mane, Rillaboom, Incineroar"
44,3591,marcos Henrique Sena cruz jordão,Brazil,"Rapid Strike Urshifu, Incineroar, Landorus, Rillaboom, Raging Bolt, Chien-Pao"
45,438,Javier Parada,Chile,"Tornadus, Rapid Strike Urshifu, Incineroar, Amoonguss, Flutter Mane, Landorus"
46,3415,ruan carvalho,Brazil,"Incineroar, Oranguru, Bloodmoon Ursaluna, Farigiraf, Hearthflame Mask Ogerpon, Enamorus Therian"
47,3592,Luiz Lima,Brazil,"Amoonguss, Roaring Moon, Porygon2, Landorus, Gholdengo, Incineroar"
48,3593,Eros Eduardo Braune,Brazil,"Iron Crown, Female Indeedee, Single Strike Urshifu, Tornadus, Incineroar, Bloodmoon Ursaluna"
49,3404,Philip Puertas,Brazil,"Incineroar, Chien-Pao, Amoonguss, Flutter Mane, Raging Bolt, Rapid Strike Urshifu"
50,3594,Bruno Cotrim,Brazil,"Incineroar, Flutter Mane, Landorus, Amoonguss, Rapid Strike Urshifu, Tornadus"
51,3595,João Carlos Camelo dos Santos,Brazil,"Female Indeedee, Ursaluna, Torkoal, Armarouge, Cresselia, Flutter Mane"
52,3516,Nicolás Nieto,Chile,"Wellspring Mask Ogerpon, Flutter Mane, Landorus, Raging Bolt, Hisuian Arcanine, Rillaboom"
53,3131,Hunter Braum,USA,"Chien-Pao, Dragonite, Ting-Lu, Gholdengo, Gouging Fire, Dondozo"
54,3596,Rafael Bernardes de Souza,Brazil,"Alolan Ninetales, Raging Bolt, Wellspring Mask Ogerpon, Hisuian Arcanine, Landorus Therian, Articuno"
55,2656,Christian Rangel,Brazil,"Flutter Mane, Single Strike Urshifu, Landorus, Wellspring Mask Ogerpon, Raging Bolt, Hisuian Arcanine"
56,1710,Camilo Liberona,Chile,"Chien-Pao, Annihilape, Wellspring Mask Ogerpon, Raging Bolt, Gouging Fire, Dragonite"
57,3597,Gustavo Gomes,Brazil,"Tornadus, Iron Bundle, Archaludon, Landorus, Rapid Strike Urshifu, Female Indeedee"
58,3391,Arthur Katz,Brazil,"Ursaluna, Amoonguss, Flutter Mane, Rapid Strike Urshifu, Incineroar, Tornadus"
59,2514,Dorian Quiñonez,Peru,"Raging Bolt, Wellspring Mask Ogerpon, Incineroar, Flutter Mane, Landorus, Amoonguss"
60,3598,miguel esh barbosa,Brazil,"Okidogi, Bronzong, Wellspring Mask Ogerpon, Incineroar, Flutter Mane, Roaring Moon"
61,2644,Leonardo Ritter,Brazil,"Glimmora, Tatsugiri, Dondozo, Roaring Moon, Gholdengo, Wellspring Mask Ogerpon"
62,3599,joao rossi,Brazil,"Flutter Mane, Wellspring Mask Ogerpon, Porygon2, Gouging Fire, Rillaboom, Sneasler"
63,3600,Caio Migliari,Brazil,"Flutter Mane, Roaring Moon, Chien-Pao, Great Tusk, Wellspring Mask Ogerpon, Dragonite"
64,3419,Renzo Hernández,Chile,"Dondozo, Gholdengo, Ting-Lu, Gouging Fire, Dragonite, Chien-Pao"
