Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
16,150,Paul Chua,USA,"Pelipper, Raging Bolt, Ice Rider Calyrex, Incineroar, Amoonguss, Rapid Strike Urshifu"
17,1260,Michael Zhang,USA,"Latios, Galarian Moltres, Rillaboom, Tyranitar, Zamazenta, Flutter Mane"
18,2583,Juan Manuel Odriozola,Spain,"Chi-Yu, Koraidon, Cornerstone Mask Ogerpon, Raging Bolt, Gastrodon, Flutter Mane"
19,1153,Taran Birdee,Great Britain,"Amoonguss, Chi-Yu, Grimmsnarl, Terapagos, Iron Hands, Flutter Mane"
20,157,Emilio Forbes,USA,"Incineroar, Scream Tail, Terapagos, Annihilape, Raging Bolt, Rillaboom"
21,1959,Zachary Mnich,USA,"Smeargle, Raging Bolt, Annihilape, Bloodmoon Ursaluna, Farigiraf, Ice Rider Calyrex"
22,25,Wolfe Glick,USA,"Rillaboom, Shadow Rider Calyrex, Farigiraf, Incineroar, Rapid Strike Urshifu, Pelipper"
23,28,Alex Gómez Berna,Spain,"Incineroar, Shadow Rider Calyrex, Rapid Strike Urshifu, Amoonguss, Smeargle, Iron Hands"
24,1788,Thomas Cooleen,USA,"Tornadus, Female Indeedee, Chi-Yu, Annihilape, Rapid Strike Urshifu, Shadow Rider Calyrex"
25,1688,Abhay Iyer,N/A,"Chien-Pao, Rapid Strike Urshifu, Kyogre, Whimsicott, Ditto, Tsareena"
26,3355,Cody Sharp,USA,"Bloodmoon Ursaluna, Chi-Yu, Entei, Koraidon, Raging Bolt, Flutter Mane"
27,1742,Federico Camporesi,Italy,"Mienshao, Tornadus, Rillaboom, Incineroar, Shadow Rider Calyrex, Clefairy"
28,2374,Blake Silver,USA,"Flutter Mane, Ditto, Rillaboom, Zamazenta, Galarian Moltres, Chien-Pao"
29,391,Cedric Bernier,USA,"Ditto, Single Strike Urshifu, Ice Rider Calyrex, Iron Hands, Amoonguss, Incineroar"
30,1234,Dawei Si,USA,"Ting-Lu, Calyrex, Dondozo, Raging Bolt, Scream Tail, Hearthflame Mask Ogerpon"
31,2334,Jérémy Côté,Canada,"Rapid Strike Urshifu, Shadow Rider Calyrex, Incineroar, Tornadus, Clefairy, Rillaboom"
32,657,Kyle Livinghouse,USA,"Incineroar, Flutter Mane, Ditto, Ice Rider Calyrex, Amoonguss, Single Strike Urshifu"
33,2225,Junxi Zhu,USA,"Chi-Yu, Grimmsnarl, Iron Hands, Terapagos, Flutter Mane, Rapid Strike Urshifu"
34,1066,Marco Hemantha Kaladura Silva,Italy,"Rillaboom, Shadow Rider Calyrex, Rapid Strike Urshifu, Incineroar, Hearthflame Mask Ogerpon, Raging Bolt"
35,2531,Sam Pletcher,USA,"Koraidon, Gholdengo, Umbreon, Flutter Mane, Rillaboom, Sandy Shocks"
36,188,Alberto Lara,USA,"Chi-Yu, Rapid Strike Urshifu, Whimsicott, Corviknight, Miraidon, Iron Hands"
37,1766,Luka Trejgut,USA,"Entei, Amoonguss, Cornerstone Mask Ogerpon, Koraidon, Chien-Pao, Raging Bolt"
38,1137,Hengyue Zhang,USA,"Umbreon, Tornadus, Rillaboom, Zacian, Rapid Strike Urshifu, Chien-Pao"
39,2154,Daniel Yu,USA,"Pelipper, Rapid Strike Urshifu, Ice Rider Calyrex, Rillaboom, Incineroar, Amoonguss"
40,2323,Karl Kopczynski,USA,"Iron Hands, Whimsicott, Farigiraf, Single Strike Urshifu, Miraidon, Chi-Yu"
41,1871,Xiao Haotian,China,"Flutter Mane, Landorus, Ice Rider Calyrex, Cornerstone Mask Ogerpon, Incineroar, Raging Bolt"
42,1812,Kevin Miller,USA,"Galarian Moltres, Flutter Mane, Rillaboom, Ditto, Zamazenta, Chien-Pao"
43,1490,Nikolaj  Høj Nielsen,Denmark,"Terapagos, Rillaboom, Incineroar, Clefairy, Rapid Strike Urshifu, Whimsicott"
44,1854,Marco Marras,Italy,"Iron Hands, Terapagos, Clefairy, Flutter Mane, Chi-Yu, Amoonguss"
45,3298,Andrew Block,USA,"Farigiraf, Iron Bundle, Incineroar, Iron Valiant, Miraidon, Tornadus"
46,2478,Nicholas Kan,Australia,"Rapid Strike Urshifu, Incineroar, Raging Bolt, Amoonguss, Ice Rider Calyrex, Pelipper"
47,1809,Austin Forcinito,USA,"Incineroar, Rillaboom, Rapid Strike Urshifu, Tornadus, Terapagos, Clefairy"
48,1799,Dai Hao,China,"Gholdengo, Amoonguss, Incineroar, Single Strike Urshifu, Raging Bolt, Ice Rider Calyrex"
49,2263,Peter Chen,USA,"Gothitelle, Wellspring Mask Ogerpon, Shadow Rider Calyrex, Talonflame, Single Strike Urshifu, Sylveon"
50,1028,James Evans,USA,"Farigiraf, Iron Hands, Whimsicott, Miraidon, Chi-Yu, Ditto"
51,1580,Justin Knox,USA,"Bloodmoon Ursaluna, Farigiraf, Whimsicott, Volcarona, Iron Hands, Miraidon"
52,2527,Kyle Howland,USA,"Female Indeedee, Okidogi, Cornerstone Mask Ogerpon, Bloodmoon Ursaluna, Ice Rider Calyrex, Smeargle"
53,2678,Patrick Dillon,USA,"Rillaboom, Annihilape, Incineroar, Sinistcha, Terapagos, Grimmsnarl"
54,2150,Marcos Perez,USA,"Kyogre, Wo-Chien, Incineroar, Farigiraf, Tornadus, Rapid Strike Urshifu"
55,20,Nils Dunlop,Sweden,"Hearthflame Mask Ogerpon, Farigiraf, Iron Hands, Miraidon, Ursaluna, Rapid Strike Urshifu"
56,2525,Kylan Van  Severen,Canada,"Raging Bolt, Amoonguss, Pelipper, Ice Rider Calyrex, Incineroar, Rapid Strike Urshifu"
57,2703,Noah Gardner,USA,"Amoonguss, Landorus, Archaludon, Kyogre, Grimmsnarl, Incineroar"
58,1932,Justin Tang,USA,"Rapid Strike Urshifu, Grimmsnarl, Kyogre, Wo-Chien, Incineroar, Iron Jugulis"
59,3356,George McMaster,USA,"Gothitelle, Flutter Mane, Raging Bolt, Koraidon, Whimsicott, Chi-Yu"
60,653,Aditya Subramanian,USA,"Electabuzz, Farigiraf, Ice Rider Calyrex, Smeargle, Annihilape, Bloodmoon Ursaluna"
61,1994,Michael Kelsch,Germany,"Latios, Chien-Pao, Rillaboom, Pelipper, Zamazenta, Rapid Strike Urshifu"
62,3126,Ryan Almeida,USA,"Landorus, Iron Hands, Farigiraf, Miraidon, Grimmsnarl, Iron Bundle"
63,3357,Esteban Hernandez Beita,Costa Rica,"Farigiraf, Tornadus, Bloodmoon Ursaluna, Chi-Yu, Iron Hands, Miraidon"
64,2534,Connor Swikart,USA,"Koraidon, Flutter Mane, Chien-Pao, Raging Bolt, Entei, Chi-Yu"
65,2968,Peter Espy,USA,"Scream Tail, Rapid Strike Urshifu, Volcarona, Rillaboom, Terapagos, Incineroar"
66,2067,Logan Mazur,USA,"Terapagos, Rillaboom, Rapid Strike Urshifu, Flutter Mane, Incineroar, Amoonguss"
67,1797,Alex Qian,USA,"Tornadus, Amoonguss, Terapagos, Chi-Yu, Flutter Mane, Iron Hands"
68,168,Justin Carris,USA,"Rapid Strike Urshifu, Rillaboom, Pelipper, Chien-Pao, Zamazenta, Thundurus"
69,2702,Shane Gaffney,USA,"Landorus, Rapid Strike Urshifu, Amoonguss, Raging Bolt, Pelipper, Ice Rider Calyrex"
70,666,Fiona Szymkiewicz,Canada,"Terapagos, Gholdengo, Wellspring Mask Ogerpon, Whimsicott, Iron Hands, Incineroar"
71,1680,Luca Paz,USA,"Koraidon, Cornerstone Mask Ogerpon, Raging Bolt, Incineroar, Flutter Mane, Gholdengo"
72,2549,Richard Wan,USA,"Rapid Strike Urshifu, Chien-Pao, Archaludon, Kyogre, Tornadus, Amoonguss"
73,162,Gary Qian,USA,"Ditto, Rapid Strike Urshifu, Ice Rider Calyrex, Female Indeedee, Raging Bolt, Tornadus"
74,2132,Tanner Mask,USA,"Ditto, Single Strike Urshifu, Iron Hands, Amoonguss, Ice Rider Calyrex, Incineroar"
75,190,Giovanni Costa,USA,"Gyarados, Miraidon, Farigiraf, Chi-Yu, Whimsicott, Iron Hands"
76,129,Nick Navarre,USA,"Tornadus, Rapid Strike Urshifu, Raging Bolt, Chi-Yu, Smeargle, Terapagos"
77,1014,Ryosuke Kondo,Japan,"Whimsicott, Farigiraf, Miraidon, Volcarona, Iron Hands, Bloodmoon Ursaluna"
78,2146,Enzo Reci,USA,"Koraidon, Smeargle, Raging Bolt, Tornadus, Gholdengo, Flutter Mane"
79,3011,Geoffrey Yang,USA,"Pelipper, Incineroar, Grimmsnarl, Lunala, Rillaboom, Rapid Strike Urshifu"
80,2547,Kent Wong,USA,"Chi-Yu, Rapid Strike Urshifu, Iron Hands, Terapagos, Flutter Mane, Grimmsnarl"
81,1692,Baby Singh,USA,"Chi-Yu, Grimmsnarl, Miraidon, Iron Hands, Farigiraf, Iron Bundle"
82,2962,Kurt Imhoff,USA,"Gholdengo, Rillaboom, Incineroar, Amoonguss, Kyogre, Thundurus"
83,1700,Chase Tiedtke,USA,"Gholdengo, Cornerstone Mask Ogerpon, Chien-Pao, Zamazenta, Raging Bolt, Whimsicott"
84,1892,Yotam Cohen,USA,"Bloodmoon Ursaluna, Iron Hands, Miraidon, Farigiraf, Volcarona, Whimsicott"
85,1728,Ryan Haig,USA,"Pelipper, Raging Bolt, Incineroar, Rapid Strike Urshifu, Ice Rider Calyrex, Amoonguss"
86,3358,Ryan Gadea,USA,"Incineroar, Chien-Pao, Raging Bolt, Zamazenta, Rillaboom, Pelipper"
87,329,Phillip Wingett,USA,"Terrakion, Clefairy, Pawmot, Shadow Rider Calyrex, Female Indeedee, Whimsicott"
88,2993,Jerry Woods III,USA,"Pelipper, Ice Rider Calyrex, Incineroar, Raging Bolt, Amoonguss, Rapid Strike Urshifu"
89,3133,Christopher Holloway,USA,"Magmar, Sableye, Thundurus, Comfey, Terapagos, Rillaboom"
90,2562,Max Legrand,USA,"Miraidon, Volcarona, Farigiraf, Whimsicott, Bloodmoon Ursaluna, Iron Hands"
91,1039,Allan Martinez,USA,"Rillaboom, Tornadus, Shadow Rider Calyrex, Clefairy, Chi-Yu, Mienshao"
92,3359,Victor Delgado,USA,"Rillaboom, Tornadus, Koraidon, Walking Wake, Gholdengo, Incineroar"
93,1952,Ryan Nesmith,USA,"Smeargle, Annihilape, Ice Rider Calyrex, Bloodmoon Ursaluna, Farigiraf, Raging Bolt"
94,415,Meaghan Rattle,Australia,"Primarina, Incineroar, Grimmsnarl, Sinistcha, Zamazenta, Ting-Lu"
95,1121,Yuki Zaninovich,USA,"Whimsicott, Iron Hands, Miraidon, Volcarona, Farigiraf, Okidogi"
96,1925,Christopher Baez,USA,"Entei, Raging Bolt, Chien-Pao, Flutter Mane, Rillaboom, Zamazenta"
97,375,David Mancuso,USA,"Farigiraf, Miraidon, Single Strike Urshifu, Chi-Yu, Iron Hands, Whimsicott"
98,2684,Rily Corn,USA,"Incineroar, Cornerstone Mask Ogerpon, Koraidon, Raging Bolt, Flutter Mane, Gholdengo"
99,2816,David Baumgardt,USA,"Ice Rider Calyrex, Regieleki, Ditto, Wellspring Mask Ogerpon, Landorus, Incineroar"
100,2713,Tsung Wu,Taiwan,"Landorus, Kingambit, Rapid Strike Urshifu, Tornadus, Volcarona, Miraidon"
101,342,Rajan Bal,USA,"Miraidon, Chien-Pao, Bloodmoon Ursaluna, Talonflame, Iron Hands, Farigiraf"
102,2338,Rafe Osborne,USA,"Chien-Pao, Ting-Lu, Pelipper, Dondozo, Raging Bolt, Zamazenta"
103,2369,Joseph Pulkowski,USA,"Chi-Yu, Whimsicott, Farigiraf, Miraidon, Iron Hands, Single Strike Urshifu"
104,105,Ruben Pereira,Portugal,"Incineroar, Shadow Rider Calyrex, Rillaboom, Rapid Strike Urshifu, Raging Bolt, Smeargle"
105,3360,Tim Johnson,USA,"Landorus, Iron Hands, Whimsicott, Chi-Yu, Miraidon, Farigiraf"
106,3361,Cody Smith,USA,"Female Indeedee, Terapagos, Hearthflame Mask Ogerpon, Regidrago, Whimsicott, Rapid Strike Urshifu"
107,2523,Zachary Weed,USA,"Iron Hands, Tornadus, Ice Rider Calyrex, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Farigiraf"
108,2306,Ryan Rickenbacher,USA,"Annihilape, Bloodmoon Ursaluna, Smeargle, Ice Rider Calyrex, Electabuzz, Farigiraf"
109,1676,Calvin Nisson,USA,"Bloodmoon Ursaluna, Farigiraf, Chi-Yu, Miraidon, Whimsicott, Iron Hands"
110,3245,Alec Howard,USA,"Incineroar, Bloodmoon Ursaluna, Volcarona, Miraidon, Whimsicott, Farigiraf"
111,3362,MJ Rogers,N/A,"Farigiraf, Flutter Mane, Koraidon, Incineroar, Rillaboom, Volcarona"
112,1710,Camilo Liberona,Chile,"Iron Hands, Miraidon, Bloodmoon Ursaluna, Volcarona, Farigiraf, Whimsicott"
113,1483,Michael Alex Arand,USA,"Farigiraf, Chi-Yu, Iron Hands, Miraidon, Single Strike Urshifu, Whimsicott"
114,2403,Alexander Canseco,Mexico,"Ditto, Ice Rider Calyrex, Incineroar, Pelipper, Amoonguss, Landorus"
115,2738,Keanu Inosanto,USA,"Gholdengo, Koraidon, Whimsicott, Cornerstone Mask Ogerpon, Chi-Yu, Raging Bolt"
116,2787,Max van Westrop,Netherlands,"Gholdengo, Rillaboom, Raging Bolt, Koraidon, Incineroar, Flutter Mane"
117,2810,Daniel Reyes,USA,"Single Strike Urshifu, Miraidon, Chi-Yu, Whimsicott, Farigiraf, Iron Hands"
118,1795,Aaron Wegter,USA,"Zamazenta, Raging Bolt, Grimmsnarl, Rillaboom, Chi-Yu, Comfey"
119,1481,Victor Medina,Spain,"Amoonguss, Rapid Strike Urshifu, Incineroar, Scream Tail, Rillaboom, Terapagos"
120,1161,Alessio Fusca,Italy,"Wellspring Mask Ogerpon, Dragapult, Incineroar, Comfey, Terapagos, Rillaboom"
121,1910,Robert Bosch,USA,"Shadow Rider Calyrex, Chi-Yu, Clefairy, Rapid Strike Urshifu, Smeargle, Tornadus"
122,41,Sebastian Escalante,Argentina,"Amoonguss, Chi-Yu, Rapid Strike Urshifu, Tornadus, Raging Bolt, Terapagos"
123,3246,Dominik Gliatis,USA,"Rapid Strike Urshifu, Tornadus, Iron Hands, Volcarona, Smeargle, Shadow Rider Calyrex"
124,3363,Matthew Harris,USA,"Amoonguss, Incineroar, Rapid Strike Urshifu, Pelipper, Ice Rider Calyrex, Raging Bolt"
125,2356,Daniel Kraft,USA,"Shadow Rider Calyrex, Bloodmoon Ursaluna, Wellspring Mask Ogerpon, Female Indeedee, Single Strike Urshifu, Tornadus"
126,311,Stephen Morioka,USA,"Rillaboom, Flutter Mane, Landorus, Zamazenta, Rapid Strike Urshifu, Pelipper"
127,1698,Ian Holdeman,USA,"Rapid Strike Urshifu, Chien-Pao, Amoonguss, Raging Bolt, Calyrex, Incineroar"
128,2862,Xavier Vazquez Ripoll,Spain,"Incineroar, Cornerstone Mask Ogerpon, Ursaluna, Dondozo, Lunala, Single Strike Urshifu"
129,3601,Sebastian Coort,Canada,"Chien-Pao, Ting-Lu, Dondozo, Pelipper, Raging Bolt, Zamazenta"
130,3267,Javier Nain,Chile,"Shadow Rider Calyrex, Clefairy, Rillaboom, Rapid Strike Urshifu, Incineroar, Iron Hands"
131,3602,Kevin Sarmiento,Colombia,"Raging Bolt, Clefairy, Koraidon, Gholdengo, Chien-Pao, Rillaboom"
132,3603,Jorge Sepulveda,USA,"Pelipper, Raging Bolt, Rillaboom, Rapid Strike Urshifu, Ice Rider Calyrex, Incineroar"
133,3411,Diego Sebastián Ortiz Sánchez,Peru,"Volcarona, Terapagos, Wellspring Mask Ogerpon, Clefairy, Tornadus, Incineroar"
134,3131,Hunter Braum,USA,"Single Strike Urshifu, Miraidon, Whimsicott, Farigiraf, Iron Hands, Chi-Yu"
135,3230,Arath Alejandro Vera Almaraz,Mexico,"Smeargle, Rillaboom, Raging Bolt, Rapid Strike Urshifu, Incineroar, Shadow Rider Calyrex"
136,2941,Andrew Lavigne,USA,"Tornadus, Rapid Strike Urshifu, Regidrago, Zacian, Clefairy, Rillaboom"
137,2218,Andrew Zheng,USA,"Shadow Rider Calyrex, Tornadus, Chi-Yu, Rillaboom, Clefairy, Mienshao"
138,1232,Jeremy Parson,USA,"Chien-Pao, Zacian, Rillaboom, Tornadus, Ditto, Rapid Strike Urshifu"
139,1274,Giovanni Cischke,USA,"Cornerstone Mask Ogerpon, Raging Bolt, Incineroar, Gholdengo, Flutter Mane, Koraidon"
140,3124,Samuel Moore,USA,"Female Indeedee, Volcarona, Koraidon, Bloodmoon Ursaluna, Iron Crown, Raging Bolt"
141,1636,Donald Smith,USA,"Latios, Rillaboom, Zamazenta, Chien-Pao, Pelipper, Galarian Moltres"
142,1964,Bryan Kim,USA,"Incineroar, Rapid Strike Urshifu, Tornadus, Farigiraf, Flutter Mane, Kyogre"
143,3561,Jacob Fereday,N/A,"Galarian Moltres, Zamazenta, Grimmsnarl, Rillaboom, Pelipper, Chandelure"
144,1890,Wu Yichun,China,"Kyogre, Wo-Chien, Rapid Strike Urshifu, Grimmsnarl, Iron Jugulis, Incineroar"
145,615,Randy Kwa,Canada,"Farigiraf, Whimsicott, Chesnaught, Iron Hands, Hisuian Zoroark, Miraidon"
146,2564,Ruizhe Zhang,USA,"Clefairy, Shadow Rider Calyrex, Mienshao, Single Strike Urshifu, Flutter Mane, Tornadus"
147,380,Kevin Swastek,USA,"Whimsicott, Gothitelle, Terapagos, Flutter Mane, Maushold, Chi-Yu"
148,2119,Carmine Ragone,Austria,"Rillaboom, Rapid Strike Urshifu, Smeargle, Raging Bolt, Shadow Rider Calyrex, Incineroar"
149,16,Nico Davide Cognetta,Italy,"Terapagos, Flutter Mane, Chi-Yu, Iron Hands, Cornerstone Mask Ogerpon, Clefairy"
150,2316,Griffin Simon,USA,"Thundurus, Incineroar, Rapid Strike Urshifu, Clefairy, Shadow Rider Calyrex, Rillaboom"
151,1037,Preston Gadling,USA,"Flutter Mane, Ceruledge, Terapagos, Tornadus, Wellspring Mask Ogerpon, Incineroar"
152,3604,Andrew Dillon,USA,"Iron Hands, Whimsicott, Miraidon, Bloodmoon Ursaluna, Volcarona, Farigiraf"
153,2156,Nick Willems,USA,"Incineroar, Farigiraf, Kyogre, Tornadus, Zapdos, Wo-Chien"
154,2860,Francesco Pio Pero,Italy,"Calyrex, Clefairy, Tornadus, Rapid Strike Urshifu, Rillaboom, Incineroar"
155,438,Javier Parada,Chile,"Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Iron Hands, Amoonguss, Terapagos, Flutter Mane"
156,2936,Jeffrey Lehmann,USA,"Miraidon, Landorus, Single Strike Urshifu, Whimsicott, Iron Hands, Farigiraf"
157,1945,Dillon Kleinvehn,USA,"Landorus, Ice Rider Calyrex, Cornerstone Mask Ogerpon, Regieleki, Rapid Strike Urshifu, Farigiraf"
158,1769,Giovanni Araníbar,Bolivia,"Raging Bolt, Koraidon, Chien-Pao, Amoonguss, Incineroar, Farigiraf"
159,1776,Shray Chakraborty,USA,"Single Strike Urshifu, Ditto, Incineroar, Ice Rider Calyrex, Amoonguss, Iron Hands"
160,3605,Eric Ault,USA,"Groudon, Incineroar, Walking Wake, Tornadus, Flutter Mane, Hisuian Lilligant"
161,3606,Noah Neel,USA,"Single Strike Urshifu, Gholdengo, Kyogre, Tsareena, Landorus, Tornadus"
162,3316,Sean Flatten,USA,"Volcarona, Terapagos, Rillaboom, Tornadus, Clefairy, Incineroar"
163,1805,Max Gelman,USA,"Raging Bolt, Gholdengo, Chien-Pao, Tornadus, Zamazenta, Cornerstone Mask Ogerpon"
164,2320,Blake Falls,USA,"Mimikyu, Incineroar, Regieleki, Landorus, Wellspring Mask Ogerpon, Ice Rider Calyrex"
165,2227,Leonard Craft  III,USA,"Rillaboom, Incineroar, Thundurus, Shadow Rider Calyrex, Clefairy, Rapid Strike Urshifu"
166,3607,Ray Camp,USA,"Ursaluna, Incineroar, Lunala, Galarian Zapdos, Raging Bolt, Amoonguss"
167,1977,Caelan Brown,USA,"Koraidon, Landorus, Umbreon, Flutter Mane, Whimsicott, Cornerstone Mask Ogerpon"
168,614,Kamaal Harris,USA,"Chien-Pao, Tornadus, Rapid Strike Urshifu, Kyogre, Rillaboom, Entei"
169,3608,José Alvarado,Ecuador,"Talonflame, Terapagos, Flutter Mane, Amoonguss, Cornerstone Mask Ogerpon, Chi-Yu"
170,3609,Zach Delin,USA,"Amoonguss, Iron Hands, Flutter Mane, Chi-Yu, Terapagos, Tornadus"
171,2514,Dorian Quiñonez,Peru,"Volcarona, Clefairy, Terapagos, Tornadus, Incineroar, Wellspring Mask Ogerpon"
172,1967,Lorenzo Arce,USA,"Farigiraf, Whimsicott, Chi-Yu, Miraidon, Iron Hands, Flutter Mane"
173,2121,Dillon Clark,USA,"Ice Rider Calyrex, Ting-Lu, Raging Bolt, Annihilape, Wellspring Mask Ogerpon, Incineroar"
174,655,Len Deuel,USA,"Rapid Strike Urshifu, Tornadus, Shadow Rider Calyrex, Incineroar, Rillaboom, Clefairy"
175,1901,Sergio Mojica,Puerto Rico,"Annihilape, Single Strike Urshifu, Smeargle, Amoonguss, Farigiraf, Ice Rider Calyrex"
176,146,Gabriel Agati,Brazil,"Rillaboom, Iron Hands, Single Strike Urshifu, Clefairy, Incineroar, Shadow Rider Calyrex"
177,2353,Logan Allen,USA,"Regidrago, Amoonguss, Whimsicott, Chi-Yu, Primarina, Zacian"
178,3610,Near Han,China,"Clefairy, Incineroar, Ogerpon, Tornadus, Gholdengo, Terapagos"
179,1785,Brian Collins,Ireland,"Rapid Strike Urshifu, Okidogi, Whimsicott, Female Indeedee, Cornerstone Mask Ogerpon, Shadow Rider Calyrex"
180,3611,Matthew Roberts,USA,"Pelipper, Flutter Mane, Zamazenta, Rillaboom, Hearthflame Mask Ogerpon, Chien-Pao"
181,1783,Luke Bowar,USA,"Single Strike Urshifu, Smeargle, Female Indeedee, Amoonguss, Ice Rider Calyrex, Torkoal"
182,2698,Jeongbin Pak,USA,"Mienshao, Incineroar, Raging Bolt, Amoonguss, Ting-Lu, Ice Rider Calyrex"
183,2671,Bukunmi Oyewole,USA,"Miraidon, Farigiraf, Volcarona, Iron Hands, Bloodmoon Ursaluna, Whimsicott"
184,3612,Andrew Navarro,USA,"Amoonguss, Ditto, Ice Rider Calyrex, Raging Bolt, Gholdengo, Incineroar"
185,3613,James Jordan,USA,"Volcarona, Incineroar, Rillaboom, Tornadus, Terapagos, Clefairy"
186,3614,Edward Plascencia,USA,"Flutter Mane, Galarian Moltres, Rillaboom, Zamazenta, Chandelure, Chien-Pao"
187,3615,Gerald Hoard,USA,"Raging Bolt, Ice Rider Calyrex, Pelipper, Incineroar, Rapid Strike Urshifu, Amoonguss"
188,2664,Ethan Trejo,USA,"Chien-Pao, Zamazenta, Rillaboom, Flutter Mane, Raging Bolt, Pelipper"
189,202,Chris Danzo,USA,"Bloodmoon Ursaluna, Rillaboom, Farigiraf, Tornadus, Kyogre, Chien-Pao"
190,2953,Collin Hand,USA,"Amoonguss, Bloodmoon Ursaluna, Female Indeedee, Rapid Strike Urshifu, Ice Rider Calyrex, Incineroar"
191,3123,Greyson Hammock,USA,"Kyogre, Regidrago, Flutter Mane, Tsareena, Tornadus, Raichu"
192,2528,KaSun Thompson,USA,"Flutter Mane, Terapagos, Grimmsnarl, Rapid Strike Urshifu, Chi-Yu, Iron Hands"
193,3616,Walter Morales,USA,"Incineroar, Tornadus, Kyogre, Iron Hands, Amoonguss, Chien-Pao"
194,660,David Rodriguez,Costa Rica,"Shadow Rider Calyrex, Clefairy, Rillaboom, Tornadus, Incineroar, Rapid Strike Urshifu"
195,2688,Jon VanRyckeghem,USA,"Chi-Yu, Cornerstone Mask Ogerpon, Koraidon, Raging Bolt, Gholdengo, Whimsicott"
196,506,Nicolas del Campo,Chile,"Wellspring Mask Ogerpon, Terapagos, Comfey, Dragapult, Rillaboom, Incineroar"
197,3617,Gabriel Dominguez,USA,"Rapid Strike Urshifu, Female Indeedee, Incineroar, Tornadus, Shadow Rider Calyrex, Rillaboom"
198,2718,Jean Serrano Albuerne,Canada,"Gothitelle, Ting-Lu, Zacian, Chien-Pao, Rillaboom, Galarian Zapdos"
199,3122,Averi Biery,USA,"Amoonguss, Lunala, Rapid Strike Urshifu, Raging Bolt, Incineroar, Ursaluna"
200,1310,Dale Jacob,Great Britain,"Whimsicott, Chien-Pao, Dragonite, Farigiraf, Kyogre, Entei"
201,1486,Jeremy Boyd,USA,"Rillaboom, Suicune, Incineroar, Chien-Pao, Raging Bolt, Zacian"
202,2125,Huang Jianzheng,China,"Ting-Lu, Whimsicott, Hearthflame Mask Ogerpon, Calyrex, Raging Bolt, Dondozo"
203,3618,MOTOCHIKA NABESHIMA,Japan,"Iron Hands, Miraidon, Volcarona, Whimsicott, Farigiraf, Bloodmoon Ursaluna"
204,3137,Louis Pierite,USA,"Cornerstone Mask Ogerpon, Gholdengo, Chi-Yu, Raging Bolt, Koraidon, Whimsicott"
205,3619,Ethan Haberle,USA,"Rapid Strike Urshifu, Iron Hands, Shadow Rider Calyrex, Female Indeedee, Chi-Yu, Tornadus"
206,267,Brian Lee,Malaysia,"Raging Bolt, Amoonguss, Pelipper, Rapid Strike Urshifu, Incineroar, Ice Rider Calyrex"
207,1905,Jered Hunn,USA,"Clefairy, Alcremie, Skeledirge, Rillaboom, Terapagos, Sableye"
208,2129,Hayden Plog,USA,"Zamazenta, Rillaboom, Incineroar, Suicune, Chien-Pao, Raging Bolt"
209,153,Diego Ferreira,Chile,"Ursaluna, Lunala, Electabuzz, Rapid Strike Urshifu, Female Indeedee, Torkoal"
