Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
52,1232,Jeremy Parson,USA,"Rillaboom, Rapid Strike Urshifu, Chien-Pao, Landorus, Incineroar, Raging Bolt"
53,3273,Nicholas Hegel,USA,"Amoonguss, Incineroar, Wellspring Mask Ogerpon, Tornadus, Flutter Mane, Landorus"
54,2519,Chase Matteo,USA,"Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Tornadus, Farigiraf, Rillaboom, Bloodmoon Ursaluna"
55,1947,Garrett Wilson,USA,"Raging Bolt, Flutter Mane, Landorus, Rillaboom, Entei, Single Strike Urshifu"
56,3274,Mario Figueroa,USA,"Gholdengo, Rillaboom, Chien-Pao, Raging Bolt, Incineroar, Rapid Strike Urshifu"
57,2183,Alexzander Page,USA,"Dragonite, Dondozo, Tatsugiri, Flutter Mane, Chien-Pao, Glimmora"
58,2326,Richard Mogollon,USA,"Hisuian Arcanine, Ogerpon, Chien-Pao, Tinkaton, Roaring Moon, Rapid Strike Urshifu"
59,2161,David Harupa,USA,"Flutter Mane, Amoonguss, Rapid Strike Urshifu, Ursaluna, Incineroar, Porygon2"
60,1893,Patrick Connors,USA,"Kingambit, Rillaboom, Raging Bolt, Farigiraf, Chien-Pao, Rapid Strike Urshifu"
61,3275,Thomas Curtis,USA,"Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Female Indeedee, Tornadus, Flutter Mane, Iron Crown"
62,506,Nicolas del Campo,Chile,"Annihilape, Gouging Fire, Wellspring Mask Ogerpon, Dragonite, Raging Bolt, Chien-Pao"
63,2314,Hayden Dely,USA,"Wellspring Mask Ogerpon, Farigiraf, Tornadus, Flutter Mane, Chi-Yu, Landorus"
64,2187,Chris Wiseman,USA,"Ting-Lu, Gouging Fire, Dondozo, Chien-Pao, Dragonite, Gholdengo"
65,2157,Mason Cutler,USA,"Whimsicott, Landorus, Farigiraf, Ogerpon, Incineroar, Single Strike Urshifu"
66,1698,Ian Holdeman,USA,"Flutter Mane, Gholdengo, Amoonguss, Incineroar, Porygon2, Landorus"
67,1939,Olivia Moledzki,Canada,"Landorus, Wellspring Mask Ogerpon, Rillaboom, Kingambit, Gouging Fire, Chien-Pao"
68,703,Henry Rich,Australia,"Clefairy, Tornadus, Gholdengo, Landorus, Incineroar, Wellspring Mask Ogerpon"
69,1058,Arbin Tumaneng,USA,"Female Indeedee, Torkoal, Gallade, Single Strike Urshifu, Hatterene, Ursaluna"
70,516,Manuel Juarez,Peru,"Hearthflame Mask Ogerpon, Rillaboom, Raging Bolt, Rapid Strike Urshifu, Flutter Mane, Incineroar"
71,2533,Brent Caughey,USA,"Incineroar, Rillaboom, Landorus, Hearthflame Mask Ogerpon, Primarina, Corviknight"
72,3154,Alfonse Gaite,USA,"Dragonite, Rapid Strike Urshifu, Pelipper, Gholdengo, Chien-Pao, Amoonguss"
73,2406,David Rosemon,USA,"Flutter Mane, Landorus, Amoonguss, Incineroar, Rapid Strike Urshifu, Tornadus"
74,1601,Rob McNeilly,USA,"Farigiraf, Incineroar, Flutter Mane, Wellspring Mask Ogerpon, Bloodmoon Ursaluna, Raging Bolt"
75,199,Toler Webb,USA,"Incineroar, Sinistcha, Pelipper, Archaludon, Landorus, Rapid Strike Urshifu"
76,1812,Kevin Miller,USA,"Ting-Lu, Dragonite, Gouging Fire, Dondozo, Gholdengo, Chien-Pao"
77,2812,Braden Clemens,Canada,"Rapid Strike Urshifu, Amoonguss, Baxcalibur, Pelipper, Incineroar, Archaludon"
78,1809,Austin Forcinito,USA,"Landorus, Flutter Mane, Incineroar, Rapid Strike Urshifu, Amoonguss, Tornadus"
79,2657,Jackson Ferris,USA,"Hisuian Arcanine, Tornadus, Landorus, Flutter Mane, Rapid Strike Urshifu, Rillaboom"
80,3276,Jamie Mancini,USA,"Wellspring Mask Ogerpon, Incineroar, Archaludon, Landorus, Tornadus, Flutter Mane"
81,2374,Blake Silver,USA,"Ursaluna, Enamorus Therian, Rillaboom, Rapid Strike Urshifu, Farigiraf, Hearthflame Mask Ogerpon"
82,3277,Alfredo Tamayo,USA,"Landorus, Rillaboom, Incineroar, Raging Bolt, Chien-Pao, Rapid Strike Urshifu"
83,2403,Alexander Canseco,Mexico,"Rapid Strike Urshifu, Raging Bolt, Chien-Pao, Incineroar, Landorus, Amoonguss"
84,1586,Eric Stuart,USA,"Incineroar, Raging Bolt, Rillaboom, Rapid Strike Urshifu, Landorus, Hearthflame Mask Ogerpon"
85,2323,Karl Kopczynski,USA,"Dondozo, Ting-Lu, Chien-Pao, Gholdengo, Gouging Fire, Dragonite"
86,2125,Huang Jianzheng,China,"Ting-Lu, Thundurus, Wellspring Mask Ogerpon, Flutter Mane, Gouging Fire, Okidogi"
87,380,Kevin Swastek,USA,"Wellspring Mask Ogerpon, Single Strike Urshifu, Gholdengo, Bloodmoon Ursaluna, Smeargle, Tornadus"
88,2541,Jeremiah Paul,USA,"Rapid Strike Urshifu, Landorus, Chien-Pao, Incineroar, Raging Bolt, Rillaboom"
89,2120,Richard Rappa,USA,"Raging Bolt, Rapid Strike Urshifu, Chien-Pao, Dragonite, Rillaboom, Incineroar"
90,1914,Nate Engstrom,USA,"Female Indeedee, Tornadus, Rapid Strike Urshifu, Regidrago, Gholdengo, Hearthflame Mask Ogerpon"
91,1280,Matt Tidd,USA,"Walking Wake, Gouging Fire, Enamorus Therian, Iron Hands, Kingambit, Sinistcha"
92,2549,Richard Wan,USA,"Glimmora, Flutter Mane, Entei, Single Strike Urshifu, Wellspring Mask Ogerpon, Tornadus"
93,2990,Chance Hinds,USA,"Annihilape, Incineroar, Rillaboom, Galarian Moltres, Sableye, Comfey"
94,3278,Trey Gause,USA,"Single Strike Urshifu, Wellspring Mask Ogerpon, Landorus, Hisuian Arcanine, Latias, Flutter Mane"
95,267,Brian Lee,Malaysia,"Chi-Yu, Wellspring Mask Ogerpon, Single Strike Urshifu, Glimmora, Flutter Mane, Tornadus"
96,1901,Sergio Mojica,Puerto Rico,"Female Indeedee, Single Strike Urshifu, Smeargle, Hatterene, Torkoal, Farigiraf"
97,2737,Elijah Shimabukuro,USA,"Incineroar, Landorus, Gholdengo, Amoonguss, Roaring Moon, Porygon2"
98,1684,Galo Orbea,Ecuador,"Tornadus, Incineroar, Rapid Strike Urshifu, Landorus, Amoonguss, Flutter Mane"
99,1257,John Mills,USA,"Tornadus, Kingambit, Raging Bolt, Hearthflame Mask Ogerpon, Flutter Mane, Landorus Therian"
100,3279,Collin Agarwal,USA,"Rillaboom, Rapid Strike Urshifu, Incineroar, Hearthflame Mask Ogerpon, Raging Bolt, Flutter Mane"
101,3280,Zachary Liekweg,USA,"Incineroar, Amoonguss, Gholdengo, Landorus, Porygon2, Roaring Moon"
102,1956,Carter Davis,USA,"Torkoal, Incineroar, Walking Wake, Flutter Mane, Farigiraf, Cornerstone Mask Ogerpon"
103,2124,Robert Moore,USA,"Rapid Strike Urshifu, Flutter Mane, Ursaluna, Amoonguss, Porygon2, Incineroar"
104,3281,Elijah Smith,USA,"Gouging Fire, Kingambit, Chien-Pao, Flutter Mane, Tornadus, Raging Bolt"
105,2339,Tim Edwards,USA,"Raging Bolt, Rillaboom, Hearthflame Mask Ogerpon, Incineroar, Rapid Strike Urshifu, Flutter Mane"
106,3282,Miller McLemore,USA,"Archaludon, Pelipper, Rapid Strike Urshifu, Flutter Mane, Amoonguss, Landorus"
107,3283,Pierre Deshaies,Canada,"Rapid Strike Urshifu, Raging Bolt, Landorus, Incineroar, Hearthflame Mask Ogerpon, Rillaboom"
108,3284,Miguel Martinez Perdomo,USA,"Gallade, Female Indeedee, Torkoal, Hatterene, Single Strike Urshifu, Tsareena"
109,644,Jairo Contreras,USA,"Dragonite, Flutter Mane, Entei, Raging Bolt, Chien-Pao, Wellspring Mask Ogerpon"
110,2938,Drew Brown,USA,"Landorus, Single Strike Urshifu, Entei, Wellspring Mask Ogerpon, Raging Bolt, Flutter Mane"
111,1676,Calvin Nisson,USA,"Flutter Mane, Gouging Fire, Tornadus, Wellspring Mask Ogerpon, Weezing, Raging Bolt"
112,1689,Gabriel Berrios,USA,"Rillaboom, Rapid Strike Urshifu, Incineroar, Raging Bolt, Landorus, Chien-Pao"
113,311,Stephen Morioka,USA,"Gouging Fire, Tatsugiri, Dragonite, Chien-Pao, Glimmora, Dondozo"
114,3285,Adrian Granados,Mexico,"Landorus, Incineroar, Raging Bolt, Amoonguss, Gholdengo, Wellspring Mask Ogerpon"
115,1936,Will Inabinet,USA,"Rillaboom, Gouging Fire, Landorus, Wellspring Mask Ogerpon, Kingambit, Flutter Mane"
116,3286,Alexa Perez,USA,"Landorus, Raging Bolt, Flutter Mane, Entei, Wellspring Mask Ogerpon, Single Strike Urshifu"
117,3287,Daniel Lee,USA,"Torkoal, Hatterene, Gallade, Regidrago, Ursaluna, Female Indeedee"
118,3288,Jackson Knecht,USA,"Torkoal, Armarouge, Female Indeedee, Ursaluna, Cornerstone Mask Ogerpon, Gallade"
119,2361,Atticus LaTouche,USA,"Amoonguss, Archaludon, Rillaboom, Tornadus, Rapid Strike Urshifu, Landorus"
120,329,Phillip Wingett,USA,"Hisuian Zoroark, Dondozo, Single Strike Urshifu, Glimmora, Tatsugiri, Talonflame"
121,3289,jordan gantt,USA,"Metagross, Tornadus, Walking Wake, Magmar, Ogerpon, Flutter Mane"
122,3290,Joey Woodring,USA,"Chien-Pao, Wellspring Mask Ogerpon, Gouging Fire, Landorus, Kingambit, Rillaboom"
123,3291,Aaron Kreimer,USA,"Dondozo, Gholdengo, Dragonite, Chien-Pao, Gouging Fire, Ting-Lu"
124,2540,Cayden Owens,USA,"Incineroar, Ursaluna, Wellspring Mask Ogerpon, Flutter Mane, Galarian Moltres, Cresselia"
125,1937,Anthony Sabol,USA,"Dondozo, Entei, Cornerstone Mask Ogerpon, Chien-Pao, Tatsugiri, Dragapult"
126,1456,Tristan Fearing,USA,"Raging Bolt, Flutter Mane, Single Strike Urshifu, Amoonguss, Heatran, Wellspring Mask Ogerpon"
127,3292,Robby Lanterman,USA,"Farigiraf, Flutter Mane, Incineroar, Tornadus, Landorus, Wellspring Mask Ogerpon"
128,2367,Waleed Helmy,USA,"Incineroar, Flutter Mane, Ursaluna, Rapid Strike Urshifu, Amoonguss, Porygon2"
